Name   |   Ref (MP2/CBS) (A.U.)   |   Base (MP2/aDZ) (A.U.)   |   ACP_Comp (A.U.)   
bse49_B-B_26_A   |   -140.324142   |   -140.13231   |   -140.32441   
bse49_B-B_26_AB   |   -166.343666   |   -166.111794   |   -166.344336   
bse49_B-B_27_AB   |   -280.809243   |   -280.420332   |   -280.810377   
bse49_B-B_28_AB   |   -357.773054   |   -357.296985   |   -357.773642   
bse49_B-B_29_AB   |   -321.809414   |   -321.377526   |   -321.810265   
bse49_B-B_2_A   |   -104.357576   |   -104.21036   |   -104.358526   
bse49_B-B_2_AB   |   -208.883403   |   -208.582218   |   -208.884073   
bse49_B-B_2_B   |   -104.358207   |   -104.211037   |   -104.35917   
bse49_B-B_30_A   |   -81.224809   |   -81.115117   |   -81.224842   
bse49_B-B_30_AB   |   -107.245253   |   -107.094691   |   -107.245582   
bse49_B-B_31_A   |   -120.455659   |   -120.288935   |   -120.456341   
bse49_B-B_31_AB   |   -146.47615   |   -146.268908   |   -146.477014   
bse49_B-B_32_A   |   -159.690624   |   -159.46719   |   -159.690576   
bse49_B-B_32_AB   |   -185.711161   |   -185.447473   |   -185.711445   
bse49_B-B_33_AB   |   -319.545593   |   -319.0942   |   -319.54558   
bse49_B-B_34_AB   |   -145.198609   |   -145.00533   |   -145.198221   
bse49_B-B_35_AB   |   -184.453055   |   -184.202789   |   -184.45286   
bse49_B-B_36_AB   |   -223.687856   |   -223.380999   |   -223.688322   
bse49_B-B_37_AB   |   -184.43762   |   -184.187896   |   -184.437438   
bse49_B-B_38_AB   |   -238.515872   |   -238.204185   |   -238.514634   
bse49_B-B_39_AB   |   -317.025874   |   -316.600653   |   -317.024814   
bse49_B-B_3_AB   |   -206.437526   |   -206.156163   |   -206.438484   
bse49_B-B_40_AB   |   -395.496141   |   -394.959291   |   -395.49654   
bse49_B-B_41_AB   |   -316.992195   |   -316.568867   |   -316.991156   
bse49_B-B_42_A   |   -193.180106   |   -192.935779   |   -193.179761   
bse49_B-B_42_AB   |   -219.206391   |   -218.921719   |   -219.20575   
bse49_B-B_43_A   |   -193.223748   |   -192.980742   |   -193.224019   
bse49_B-B_43_AB   |   -219.24279   |   -218.958705   |   -219.243352   
bse49_B-B_44_AB   |   -386.529669   |   -386.035426   |   -386.528146   
bse49_B-B_44_B   |   -193.181639   |   -192.937465   |   -193.181656   
bse49_B-B_45_AB   |   -386.605735   |   -386.112483   |   -386.605835   
bse49_B-B_46_AB   |   -144.027977   |   -143.844544   |   -144.027928   
bse49_B-B_47_AB   |   -236.17063   |   -235.878775   |   -236.170027   
bse49_B-B_48_A   |   -423.658326   |   -423.54875   |   -423.658333   
bse49_B-B_48_AB   |   -449.682681   |   -449.532369   |   -449.68296   
bse49_B-B_49_AB   |   -847.486732   |   -847.260873   |   -847.487072   
bse49_B-B_4_AB   |   -203.976396   |   -203.707383   |   -203.97698   
bse49_B-B_50_A   |   -462.901132   |   -462.731647   |   -462.90103   
bse49_B-B_50_AB   |   -925.974081   |   -925.630554   |   -925.974214   
bse49_B-B_51_AB   |   -488.925601   |   -488.716157   |   -488.925962   
bse49_B-B_52_A   |   -649.161292   |   -648.717687   |   -649.162151   
bse49_B-B_52_AB   |   -675.182449   |   -674.698014   |   -675.183065   
bse49_B-B_53_A   |   -515.766938   |   -515.546061   |   -515.767104   
bse49_B-B_53_AB   |   -541.796299   |   -541.534855   |   -541.796277   
bse49_B-B_54_A   |   -515.79594   |   -515.572935   |   -515.796631   
bse49_B-B_54_AB   |   -541.816983   |   -541.55324   |   -541.817807   
bse49_B-B_55_AB   |   -1031.754282   |   -1031.301533   |   -1031.754961   
bse49_B-B_56_AB   |   -1031.711648   |   -1031.263795   |   -1031.710498   
bse49_B-B_57_A   |   -367.382128   |   -367.285944   |   -367.38195   
bse49_B-B_57_AB   |   -393.407703   |   -393.27075   |   -393.407275   
bse49_B-B_58_AB   |   -734.935366   |   -734.736284   |   -734.934253   
bse49_B-B_59_A   |   -445.884049   |   -445.667895   |   -445.884441   
bse49_B-B_59_AB   |   -891.940373   |   -891.503807   |   -891.939721   
bse49_B-B_5_AB   |   -513.258713   |   -512.582765   |   -513.257823   
bse49_B-B_60_AB   |   -471.908237   |   -471.652115   |   -471.907971   
bse49_B-B_61_A   |   -592.993478   |   -592.558722   |   -592.993313   
bse49_B-B_61_AB   |   -619.023792   |   -618.549935   |   -619.023144   
bse49_B-B_62_A   |   -51.240154   |   -51.172298   |   -51.240112   
bse49_B-B_62_AB   |   -77.242021   |   -77.134192   |   -77.242229   
bse49_B-B_63_AB   |   -102.601554   |   -102.461   |   -102.601799   
bse49_B-B_64_A   |   -201.698151   |   -201.433326   |   -201.698388   
bse49_B-B_64_AB   |   -403.567165   |   -403.03052   |   -403.566745   
bse49_B-B_65_A   |   -280.140662   |   -279.761582   |   -280.140949   
bse49_B-B_65_AB   |   -306.163844   |   -305.744122   |   -306.164289   
bse49_B-B_66_A   |   -201.69463   |   -201.429921   |   -201.693875   
bse49_B-B_66_AB   |   -227.717884   |   -227.412087   |   -227.717138   
bse49_B-B_67_A   |   -165.723456   |   -165.50026   |   -165.723599   
bse49_B-B_67_AB   |   -191.741772   |   -191.477927   |   -191.742012   
bse49_B-B_68_A   |   -204.945813   |   -204.665245   |   -204.946015   
bse49_B-B_68_AB   |   -230.964024   |   -230.642985   |   -230.964303   
bse49_B-B_69_AB   |   -410.04768   |   -409.482847   |   -410.047425   
bse49_B-B_6_AB   |   -250.402868   |   -250.07172   |   -250.402642   
bse49_B-B_70_AB   |   -331.606084   |   -331.153488   |   -331.605529   
bse49_B-B_71_A   |   -366.696551   |   -366.227553   |   -366.696866   
bse49_B-B_71_AB   |   -392.727192   |   -392.217048   |   -392.727049   
bse49_B-B_72_AB   |   -711.628162   |   -710.708761   |   -711.627078   
bse49_B-B_73_AB   |   -711.619841   |   -710.69986   |   -711.619115   
bse49_B-B_74_AB   |   -711.62268   |   -710.702585   |   -711.622025   
bse49_B-B_75_AB   |   -623.853054   |   -623.030646   |   -623.85165   
bse49_B-B_7_AB   |   -349.677724   |   -349.217802   |   -349.677796   
bse49_B-B_8_AB   |   -250.41604   |   -250.084661   |   -250.416362   
bse49_B-B_9_AB   |   -151.141406   |   -150.938597   |   -151.141454   
bse49_B-Cl_10_A   |   -1693.752029   |   -1693.38395   |   -1693.75158   
bse49_B-Cl_10_AB   |   -2153.631187   |   -2153.165554   |   -2153.630399   
bse49_B-Cl_11_A   |   -1234.537353   |   -1234.265068   |   -1234.537098   
bse49_B-Cl_11_AB   |   -1694.415582   |   -1694.045685   |   -1694.415243   
bse49_B-Cl_12_A   |   -826.594833   |   -826.408818   |   -826.594901   
bse49_B-Cl_12_AB   |   -1286.474164   |   -1286.190601   |   -1286.474128   
bse49_B-Cl_13_A   |   -905.095979   |   -904.790778   |   -905.09584   
bse49_B-Cl_13_AB   |   -1364.976426   |   -1364.574305   |   -1364.975972   
bse49_B-Cl_14_A   |   -623.502601   |   -623.20088   |   -623.503435   
bse49_B-Cl_14_AB   |   -1083.386093   |   -1082.986646   |   -1083.386444   
bse49_B-Cl_15_A   |   -722.682654   |   -722.258736   |   -722.682919   
bse49_B-Cl_15_AB   |   -1182.567339   |   -1182.04592   |   -1182.567116   
bse49_B-Cl_16_A   |   -602.818662   |   -602.525899   |   -602.819052   
bse49_B-Cl_16_AB   |   -1062.704307   |   -1062.314661   |   -1062.70407   
bse49_B-Cl_17_A   |   -563.576528   |   -563.339463   |   -563.577039   
bse49_B-Cl_17_AB   |   -1023.461062   |   -1023.126603   |   -1023.461346   
bse49_B-Cl_18_A   |   -642.06265   |   -641.714209   |   -642.062608   
bse49_B-Cl_18_AB   |   -1101.948709   |   -1101.503783   |   -1101.94813   
bse49_B-Cl_19_A   |   -642.063893   |   -641.715227   |   -642.064102   
bse49_B-Cl_19_AB   |   -1101.948582   |   -1101.502903   |   -1101.948551   
bse49_B-Cl_1_A   |   -882.868225   |   -882.668363   |   -882.868206   
bse49_B-Cl_1_AB   |   -1342.747632   |   -1342.449954   |   -1342.748211   
bse49_B-Cl_20_A   |   -602.820218   |   -602.527244   |   -602.820654   
bse49_B-Cl_20_AB   |   -1062.704689   |   -1062.314517   |   -1062.704958   
bse49_B-Cl_22_A   |   -1052.207841   |   -1051.683088   |   -1052.207929   
bse49_B-Cl_22_AB   |   -1512.086091   |   -1511.46414   |   -1512.08601   
bse49_B-Cl_23_A   |   -1108.319547   |   -1107.760381   |   -1108.31921   
bse49_B-Cl_23_AB   |   -1568.201607   |   -1567.544947   |   -1568.20179   
bse49_B-Cl_24_A   |   -673.469616   |   -673.108404   |   -673.469776   
bse49_B-Cl_24_AB   |   -1133.350492   |   -1132.891883   |   -1133.350561   
bse49_B-Cl_25_A   |   -712.696141   |   -712.277835   |   -712.696408   
bse49_B-Cl_25_AB   |   -1172.577433   |   -1172.061817   |   -1172.577514   
bse49_B-Cl_26_A   |   -1127.470255   |   -1126.833217   |   -1127.470426   
bse49_B-Cl_26_AB   |   -1587.353461   |   -1586.618498   |   -1587.353174   
bse49_B-Cl_27_A   |   -697.478838   |   -697.091302   |   -697.47951   
bse49_B-Cl_27_AB   |   -1157.359867   |   -1156.874868   |   -1157.360071   
bse49_B-Cl_28_A   |   -562.348904   |   -562.122403   |   -562.350101   
bse49_B-Cl_28_AB   |   -1022.236017   |   -1021.911199   |   -1022.23649   
bse49_B-Cl_29_AB   |   -1020.998533   |   -1020.68016   |   -1020.999519   
bse49_B-Cl_2_A   |   -922.112045   |   -921.852782   |   -922.111756   
bse49_B-Cl_2_AB   |   -1381.991109   |   -1381.634404   |   -1381.991577   
bse49_B-Cl_30_A   |   -577.205848   |   -576.974289   |   -577.207195   
bse49_B-Cl_30_AB   |   -1037.093458   |   -1036.763437   |   -1037.094033   
bse49_B-Cl_31_A   |   -974.976639   |   -974.665225   |   -974.976897   
bse49_B-Cl_31_AB   |   -1434.855521   |   -1434.446322   |   -1434.856172   
bse49_B-Cl_32_A   |   -732.068392   |   -731.616217   |   -732.068703   
bse49_B-Cl_32_AB   |   -1191.949867   |   -1191.400988   |   -1191.950006   
bse49_B-Cl_33_A   |   -614.301015   |   -614.015502   |   -614.300391   
bse49_B-Cl_33_AB   |   -1074.124835   |   -1073.746542   |   -1074.123797   
bse49_B-Cl_34_A   |   -975.006988   |   -974.694303   |   -975.007845   
bse49_B-Cl_34_AB   |   -1434.886565   |   -1434.476171   |   -1434.887469   
bse49_B-Cl_35_A   |   -996.031574   |   -995.691447   |   -996.032249   
bse49_B-Cl_35_AB   |   -1455.913703   |   -1455.476183   |   -1455.913741   
bse49_B-Cl_36_A   |   -1147.546373   |   -1146.930455   |   -1147.545495   
bse49_B-Cl_36_AB   |   -1607.427868   |   -1606.714607   |   -1607.427286   
bse49_B-Cl_37_A   |   -1072.38529   |   -1071.875866   |   -1072.385331   
bse49_B-Cl_37_AB   |   -1532.267154   |   -1531.660381   |   -1532.267252   
bse49_B-Cl_38_AB   |   -1077.528852   |   -1077.132427   |   -1077.527808   
bse49_B-Cl_39_AB   |   -1038.275733   |   -1037.936083   |   -1038.275168   
bse49_B-Cl_3_A   |   -560.313893   |   -560.090148   |   -560.313394   
bse49_B-Cl_3_AB   |   -1020.195825   |   -1019.874954   |   -1020.195836   
bse49_B-Cl_40_AB   |   -1077.514031   |   -1077.117606   |   -1077.513871   
bse49_B-Cl_41_AB   |   -1116.761019   |   -1116.308213   |   -1116.760502   
bse49_B-Cl_42_A   |   -652.391102   |   -652.056715   |   -652.390288   
bse49_B-Cl_42_AB   |   -1112.274274   |   -1111.842657   |   -1112.273743   
bse49_B-Cl_43_A   |   -652.434968   |   -652.102389   |   -652.435716   
bse49_B-Cl_43_AB   |   -1112.314763   |   -1111.884687   |   -1112.316116   
bse49_B-Cl_44_AB   |   -1113.402939   |   -1112.968769   |   -1113.402645   
bse49_B-Cl_45_AB   |   -1152.654548   |   -1152.163865   |   -1152.653856   
bse49_B-Cl_46_A   |   -825.911123   |   -825.351847   |   -825.91115   
bse49_B-Cl_46_AB   |   -1285.79309   |   -1285.136581   |   -1285.792749   
bse49_B-Cl_47_A   |   -749.825271   |   -749.359092   |   -749.825071   
bse49_B-Cl_47_AB   |   -1209.710988   |   -1209.147518   |   -1209.710774   
bse49_B-Cl_48_A   |   -867.49746   |   -866.862504   |   -867.497644   
bse49_B-Cl_48_AB   |   -1327.382294   |   -1326.65093   |   -1327.382579   
bse49_B-Cl_49_A   |   -753.098933   |   -752.614975   |   -753.098766   
bse49_B-Cl_49_AB   |   -1212.983782   |   -1212.403047   |   -1212.983441   
bse49_B-Cl_4_A   |   -540.435464   |   -540.235989   |   -540.43575   
bse49_B-Cl_4_AB   |   -1000.317843   |   -1000.020921   |   -1000.318496   
bse49_B-Cl_50_A   |   -787.922771   |   -787.403528   |   -787.923189   
bse49_B-Cl_50_AB   |   -1247.803074   |   -1247.186365   |   -1247.80307   
bse49_B-Cl_52_AB   |   -1044.216412   |   -1043.866065   |   -1044.216628   
bse49_B-Cl_53_AB   |   -684.274353   |   -683.884682   |   -684.274925   
bse49_B-Cl_54_A   |   -594.459114   |   -594.196461   |   -594.459556   
bse49_B-Cl_54_AB   |   -1054.301763   |   -1053.944487   |   -1054.300933   
bse49_B-Cl_55_A   |   -633.700503   |   -633.381167   |   -633.701381   
bse49_B-Cl_55_AB   |   -1093.54735   |   -1093.133279   |   -1093.547675   
bse49_B-Cl_56_A   |   -807.297087   |   -806.744229   |   -807.296976   
bse49_B-Cl_56_AB   |   -1267.177373   |   -1266.527492   |   -1267.176959   
bse49_B-Cl_57_AB   |   -1191.68191   |   -1191.145131   |   -1191.682391   
bse49_B-Cl_58_AB   |   -1191.683042   |   -1191.146202   |   -1191.683896   
bse49_B-Cl_59_AB   |   -1191.679029   |   -1191.14175   |   -1191.679694   
bse49_B-Cl_5_A   |   -579.666818   |   -579.410502   |   -579.667269   
bse49_B-Cl_5_AB   |   -1039.549274   |   -1039.195605   |   -1039.549785   
bse49_B-Cl_60_AB   |   -1175.646599   |   -1175.12411   |   -1175.646444   
bse49_B-Cl_61_AB   |   -1290.033644   |   -1289.359198   |   -1290.033491   
bse49_B-Cl_62_AB   |   -1290.038991   |   -1289.364792   |   -1290.038899   
bse49_B-Cl_63_AB   |   -1290.040563   |   -1289.366189   |   -1290.040625   
bse49_B-Cl_64_AB   |   -1214.889073   |   -1214.3118   |   -1214.88878   
bse49_B-Cl_65_AB   |   -1214.894882   |   -1214.317323   |   -1214.894956   
bse49_B-Cl_66_AB   |   -1214.895294   |   -1214.317645   |   -1214.895416   
bse49_B-Cl_67_AB   |   -1379.969154   |   -1379.198107   |   -1379.968576   
bse49_B-Cl_68_AB   |   -1379.969813   |   -1379.198714   |   -1379.969355   
bse49_B-Cl_69_AB   |   -2119.440932   |   -2118.709798   |   -2119.440925   
bse49_B-Cl_6_A   |   -618.901802   |   -618.58892   |   -618.901546   
bse49_B-Cl_6_AB   |   -1078.783691   |   -1078.37362   |   -1078.783199   
bse49_B-Cl_70_AB   |   -1329.033061   |   -1328.316043   |   -1329.032347   
bse49_B-Cl_71_A   |   -599.537283   |   -599.255946   |   -599.537013   
bse49_B-Cl_71_AB   |   -1059.418782   |   -1059.040786   |   -1059.418817   
bse49_B-Cl_72_A   |   -371.340783   |   -370.836915   |   -371.34014   
bse49_B-Cl_72_AB   |   -831.22703   |   -830.62817   |   -831.227478   
bse49_B-Cl_73_A   |   -253.085951   |   -252.741178   |   -253.084655   
bse49_B-Cl_73_AB   |   -712.974502   |   -712.533803   |   -712.974239   
bse49_B-Cl_74_A   |   -443.138653   |   -442.552303   |   -443.136358   
bse49_B-Cl_74_AB   |   -903.023223   |   -902.341419   |   -903.022015   
bse49_B-Cl_75_A   |   -758.606757   |   -758.102915   |   -758.606478   
bse49_B-Cl_75_AB   |   -1218.49142   |   -1217.890877   |   -1218.49094   
bse49_B-Cl_76_A   |   -617.693913   |   -617.389451   |   -617.693037   
bse49_B-Cl_76_AB   |   -1077.558282   |   -1077.157898   |   -1077.557109   
bse49_B-Cl_77_A   |   -716.87057   |   -716.445727   |   -716.869966   
bse49_B-Cl_77_AB   |   -1176.730189   |   -1176.209693   |   -1176.729839   
bse49_B-Cl_78_A   |   -656.942973   |   -656.582486   |   -656.942015   
bse49_B-Cl_78_AB   |   -1116.812517   |   -1116.355876   |   -1116.811495   
bse49_B-Cl_79_A   |   -272.963572   |   -272.594456   |   -272.962324   
bse49_B-Cl_79_AB   |   -732.851205   |   -732.386495   |   -732.850988   
bse49_B-Cl_7_A   |   -983.483274   |   -983.212452   |   -983.48361   
bse49_B-Cl_7_AB   |   -1443.365934   |   -1442.997303   |   -1443.366034   
bse49_B-Cl_80_A   |   -821.881674   |   -821.334063   |   -821.881435   
bse49_B-Cl_80_AB   |   -1281.766303   |   -1281.121025   |   -1281.76572   
bse49_B-Cl_81_A   |   -1901.775713   |   -1901.326544   |   -1901.776015   
bse49_B-Cl_81_AB   |   -2361.658957   |   -2361.112115   |   -2361.658942   
bse49_B-Cl_8_A   |   -1442.630357   |   -1442.270133   |   -1442.630222   
bse49_B-Cl_8_AB   |   -1902.51384   |   -1902.056341   |   -1902.513477   
bse49_B-Cl_9_A   |   -2152.967716   |   -2152.503382   |   -2152.966836   
bse49_B-Cl_9_AB   |   -2612.84762   |   -2612.285789   |   -2612.846246   
bse49_B-F_10_A   |   -713.173634   |   -712.554541   |   -713.173353   
bse49_B-F_10_AB   |   -813.114168   |   -812.359296   |   -813.113814   
bse49_B-F_11_A   |   -514.632969   |   -514.283126   |   -514.632351   
bse49_B-F_11_AB   |   -614.571536   |   -614.086487   |   -614.571331   
bse49_B-F_12_A   |   -466.644073   |   -466.418838   |   -466.643712   
bse49_B-F_12_AB   |   -566.58361   |   -566.222469   |   -566.582942   
bse49_B-F_13_A   |   -545.142878   |   -544.798914   |   -545.142895   
bse49_B-F_13_AB   |   -645.08194   |   -644.602801   |   -645.081808   
bse49_B-F_14_A   |   -623.534393   |   -623.223418   |   -623.534425   
bse49_B-F_14_AB   |   -723.477406   |   -723.03084   |   -723.477807   
bse49_B-F_15_A   |   -1082.680844   |   -1082.280588   |   -1082.680493   
bse49_B-F_15_AB   |   -1182.623452   |   -1182.087742   |   -1182.623386   
bse49_B-F_16_A   |   -1541.826211   |   -1541.336962   |   -1541.82632   
bse49_B-F_16_AB   |   -1641.768255   |   -1641.14371   |   -1641.768685   
bse49_B-F_17_A   |   -242.86969   |   -242.537145   |   -242.869938   
bse49_B-F_17_AB   |   -342.81488   |   -342.347322   |   -342.815399   
bse49_B-F_18_A   |   -203.627512   |   -203.350388   |   -203.627925   
bse49_B-F_18_AB   |   -303.573189   |   -303.16069   |   -303.573749   
bse49_B-F_19_A   |   -282.113363   |   -281.725111   |   -282.113408   
bse49_B-F_19_AB   |   -382.058485   |   -381.535803   |   -382.058826   
bse49_B-F_1_A   |   -522.917363   |   -522.678374   |   -522.917132   
bse49_B-F_1_AB   |   -622.856329   |   -622.481551   |   -622.857254   
bse49_B-F_20_A   |   -282.114561   |   -281.726066   |   -282.11449   
bse49_B-F_20_AB   |   -382.060188   |   -381.536642   |   -382.060479   
bse49_B-F_21_A   |   -242.871212   |   -242.538163   |   -242.871353   
bse49_B-F_21_AB   |   -342.816626   |   -342.348692   |   -342.816975   
bse49_B-F_23_A   |   -692.257147   |   -691.692543   |   -692.256723   
bse49_B-F_23_AB   |   -792.198608   |   -791.497965   |   -792.197615   
bse49_B-F_24_A   |   -748.369866   |   -747.770796   |   -748.36935   
bse49_B-F_24_AB   |   -848.309465   |   -847.573551   |   -848.308816   
bse49_B-F_25_A   |   -313.519666   |   -313.118329   |   -313.519375   
bse49_B-F_25_AB   |   -413.462052   |   -412.925175   |   -413.462188   
bse49_B-F_26_A   |   -352.746242   |   -352.287817   |   -352.74614   
bse49_B-F_26_AB   |   -452.689005   |   -452.09512   |   -452.689322   
bse49_B-F_27_A   |   -767.525195   |   -766.847642   |   -767.525472   
bse49_B-F_27_AB   |   -867.467624   |   -866.65471   |   -867.468509   
bse49_B-F_28_A   |   -337.528977   |   -337.101192   |   -337.529196   
bse49_B-F_28_AB   |   -437.471297   |   -436.907655   |   -437.471614   
bse49_B-F_29_A   |   -202.399247   |   -202.132844   |   -202.400096   
bse49_B-F_29_AB   |   -302.346814   |   -301.944043   |   -302.347096   
bse49_B-F_2_A   |   -562.159787   |   -561.861703   |   -562.160115   
bse49_B-F_2_AB   |   -662.096912   |   -661.663481   |   -662.097949   
bse49_B-F_30_A   |   -201.163534   |   -200.90289   |   -201.164243   
bse49_B-F_30_AB   |   -301.109927   |   -300.712889   |   -301.11029   
bse49_B-F_31_A   |   -217.259027   |   -216.986806   |   -217.259169   
bse49_B-F_31_AB   |   -317.205239   |   -316.79618   |   -317.204706   
bse49_B-F_32_A   |   -615.024993   |   -614.674399   |   -615.025415   
bse49_B-F_32_AB   |   -714.962283   |   -714.475785   |   -714.963643   
bse49_B-F_33_A   |   -293.645456   |   -293.266143   |   -293.645428   
bse49_B-F_33_AB   |   -393.590047   |   -393.075547   |   -393.58993   
bse49_B-F_34_A   |   -332.88054   |   -332.444472   |   -332.880602   
bse49_B-F_34_AB   |   -432.825626   |   -432.25456   |   -432.825659   
bse49_B-F_35_A   |   -372.117658   |   -371.625513   |   -372.117606   
bse49_B-F_35_AB   |   -472.059057   |   -471.432293   |   -472.059053   
bse49_B-F_36_A   |   -615.057852   |   -614.705449   |   -615.058163   
bse49_B-F_36_AB   |   -714.996662   |   -714.507804   |   -714.99654   
bse49_B-F_37_A   |   -636.081804   |   -635.701469   |   -636.082283   
bse49_B-F_37_AB   |   -736.025054   |   -735.509353   |   -736.025908   
bse49_B-F_38_A   |   -787.596362   |   -786.940548   |   -787.595404   
bse49_B-F_38_AB   |   -887.535661   |   -886.743134   |   -887.534231   
bse49_B-F_39_A   |   -712.435076   |   -711.886017   |   -712.435016   
bse49_B-F_39_AB   |   -812.373696   |   -811.688023   |   -812.3734   
bse49_B-F_3_A   |   -200.367179   |   -200.103325   |   -200.36616   
bse49_B-F_3_AB   |   -300.309543   |   -299.910689   |   -300.310455   
bse49_B-F_40_AB   |   -357.639306   |   -357.165202   |   -357.638551   
bse49_B-F_41_AB   |   -318.386271   |   -317.968623   |   -318.385406   
bse49_B-F_42_AB   |   -357.624987   |   -357.150392   |   -357.624622   
bse49_B-F_43_AB   |   -396.871657   |   -396.340966   |   -396.871059   
bse49_B-F_44_A   |   -292.446838   |   -292.072276   |   -292.446929   
bse49_B-F_44_AB   |   -392.387479   |   -391.877192   |   -392.388323   
bse49_B-F_45_A   |   -292.487702   |   -292.115302   |   -292.487889   
bse49_B-F_45_AB   |   -392.427386   |   -391.918943   |   -392.427664   
bse49_B-F_46_AB   |   -393.513992   |   -393.001569   |   -393.513403   
bse49_B-F_47_AB   |   -432.765303   |   -432.196849   |   -432.764478   
bse49_B-F_48_A   |   -465.961605   |   -465.362086   |   -465.961259   
bse49_B-F_48_AB   |   -565.904318   |   -565.169349   |   -565.90418   
bse49_B-F_49_A   |   -389.876959   |   -389.370757   |   -389.876531   
bse49_B-F_49_AB   |   -489.821786   |   -489.180539   |   -489.821555   
bse49_B-F_4_A   |   -180.485434   |   -180.246072   |   -180.484458   
bse49_B-F_4_AB   |   -280.426856   |   -280.052052   |   -280.425763   
bse49_B-F_50_A   |   -507.548412   |   -506.873683   |   -507.548289   
bse49_B-F_50_AB   |   -607.493041   |   -606.683981   |   -607.493278   
bse49_B-F_51_A   |   -432.399994   |   -431.821428   |   -432.399848   
bse49_B-F_51_AB   |   -532.344131   |   -531.631196   |   -532.344469   
bse49_B-F_52_A   |   -393.150356   |   -392.626335   |   -393.150127   
bse49_B-F_52_AB   |   -493.094864   |   -492.435885   |   -493.094725   
bse49_B-F_53_A   |   -393.17615   |   -392.653538   |   -393.176003   
bse49_B-F_53_AB   |   -493.121044   |   -492.463912   |   -493.121258   
bse49_B-F_54_A   |   -353.926804   |   -353.458955   |   -353.926325   
bse49_B-F_54_AB   |   -453.871919   |   -453.26914   |   -453.871709   
bse49_B-F_55_A   |   -427.975891   |   -427.415975   |   -427.976265   
bse49_B-F_55_AB   |   -527.917501   |   -527.222454   |   -527.918512   
bse49_B-F_56_AB   |   -324.333997   |   -323.904754   |   -324.335811   
bse49_B-F_59_A   |   -234.499401   |   -234.19724   |   -234.500133   
bse49_B-F_59_AB   |   -334.410576   |   -333.97601   |   -334.408595   
bse49_B-F_5_A   |   -219.715436   |   -219.419514   |   -219.714702   
bse49_B-F_5_AB   |   -319.655874   |   -319.224818   |   -319.655445   
bse49_B-F_60_A   |   -273.740579   |   -273.381773   |   -273.741634   
bse49_B-F_60_AB   |   -373.656131   |   -373.164809   |   -373.655335   
bse49_B-F_61_A   |   -447.3482   |   -446.754333   |   -447.346861   
bse49_B-F_61_AB   |   -547.290899   |   -546.562631   |   -547.291318   
bse49_B-F_62_AB   |   -471.791742   |   -471.17738   |   -471.792455   
bse49_B-F_63_AB   |   -471.792616   |   -471.178325   |   -471.793707   
bse49_B-F_64_AB   |   -471.788963   |   -471.174067   |   -471.789742   
bse49_B-F_65_AB   |   -455.756045   |   -455.156198   |   -455.756082   
bse49_B-F_66_AB   |   -570.145408   |   -569.39387   |   -570.145713   
bse49_B-F_67_AB   |   -570.148132   |   -569.396483   |   -570.148262   
bse49_B-F_68_AB   |   -570.149242   |   -569.397579   |   -570.149356   
bse49_B-F_69_AB   |   -660.078766   |   -659.230228   |   -660.078478   
bse49_B-F_6_A   |   -258.94971   |   -258.597508   |   -258.948786   
bse49_B-F_6_AB   |   -358.88985   |   -358.402962   |   -358.888911   
bse49_B-F_70_AB   |   -660.079487   |   -659.230864   |   -660.079145   
bse49_B-F_72_AB   |   -609.145706   |   -608.351839   |   -609.145525   
bse49_B-F_73_A   |   -239.588862   |   -239.267705   |   -239.587985   
bse49_B-F_73_AB   |   -339.530098   |   -339.074173   |   -339.531053   
bse49_B-F_74_AB   |   -471.281903   |   -470.643791   |   -471.282546   
bse49_B-F_75_AB   |   -353.02298   |   -352.543788   |   -353.021561   
bse49_B-F_76_AB   |   -543.079762   |   -542.358964   |   -543.079371   
bse49_B-F_77_A   |   -398.657255   |   -398.113504   |   -398.656673   
bse49_B-F_77_AB   |   -498.602788   |   -497.924186   |   -498.602537   
bse49_B-F_78_A   |   -257.735301   |   -257.390944   |   -257.734565   
bse49_B-F_78_AB   |   -357.664541   |   -357.187219   |   -357.663019   
bse49_B-F_79_A   |   -296.984248   |   -296.583922   |   -296.983366   
bse49_B-F_79_AB   |   -396.917494   |   -396.384186   |   -396.915804   
bse49_B-F_7_AB   |   -429.409227   |   -428.85735   |   -429.409445   
bse49_B-F_80_AB   |   -372.903343   |   -372.399686   |   -372.902468   
bse49_B-F_81_A   |   -461.933389   |   -461.345361   |   -461.93289   
bse49_B-F_81_AB   |   -561.878083   |   -561.154139   |   -561.877474   
bse49_B-F_8_A   |   -263.553563   |   -263.211648   |   -263.554253   
bse49_B-F_8_AB   |   -363.497772   |   -363.020097   |   -363.498415   
bse49_B-F_9_A   |   -362.73425   |   -362.270132   |   -362.734155   
bse49_B-F_9_AB   |   -462.678999   |   -462.079016   |   -462.679067   
bse49_B-P_10_A   |   -420.549155   |   -420.369036   |   -420.548666   
bse49_B-P_10_AB   |   -446.554182   |   -446.330012   |   -446.554176   
bse49_B-P_11_AB   |   -752.117699   |   -751.51405   |   -752.116741   
bse49_B-P_12_A   |   -459.790912   |   -459.555099   |   -459.790508   
bse49_B-P_12_AB   |   -636.272963   |   -635.797664   |   -636.273074   
bse49_B-P_13_AB   |   -747.052411   |   -746.452947   |   -747.052416   
bse49_B-P_15_AB   |   -521.790257   |   -521.468077   |   -521.790141   
