Name   |   Ref (MP2/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_MP2 (A.U.)
BDE49_nonexpt_340_mol1   |   -829.21472   |   -825.799468   |   -829.217189
BDE49_nonexpt_341_mol1   |   -144.315643   |   -143.559058   |   -144.321345
BDE49_nonexpt_342_mol1   |   -1084.056383   |   -1081.237802   |   -1084.06394
BDE49_nonexpt_343_mol1   |   -724.083064   |   -721.183323   |   -724.09484
BDE49_nonexpt_344_mol1   |   -624.913576   |   -622.33634   |   -624.910378
BDE49_nonexpt_345_mol1   |   -484.876086   |   -482.691588   |   -484.876995
BDE49_nonexpt_346_mol1   |   -335.701601   |   -334.050022   |   -335.703805
BDE49_nonexpt_347_mol1   |   -374.945874   |   -373.082803   |   -374.949857
BDE49_nonexpt_348_mol1   |   -622.856187   |   -621.855967   |   -622.856097
BDE49_nonexpt_348_mol2   |   -522.917219   |   -522.273999   |   -522.91526
BDE49_nonexpt_349_mol1   |   -662.09651   |   -660.889371   |   -662.095316
BDE49_nonexpt_349_mol2   |   -562.159428   |   -561.308524   |   -562.156284
BDE49_nonexpt_34_mol1   |   -624.311209   |   -623.355536   |   -624.308558
BDE49_nonexpt_34_mol2   |   -598.330004   |   -597.532776   |   -598.336888
BDE49_nonexpt_350_mol1   |   -300.309512   |   -299.229699   |   -300.31444
BDE49_nonexpt_350_mol2   |   -200.367192   |   -199.641258   |   -200.360624
BDE49_nonexpt_351_mol1   |   -280.426751   |   -279.388935   |   -280.420008
BDE49_nonexpt_351_mol2   |   -180.485364   |   -179.802191   |   -180.470994
BDE49_nonexpt_352_mol1   |   -319.655681   |   -318.415839   |   -319.644771
BDE49_nonexpt_352_mol2   |   -219.71527   |   -218.829679   |   -219.697651
BDE49_nonexpt_353_mol1   |   -358.889513   |   -357.444392   |   -358.879532
BDE49_nonexpt_353_mol2   |   -258.949396   |   -257.858587   |   -258.935181
BDE49_nonexpt_354_mol1   |   -429.409855   |   -427.797149   |   -429.408138
BDE49_nonexpt_357_mol1   |   -363.497591   |   -362.193521   |   -363.498724
BDE49_nonexpt_357_mol2   |   -263.553391   |   -262.605528   |   -263.554604
BDE49_nonexpt_358_mol1   |   -462.678731   |   -461.057646   |   -462.680572
BDE49_nonexpt_358_mol2   |   -362.734069   |   -361.470709   |   -362.733727
BDE49_nonexpt_359_mol1   |   -813.114004   |   -811.182324   |   -813.109466
BDE49_nonexpt_359_mol2   |   -713.173439   |   -711.600326   |   -713.175517
BDE49_nonexpt_360_mol1   |   -614.571401   |   -613.301153   |   -614.571427
BDE49_nonexpt_360_mol2   |   -514.632722   |   -513.718826   |   -514.638849
BDE49_nonexpt_361_mol1   |   -566.583474   |   -565.609601   |   -566.583302
BDE49_nonexpt_361_mol2   |   -466.643919   |   -466.027785   |   -466.639007
BDE49_nonexpt_362_mol1   |   -645.081446   |   -643.690236   |   -645.079881
BDE49_nonexpt_362_mol2   |   -545.142357   |   -544.107781   |   -545.135734
BDE49_nonexpt_363_mol1   |   -723.476907   |   -722.258889   |   -723.476248
BDE49_nonexpt_363_mol2   |   -623.533451   |   -622.672001   |   -623.530499
BDE49_nonexpt_364_mol1   |   -1182.622584   |   -1181.172028   |   -1182.622827
BDE49_nonexpt_364_mol2   |   -1082.679689   |   -1081.585595   |   -1082.677753
BDE49_nonexpt_365_mol1   |   -1641.766976   |   -1640.078021   |   -1641.769356
BDE49_nonexpt_365_mol2   |   -1541.824706   |   -1540.492907   |   -1541.824582
BDE49_nonexpt_369_mol1   |   -342.814458   |   -341.414759   |   -342.814599
BDE49_nonexpt_369_mol2   |   -242.869278   |   -241.825863   |   -242.865004
BDE49_nonexpt_370_mol1   |   -303.572923   |   -302.378543   |   -303.573231
BDE49_nonexpt_370_mol2   |   -203.627296   |   -202.789559   |   -203.62291
BDE49_nonexpt_371_mol1   |   -382.057886   |   -380.453115   |   -382.058236
BDE49_nonexpt_371_mol2   |   -282.112818   |   -280.86406   |   -282.109493
BDE49_nonexpt_372_mol1   |   -382.059609   |   -380.456298   |   -382.059482
BDE49_nonexpt_372_mol2   |   -282.113927   |   -280.866665   |   -282.107238
BDE49_nonexpt_373_mol1   |   -342.816195   |   -341.417245   |   -342.816843
BDE49_nonexpt_373_mol2   |   -242.870806   |   -241.82829   |   -242.865341
BDE49_nonexpt_375_mol1   |   -792.198453   |   -790.298675   |   -792.190888
BDE49_nonexpt_375_mol2   |   -692.256825   |   -690.714846   |   -692.250672
BDE49_nonexpt_376_mol1   |   -848.308993   |   -846.346932   |   -848.300649
BDE49_nonexpt_376_mol2   |   -748.369379   |   -746.765769   |   -748.365255
BDE49_nonexpt_377_mol1   |   -413.462146   |   -411.927198   |   -413.462976
BDE49_nonexpt_377_mol2   |   -313.519646   |   -312.342505   |   -313.516389
BDE49_nonexpt_378_mol1   |   -452.68894   |   -450.951806   |   -452.689296
BDE49_nonexpt_378_mol2   |   -352.746072   |   -351.367025   |   -352.741724
BDE49_nonexpt_37_mol1   |   -1196.744465   |   -1195.102629   |   -1196.760151
BDE49_nonexpt_380_mol1   |   -867.467434   |   -865.271225   |   -867.470879
BDE49_nonexpt_380_mol2   |   -767.525099   |   -765.683453   |   -767.523853
BDE49_nonexpt_381_mol1   |   -437.471331   |   -435.908146   |   -437.471662
BDE49_nonexpt_381_mol2   |   -337.52856   |   -336.322765   |   -337.527505
BDE49_nonexpt_385_mol1   |   -302.346764   |   -301.19239   |   -302.347738
BDE49_nonexpt_386_mol1   |   -301.110211   |   -299.982632   |   -301.110746
BDE49_nonexpt_387_mol1   |   -317.205839   |   -316.035724   |   -317.200086
BDE49_nonexpt_387_mol2   |   -217.255958   |   -216.450044   |   -217.252558
BDE49_nonexpt_388_mol1   |   -714.962766   |   -713.573502   |   -714.955863
BDE49_nonexpt_388_mol2   |   -615.025383   |   -613.993359   |   -615.020966
BDE49_nonexpt_389_mol1   |   -393.590006   |   -392.095135   |   -393.589376
BDE49_nonexpt_389_mol2   |   -293.645403   |   -292.507436   |   -293.642815
BDE49_nonexpt_38_mol1   |   -476.706778   |   -474.909418   |   -476.705601
BDE49_nonexpt_38_mol2   |   -238.265162   |   -237.389635   |   -238.271796
BDE49_nonexpt_390_mol1   |   -432.82551   |   -431.1258   |   -432.821363
BDE49_nonexpt_390_mol2   |   -332.880328   |   -331.537848   |   -332.87386
BDE49_nonexpt_391_mol1   |   -472.058748   |   -470.152433   |   -472.054482
BDE49_nonexpt_391_mol2   |   -372.117312   |   -370.567023   |   -372.1124
BDE49_nonexpt_395_mol1   |   -714.996786   |   -713.605418   |   -715.002115
BDE49_nonexpt_395_mol2   |   -615.057884   |   -614.022179   |   -615.054747
BDE49_nonexpt_396_mol1   |   -736.024694   |   -734.564222   |   -736.028025
BDE49_nonexpt_396_mol2   |   -636.080966   |   -634.978958   |   -636.082606
BDE49_nonexpt_3_mol1   |   -206.437489   |   -205.450536   |   -206.435373
BDE49_nonexpt_403_mol1   |   -887.534987   |   -885.370936   |   -887.527689
BDE49_nonexpt_403_mol2   |   -787.595667   |   -785.789868   |   -787.594755
BDE49_nonexpt_404_mol1   |   -812.37328   |   -810.511147   |   -812.367432
BDE49_nonexpt_404_mol2   |   -712.434539   |   -710.930053   |   -712.435322
BDE49_nonexpt_405_mol1   |   -357.639325   |   -356.233145   |   -357.63779
BDE49_nonexpt_406_mol1   |   -318.386387   |   -317.185982   |   -318.380716
BDE49_nonexpt_407_mol1   |   -357.624959   |   -356.220667   |   -357.624234
BDE49_nonexpt_408_mol1   |   -396.871461   |   -395.259512   |   -396.87362
BDE49_nonexpt_409_mol1   |   -392.388056   |   -390.927653   |   -392.384077
BDE49_nonexpt_409_mol2   |   -292.447425   |   -291.342847   |   -292.439186
BDE49_nonexpt_410_mol1   |   -392.427702   |   -390.967815   |   -392.430104
BDE49_nonexpt_410_mol2   |   -292.487962   |   -291.383573   |   -292.479766
BDE49_nonexpt_411_mol1   |   -393.514111   |   -392.017802   |   -393.51042
BDE49_nonexpt_412_mol1   |   -432.7653   |   -431.061526   |   -432.760917
BDE49_nonexpt_413_mol1   |   -565.904312   |   -563.710935   |   -565.902974
BDE49_nonexpt_413_mol2   |   -465.961228   |   -464.125711   |   -465.956905
BDE49_nonexpt_414_mol1   |   -489.821619   |   -487.961157   |   -489.821666
BDE49_nonexpt_414_mol2   |   -389.876877   |   -388.372805   |   -389.876752
BDE49_nonexpt_415_mol1   |   -607.492095   |   -605.023656   |   -607.497798
BDE49_nonexpt_415_mol2   |   -507.547596   |   -505.435787   |   -507.549169
BDE49_nonexpt_416_mol1   |   -532.343306   |   -530.161729   |   -532.354043
BDE49_nonexpt_416_mol2   |   -432.399256   |   -430.573995   |   -432.407917
BDE49_nonexpt_417_mol1   |   -493.094266   |   -491.120255   |   -493.099186
BDE49_nonexpt_417_mol2   |   -393.149828   |   -391.532434   |   -393.153005
BDE49_nonexpt_418_mol1   |   -493.12047   |   -491.142448   |   -493.125577
BDE49_nonexpt_418_mol2   |   -393.175632   |   -391.553537   |   -393.178911
BDE49_nonexpt_419_mol1   |   -453.87163   |   -452.100121   |   -453.872263
BDE49_nonexpt_419_mol2   |   -353.92656   |   -352.511244   |   -353.925276
BDE49_nonexpt_420_mol1   |   -527.917391   |   -525.894465   |   -527.920149
BDE49_nonexpt_420_mol2   |   -427.97578   |   -426.307247   |   -427.973137
BDE49_nonexpt_421_mol1   |   -324.333931   |   -323.222613   |   -324.345419
BDE49_nonexpt_424_mol1   |   -334.410802   |   -333.164971   |   -334.399959
BDE49_nonexpt_424_mol2   |   -234.499407   |   -233.608606   |   -234.49046
BDE49_nonexpt_425_mol1   |   -373.65625   |   -372.206655   |   -373.653645
BDE49_nonexpt_425_mol2   |   -273.740436   |   -272.6471   |   -273.738349
BDE49_nonexpt_426_mol1   |   -547.290536   |   -545.097272   |   -547.292994
BDE49_nonexpt_426_mol2   |   -447.347685   |   -445.507571   |   -447.336112
BDE49_nonexpt_427_mol1   |   -471.791838   |   -469.869487   |   -471.792983
BDE49_nonexpt_428_mol1   |   -471.792568   |   -469.873856   |   -471.796104
BDE49_nonexpt_429_mol1   |   -471.789072   |   -469.866772   |   -471.79049
BDE49_nonexpt_430_mol1   |   -455.755962   |   -453.877611   |   -455.757285
BDE49_nonexpt_431_mol1   |   -570.145061   |   -567.770983   |   -570.152705
BDE49_nonexpt_432_mol1   |   -570.147865   |   -567.772503   |   -570.149575
BDE49_nonexpt_433_mol1   |   -570.148888   |   -567.77617   |   -570.152043
BDE49_nonexpt_435_mol1   |   -660.079008   |   -657.380072   |   -660.081138
BDE49_nonexpt_436_mol1   |   -660.079856   |   -657.378161   |   -660.079994
BDE49_nonexpt_437_mol1   |   -679.659964   |   -677.02394   |   -679.664823
BDE49_nonexpt_438_mol1   |   -609.145747   |   -606.540133   |   -609.142874
BDE49_nonexpt_439_mol1   |   -339.529982   |   -338.250266   |   -339.533089
BDE49_nonexpt_439_mol2   |   -239.58875   |   -238.662465   |   -239.579509
BDE49_nonexpt_440_mol1   |   -471.281156   |   -469.248461   |   -471.285489
BDE49_nonexpt_441_mol1   |   -353.022458   |   -351.477837   |   -353.00889
BDE49_nonexpt_442_mol1   |   -543.079241   |   -540.880665   |   -543.087149
BDE49_nonexpt_443_mol1   |   -498.601633   |   -496.413296   |   -498.599761
BDE49_nonexpt_443_mol2   |   -398.656051   |   -396.823554   |   -398.647119
BDE49_nonexpt_444_mol1   |   -357.664526   |   -356.259545   |   -357.65593
BDE49_nonexpt_444_mol2   |   -257.735123   |   -256.679766   |   -257.72132
BDE49_nonexpt_445_mol1   |   -396.917253   |   -395.30636   |   -396.90971
BDE49_nonexpt_445_mol2   |   -296.983837   |   -295.722806   |   -296.96978
BDE49_nonexpt_446_mol1   |   -372.902881   |   -371.319714   |   -372.894637
BDE49_nonexpt_447_mol2   |   -461.933043   |   -460.35094   |   -461.936674
BDE49_nonexpt_449_mol1   |   -424.332339   |   -423.98007   |   -424.342428
BDE49_nonexpt_449_mol2   |   -423.658183   |   -423.340849   |   -423.661889
BDE49_nonexpt_450_mol1   |   -463.574025   |   -463.012605   |   -463.583249
BDE49_nonexpt_451_mol1   |   -101.776022   |   -101.339938   |   -101.783776
BDE49_nonexpt_452_mol1   |   -121.130931   |   -120.53252   |   -121.135097
BDE49_nonexpt_452_mol2   |   -120.455531   |   -119.893411   |   -120.451067
BDE49_nonexpt_453_mol1   |   -160.365945   |   -159.561012   |   -160.372933
BDE49_nonexpt_453_mol2   |   -159.690324   |   -158.92207   |   -159.688174
BDE49_nonexpt_455_mol1   |   -164.950635   |   -164.295025   |   -164.965867
BDE49_nonexpt_455_mol2   |   -164.287422   |   -163.667247   |   -164.291858
BDE49_nonexpt_456_mol1   |   -264.141954   |   -263.170604   |   -264.154285
BDE49_nonexpt_456_mol2   |   -263.466223   |   -262.531011   |   -263.471603
BDE49_nonexpt_457_mol1   |   -614.577935   |   -613.300593   |   -614.58025
BDE49_nonexpt_457_mol2   |   -613.909436   |   -612.666403   |   -613.910938
BDE49_nonexpt_458_mol1   |   -416.03356   |   -415.415763   |   -416.038916
BDE49_nonexpt_458_mol2   |   -415.368307   |   -414.783657   |   -415.374217
BDE49_nonexpt_459_mol1   |   -316.772524   |   -316.481428   |   -316.777915
BDE49_nonexpt_459_mol2   |   -316.105375   |   -315.849154   |   -316.108478
BDE49_nonexpt_45_mol1   |   -166.343504   |   -165.59991   |   -166.353157
BDE49_nonexpt_45_mol2   |   -140.324001   |   -139.721752   |   -140.330023
BDE49_nonexpt_460_mol1   |   -368.05257   |   -367.727668   |   -368.055503
BDE49_nonexpt_461_mol1   |   -446.553715   |   -445.80536   |   -446.55317
BDE49_nonexpt_462_mol1   |   -524.938925   |   -524.370545   |   -524.943624
BDE49_nonexpt_462_mol2   |   -524.264386   |   -523.73147   |   -524.259928
BDE49_nonexpt_463_mol1   |   -984.092437   |   -983.285373   |   -984.097314
BDE49_nonexpt_463_mol2   |   -983.415993   |   -982.642642   |   -983.410349
BDE49_nonexpt_465_mol1   |   -270.113229   |   -268.955835   |   -270.121001
BDE49_nonexpt_468_mol2   |   -143.59956   |   -142.882636   |   -143.597649
BDE49_nonexpt_46_mol1   |   -280.80906   |   -279.565198   |   -280.819909
BDE49_nonexpt_470_mol2   |   -182.84239   |   -181.919727   |   -182.840987
BDE49_nonexpt_471_mol2   |   -182.845133   |   -181.922188   |   -182.844626
BDE49_nonexpt_472_mol2   |   -143.600948   |   -142.885205   |   -143.599728
BDE49_nonexpt_474_mol1   |   -593.665524   |   -592.417466   |   -593.667355
BDE49_nonexpt_474_mol2   |   -592.993316   |   -591.778743   |   -592.988555
BDE49_nonexpt_476_mol1   |   -214.929805   |   -214.045275   |   -214.934954
BDE49_nonexpt_476_mol2   |   -214.256771   |   -213.40622   |   -214.258185
BDE49_nonexpt_480_mol1   |   -668.934781   |   -667.383831   |   -668.936308
BDE49_nonexpt_480_mol2   |   -668.25795   |   -666.741561   |   -668.251426
BDE49_nonexpt_481_mol1   |   -238.940767   |   -238.028789   |   -238.947149
BDE49_nonexpt_482_mol1   |   -598.955206   |   -598.126157   |   -598.96446
BDE49_nonexpt_486_mol1   |   -102.57635   |   -102.098729   |   -102.582261
BDE49_nonexpt_488_mol1   |   -516.442593   |   -515.702911   |   -516.447237
BDE49_nonexpt_493_mol1   |   -155.732773   |   -155.075676   |   -155.740417
BDE49_nonexpt_493_mol2   |   -155.108261   |   -154.49669   |   -155.139443
BDE49_nonexpt_495_mol1   |   -516.467951   |   -515.723872   |   -516.477567
BDE49_nonexpt_4_mol1   |   -203.97709   |   -203.049376   |   -203.974368
BDE49_nonexpt_505_mol1   |   -159.099229   |   -158.340153   |   -159.101304
BDE49_nonexpt_506_mol1   |   -119.847176   |   -119.295533   |   -119.848059
BDE49_nonexpt_507_mol1   |   -159.086383   |   -158.330128   |   -159.090375
BDE49_nonexpt_509_mol1   |   -193.859613   |   -193.046341   |   -193.858422
BDE49_nonexpt_509_mol2   |   -193.180644   |   -192.402803   |   -193.171012
BDE49_nonexpt_510_mol1   |   -193.895283   |   -193.081503   |   -193.898554
BDE49_nonexpt_510_mol2   |   -193.223994   |   -192.444926   |   -193.220613
BDE49_nonexpt_511_mol1   |   -234.229358   |   -233.172236   |   -234.228149
BDE49_nonexpt_512_mol1   |   -367.371612   |   -365.829072   |   -367.373224
BDE49_nonexpt_520_mol1   |   -485.743542   |   -485.377241   |   -485.754962
BDE49_nonexpt_521_mol1   |   -944.95536   |   -944.357691   |   -944.96263
BDE49_nonexpt_522_mol1   |   -135.898308   |   -135.287434   |   -135.903406
BDE49_nonexpt_522_mol2   |   -135.26403   |   -134.695834   |   -135.292364
BDE49_nonexpt_523_mol1   |   -175.142808   |   -174.327001   |   -175.154583
BDE49_nonexpt_523_mol2   |   -174.505179   |   -173.734136   |   -174.540226
BDE49_nonexpt_527_mol1   |   -371.609513   |   -369.881364   |   -371.612592
BDE49_nonexpt_529_mol1   |   -371.612421   |   -369.88535   |   -371.614797
BDE49_nonexpt_530_mol1   |   -296.464673   |   -295.024318   |   -296.465659
BDE49_nonexpt_533_mol1   |   -461.542895   |   -459.488078   |   -461.542262
BDE49_nonexpt_534_mol1   |   -282.585079   |   -281.242172   |   -282.589323
BDE49_nonexpt_536_mol1   |   -140.998358   |   -140.361063   |   -141.010485
BDE49_nonexpt_537_mol1   |   -372.018291   |   -370.303931   |   -372.020742
BDE49_nonexpt_538_mol1   |   -253.763258   |   -252.536551   |   -253.761555
BDE49_nonexpt_539_mol1   |   -443.816176   |   -441.936209   |   -443.810508
BDE49_nonexpt_53_mol1   |   -357.772378   |   -356.134852   |   -357.781022
BDE49_nonexpt_540_mol1   |   -300.059276   |   -298.518054   |   -300.06118
BDE49_nonexpt_540_mol2   |   -299.387143   |   -297.881561   |   -299.3818
BDE49_nonexpt_541_mol1   |   -159.145227   |   -158.378974   |   -159.147352
BDE49_nonexpt_542_mol1   |   -258.316617   |   -257.238127   |   -258.320584
BDE49_nonexpt_542_mol2   |   -257.673596   |   -256.629005   |   -257.699556
BDE49_nonexpt_543_mol1   |   -198.397889   |   -197.425446   |   -198.401251
BDE49_nonexpt_544_mol1   |   -273.641074   |   -272.37645   |   -273.639146
BDE49_nonexpt_545_mol1   |   -363.343293   |   -362.054364   |   -363.355519
BDE49_nonexpt_545_mol2   |   -362.666382   |   -361.41353   |   -362.671246
BDE49_nonexpt_547_mol1   |   -125.796816   |   -125.332838   |   -125.803563
BDE49_nonexpt_548_mol1   |   -225.071004   |   -224.281322   |   -225.072543
BDE49_nonexpt_549_mol1   |   -199.620183   |   -198.6132   |   -199.623455
BDE49_nonexpt_54_mol1   |   -321.808898   |   -320.258169   |   -321.807969
BDE49_nonexpt_551_mol1   |   -310.839201   |   -309.451565   |   -310.828409
BDE49_nonexpt_552_mol1   |   -160.376952   |   -159.574249   |   -160.380805
BDE49_nonexpt_553_mol1   |   -312.875066   |   -311.411408   |   -312.880127
BDE49_nonexpt_554_mol1   |   -199.610745   |   -198.600456   |   -199.618096
BDE49_nonexpt_555_mol1   |   -730.706289   |   -729.289557   |   -730.700515
BDE49_nonexpt_555_mol2   |   -554.16817   |   -553.507207   |   -554.17343
BDE49_nonexpt_556_mol1   |   -465.95226   |   -463.734203   |   -465.947337
BDE49_nonexpt_557_mol1   |   -350.073615   |   -348.478648   |   -350.068623
BDE49_nonexpt_558_mol1   |   -460.87768   |   -458.884949   |   -460.870957
BDE49_nonexpt_559_mol1   |   -328.606931   |   -327.075235   |   -328.615355
BDE49_nonexpt_560_mol1   |   -234.390537   |   -233.331945   |   -234.387064
BDE49_nonexpt_561_mol1   |   -328.597858   |   -327.062771   |   -328.600986
BDE49_nonexpt_562_mol1   |   -328.599151   |   -327.068086   |   -328.605503
BDE49_nonexpt_563_mol1   |   -176.507375   |   -175.654022   |   -176.509239
BDE49_nonexpt_564_mol1   |   -554.39599   |   -551.979073   |   -554.392773
BDE49_nonexpt_565_mol1   |   -475.907028   |   -473.900867   |   -475.905162
BDE49_nonexpt_566_mol1   |   -515.152813   |   -512.941381   |   -515.150354
BDE49_nonexpt_567_mol1   |   -314.105121   |   -312.591759   |   -314.093462
BDE49_nonexpt_568_mol1   |   -640.936653   |   -638.304484   |   -640.92792
BDE49_nonexpt_569_mol1   |   -535.751027   |   -533.631806   |   -535.758904
BDE49_nonexpt_570_mol1   |   -234.352669   |   -233.302395   |   -234.360447
BDE49_nonexpt_571_mol1   |   -174.00292   |   -173.230452   |   -174.006615
BDE49_nonexpt_572_mol1   |   -312.559429   |   -311.067991   |   -312.561915
BDE49_nonexpt_573_mol1   |   -425.775664   |   -423.831323   |   -425.779408
BDE49_nonexpt_574_mol1   |   -351.799449   |   -350.103767   |   -351.79843
BDE49_nonexpt_575_mol1   |   -391.078054   |   -389.172722   |   -391.080306
BDE49_nonexpt_576_mol1   |   -276.909688   |   -275.523664   |   -276.911205
BDE49_nonexpt_577_mol1   |   -316.163912   |   -314.572103   |   -316.164624
BDE49_nonexpt_578_mol1   |   -198.385046   |   -197.408083   |   -198.387357
BDE49_nonexpt_579_mol1   |   -478.600352   |   -476.9285   |   -478.605773
BDE49_nonexpt_580_mol1   |   -391.088702   |   -389.1832   |   -391.089798
BDE49_nonexpt_582_mol1   |   -176.422637   |   -175.574135   |   -176.426921
BDE49_nonexpt_583_mol1   |   -160.398637   |   -159.594666   |   -160.400586
BDE49_nonexpt_584_mol1   |   -348.866493   |   -347.308988   |   -348.860587
BDE49_nonexpt_585_mol1   |   -195.105677   |   -194.259165   |   -195.111599
BDE49_nonexpt_586_mol1   |   -199.624734   |   -198.615452   |   -199.62723
BDE49_nonexpt_588_mol1   |   -137.249113   |   -136.601114   |   -137.248222
BDE49_nonexpt_589_mol1   |   -511.083574   |   -508.950322   |   -511.073473
BDE49_nonexpt_590_mol1   |   -273.62588   |   -272.36701   |   -273.630039
BDE49_nonexpt_591_mol1   |   -250.446009   |   -249.344527   |   -250.4402
BDE49_nonexpt_593_mol1   |   -352.118805   |   -350.450707   |   -352.123934
BDE49_nonexpt_594_mol1   |   -367.930481   |   -366.185487   |   -367.930328
BDE49_nonexpt_595_mol1   |   -463.027603   |   -460.950113   |   -463.021073
BDE49_nonexpt_596_mol1   |   -518.3241   |   -515.994435   |   -518.319452
BDE49_nonexpt_597_mol1   |   -667.353767   |   -664.452892   |   -667.344048
BDE49_nonexpt_598_mol1   |   -667.353817   |   -664.45717   |   -667.347866
BDE49_nonexpt_599_mol1   |   -502.276645   |   -499.989856   |   -502.269125
BDE49_nonexpt_600_mol1   |   -232.367185   |   -231.387064   |   -232.361658
BDE49_nonexpt_601_mol1   |   -309.622024   |   -308.27144   |   -309.616031
BDE49_nonexpt_602_mol1   |   -387.795048   |   -386.008982   |   -387.783473
BDE49_nonexpt_603_mol1   |   -157.132651   |   -156.443517   |   -157.128583
BDE49_nonexpt_605_mol1   |   -883.656082   |   -880.288261   |   -883.655192
BDE49_nonexpt_606_mol1   |   -1075.336815   |   -1074.18052   |   -1075.335734
BDE49_nonexpt_606_mol3   |   -974.049987   |   -973.354355   |   -974.049332
BDE49_nonexpt_607_mol1   |   -355.320726   |   -353.999521   |   -355.330976
BDE49_nonexpt_608_mol1   |   -466.626631   |   -464.448681   |   -466.617882
BDE49_nonexpt_609_mol1   |   -348.853875   |   -347.291505   |   -348.846062
BDE49_nonexpt_60_mol1   |   -107.245147   |   -106.743032   |   -107.252833
BDE49_nonexpt_610_mol1   |   -363.628504   |   -362.077082   |   -363.633593
BDE49_nonexpt_613_mol1   |   -502.265426   |   -499.98333   |   -502.25641
BDE49_nonexpt_614_mol1   |   -367.90974   |   -366.163729   |   -367.9057
BDE49_nonexpt_615_mol1   |   -312.839605   |   -311.379791   |   -312.846453
BDE49_nonexpt_617_mol1   |   -895.764554   |   -893.725247   |   -895.764898
BDE49_nonexpt_619_mol1   |   -500.968489   |   -498.735129   |   -500.968576
BDE49_nonexpt_61_mol1   |   -146.475834   |   -145.76987   |   -146.48338
BDE49_nonexpt_620_mol1   |   -351.791061   |   -350.090933   |   -351.795987
BDE49_nonexpt_621_mol1   |   -443.809929   |   -441.917786   |   -443.799175
BDE49_nonexpt_623_mol1   |   -439.782062   |   -437.878544   |   -439.785302
BDE49_nonexpt_624_mol1   |   -423.740273   |   -421.875416   |   -423.742807
BDE49_nonexpt_626_mol1   |   -409.211356   |   -407.375992   |   -409.208209
BDE49_nonexpt_627_mol1   |   -1024.065975   |   -1021.682963   |   -1024.061133
BDE49_nonexpt_628_mol1   |   -711.326641   |   -710.07159   |   -711.323766
BDE49_nonexpt_62_mol1   |   -185.710696   |   -184.797855   |   -185.719378
BDE49_nonexpt_630_mol1   |   -1342.053752   |   -1339.710305   |   -1342.049409
BDE49_nonexpt_631_mol1   |   -506.888732   |   -504.747707   |   -506.89095
BDE49_nonexpt_632_mol1   |   -705.235351   |   -702.46104   |   -705.239501
BDE49_nonexpt_633_mol1   |   -705.243828   |   -702.469755   |   -705.258792
BDE49_nonexpt_634_mol1   |   -606.067531   |   -603.609438   |   -606.071958
BDE49_nonexpt_635_mol1   |   -1384.023443   |   -1381.722989   |   -1384.01546
BDE49_nonexpt_636_mol1   |   -456.521081   |   -454.677084   |   -456.509342
BDE49_nonexpt_637_mol1   |   -520.904095   |   -518.624875   |   -520.902656
BDE49_nonexpt_638_mol1   |   -330.725454   |   -329.300283   |   -330.724067
BDE49_nonexpt_639_mol1   |   -405.785712   |   -404.064447   |   -405.774711
BDE49_nonexpt_640_mol1   |   -351.291165   |   -349.949793   |   -351.277551
BDE49_nonexpt_642_mol1   |   -255.517187   |   -254.378031   |   -255.516624
BDE49_nonexpt_642_mol2   |   -179.603197   |   -178.79267   |   -179.603948
BDE49_nonexpt_644_mol1   |   -518.757637   |   -516.55697   |   -518.750852
BDE49_nonexpt_646_mol1   |   -583.555277   |   -581.028982   |   -583.556673
BDE49_nonexpt_647_mol1   |   -409.21464   |   -407.378238   |   -409.209703
BDE49_nonexpt_648_mol1   |   -369.974656   |   -368.343808   |   -369.973193
BDE49_nonexpt_649_mol1   |   -499.829916   |   -497.622681   |   -499.828641
BDE49_nonexpt_650_mol1   |   -1098.666629   |   -1097.367226   |   -1098.670927
BDE49_nonexpt_651_mol1   |   -606.05941   |   -603.603022   |   -606.065621
BDE49_nonexpt_653_mol1   |   -366.537917   |   -365.020964   |   -366.526208
BDE49_nonexpt_658_mol1   |   -252.250722   |   -251.229428   |   -252.247892
BDE49_nonexpt_659_mol1   |   -327.306405   |   -325.991128   |   -327.291929
BDE49_nonexpt_660_mol1   |   -596.138941   |   -593.569188   |   -596.12891
BDE49_nonexpt_661_mol1   |   -800.462464   |   -797.069267   |   -800.449999
BDE49_nonexpt_662_mol1   |   -404.714561   |   -403.036914   |   -404.706896
BDE49_nonexpt_663_mol1   |   -443.958098   |   -442.076496   |   -443.95048
BDE49_nonexpt_665_mol1   |   -562.181467   |   -559.786664   |   -562.183268
BDE49_nonexpt_666_mol1   |   -719.258318   |   -716.343853   |   -719.256814
BDE49_nonexpt_667_mol1   |   -447.251938   |   -445.244164   |   -447.255594
BDE49_nonexpt_667_mol2   |   -371.339242   |   -369.655979   |   -371.34045
BDE49_nonexpt_668_mol1   |   -479.766155   |   -477.790313   |   -479.758482
BDE49_nonexpt_669_mol1   |   -482.903806   |   -480.790165   |   -482.902191
BDE49_nonexpt_66_mol1   |   -145.198806   |   -144.53767   |   -145.198161
BDE49_nonexpt_670_mol1   |   -369.968273   |   -368.339085   |   -369.96443
BDE49_nonexpt_671_mol1   |   -1193.183614   |   -1191.427779   |   -1193.187551
BDE49_nonexpt_672_mol1   |   -409.21812   |   -407.382216   |   -409.215494
BDE49_nonexpt_673_mol1   |   -583.556638   |   -581.025842   |   -583.561831
