Name   |   Ref (MP2/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_MP2 (A.U.)   
bse49_B-B_65_A   |   -280.140662   |   -278.935186   |   -280.142886   
bse49_B-B_65_AB   |   -306.163844   |   -304.813441   |   -306.160661   
bse49_B-B_66_A   |   -201.69463   |   -200.892294   |   -201.693283   
bse49_B-B_66_AB   |   -227.717884   |   -226.770834   |   -227.71238   
bse49_B-B_67_A   |   -165.723456   |   -165.006735   |   -165.729158   
bse49_B-B_67_AB   |   -191.741772   |   -190.882135   |   -191.740807   
bse49_B-B_68_A   |   -204.945813   |   -204.026753   |   -204.954868   
bse49_B-B_68_AB   |   -230.964024   |   -229.901338   |   -230.966729   
bse49_B-B_69_AB   |   -410.04768   |   -408.164597   |   -410.039259   
bse49_B-B_6_AB   |   -250.402868   |   -249.508215   |   -250.402494   
bse49_B-B_70_AB   |   -331.606084   |   -330.124448   |   -331.588963   
bse49_B-B_71_A   |   -366.696551   |   -365.193223   |   -366.697457   
bse49_B-B_71_AB   |   -392.727192   |   -391.077718   |   -392.722684   
bse49_B-B_72_AB   |   -711.628162   |   -708.55341   |   -711.623649   
bse49_B-B_73_AB   |   -711.619841   |   -708.545726   |   -711.614783   
bse49_B-B_74_AB   |   -711.62268   |   -708.55029   |   -711.620293   
bse49_B-B_75_AB   |   -623.853054   |   -620.900944   |   -623.843549   
bse49_B-B_7_AB   |   -349.677724   |   -348.457768   |   -349.677978   
bse49_B-B_8_AB   |   -250.41604   |   -249.522205   |   -250.41913   
bse49_B-B_9_AB   |   -151.141406   |   -150.572229   |   -151.144628   
bse49_B-Cl_10_A   |   -1693.752029   |   -1692.796632   |   -1693.751532   
bse49_B-Cl_10_AB   |   -2153.631187   |   -2152.408038   |   -2153.632051   
bse49_B-Cl_11_A   |   -1234.537353   |   -1233.815918   |   -1234.537273   
bse49_B-Cl_11_AB   |   -1694.415582   |   -1693.427097   |   -1694.416597   
bse49_B-Cl_12_A   |   -826.594833   |   -826.073322   |   -826.593711   
bse49_B-Cl_12_AB   |   -1286.474164   |   -1285.685926   |   -1286.476072   
bse49_B-Cl_13_A   |   -905.095979   |   -904.153354   |   -905.094323   
bse49_B-Cl_13_AB   |   -1364.976426   |   -1363.7663   |   -1364.979898   
bse49_B-Cl_14_A   |   -623.502601   |   -622.650646   |   -623.504755   
bse49_B-Cl_14_AB   |   -1083.386093   |   -1082.268158   |   -1083.387626   
bse49_B-Cl_15_A   |   -722.682654   |   -721.515503   |   -722.682139   
bse49_B-Cl_15_AB   |   -1182.567339   |   -1181.132508   |   -1182.568221   
bse49_B-Cl_16_A   |   -602.818662   |   -601.869082   |   -602.817226   
bse49_B-Cl_16_AB   |   -1062.704307   |   -1061.486658   |   -1062.704314   
bse49_B-Cl_17_A   |   -563.576528   |   -562.833214   |   -563.575311   
bse49_B-Cl_17_AB   |   -1023.461062   |   -1022.451236   |   -1023.461747   
bse49_B-Cl_18_A   |   -642.06265   |   -640.907458   |   -642.062598   
bse49_B-Cl_18_AB   |   -1101.948709   |   -1100.52488   |   -1101.949734   
bse49_B-Cl_19_A   |   -642.063893   |   -640.910208   |   -642.062098   
bse49_B-Cl_19_AB   |   -1101.948582   |   -1100.528146   |   -1101.949985   
bse49_B-Cl_1_A   |   -882.868225   |   -882.319224   |   -882.869617   
bse49_B-Cl_1_AB   |   -1342.747632   |   -1341.931823   |   -1342.750333   
bse49_B-Cl_20_A   |   -602.820218   |   -601.872207   |   -602.818928   
bse49_B-Cl_20_AB   |   -1062.704689   |   -1061.490165   |   -1062.705151   
bse49_B-Cl_22_A   |   -1052.207841   |   -1050.760393   |   -1052.205164   
bse49_B-Cl_22_AB   |   -1512.086091   |   -1510.37131   |   -1512.086739   
bse49_B-Cl_23_A   |   -1108.319547   |   -1106.809764   |   -1108.3126   
bse49_B-Cl_23_AB   |   -1568.201607   |   -1566.423317   |   -1568.196277   
bse49_B-Cl_24_A   |   -673.469616   |   -672.388984   |   -673.468032   
bse49_B-Cl_24_AB   |   -1133.350492   |   -1132.003148   |   -1133.350909   
bse49_B-Cl_25_A   |   -712.696141   |   -711.413563   |   -712.693706   
bse49_B-Cl_25_AB   |   -1172.577433   |   -1171.027967   |   -1172.577034   
bse49_B-Cl_26_A   |   -1127.470255   |   -1125.724057   |   -1127.471955   
bse49_B-Cl_26_AB   |   -1587.353461   |   -1585.339558   |   -1587.347924   
bse49_B-Cl_27_A   |   -697.478838   |   -696.370045   |   -697.47748   
bse49_B-Cl_27_AB   |   -1157.359867   |   -1155.983752   |   -1157.359139   
bse49_B-Cl_28_A   |   -562.348904   |   -561.649504   |   -562.350265   
bse49_B-Cl_28_AB   |   -1022.236017   |   -1021.265987   |   -1022.238073   
bse49_B-Cl_29_AB   |   -1020.998533   |   -1020.056876   |   -1021.001198   
bse49_B-Cl_2_A   |   -922.112045   |   -921.353474   |   -922.111047   
bse49_B-Cl_2_AB   |   -1381.991109   |   -1380.965478   |   -1381.993136   
bse49_B-Cl_30_A   |   -577.205848   |   -576.49718   |   -577.206256   
bse49_B-Cl_30_AB   |   -1037.093458   |   -1036.1107   |   -1037.091817   
bse49_B-Cl_31_A   |   -974.976639   |   -974.038496   |   -974.976279   
bse49_B-Cl_31_AB   |   -1434.855521   |   -1433.649558   |   -1434.857174   
bse49_B-Cl_32_A   |   -732.068392   |   -730.613037   |   -732.066244   
bse49_B-Cl_32_AB   |   -1191.949867   |   -1190.227638   |   -1191.948963   
bse49_B-Cl_33_A   |   -614.301015   |   -613.461332   |   -614.309899   
bse49_B-Cl_33_AB   |   -1074.124835   |   -1073.021578   |   -1074.122418   
bse49_B-Cl_34_A   |   -975.006988   |   -974.066456   |   -975.010157   
bse49_B-Cl_34_AB   |   -1434.886565   |   -1433.679162   |   -1434.889486   
bse49_B-Cl_35_A   |   -996.031574   |   -995.025362   |   -996.032262   
bse49_B-Cl_35_AB   |   -1455.913703   |   -1454.638617   |   -1455.913262   
bse49_B-Cl_36_A   |   -1147.546373   |   -1145.834025   |   -1147.542119   
bse49_B-Cl_36_AB   |   -1607.427868   |   -1605.446667   |   -1607.423145   
bse49_B-Cl_37_A   |   -1072.38529   |   -1070.973783   |   -1072.384651   
bse49_B-Cl_37_AB   |   -1532.267154   |   -1530.586801   |   -1532.266987   
bse49_B-Cl_38_AB   |   -1077.528852   |   -1076.305161   |   -1077.52866   
bse49_B-Cl_39_AB   |   -1038.275733   |   -1037.260279   |   -1038.272145   
bse49_B-Cl_3_A   |   -560.313893   |   -559.684421   |   -560.314424   
bse49_B-Cl_3_AB   |   -1020.195825   |   -1019.302231   |   -1020.197651   
bse49_B-Cl_40_AB   |   -1077.514031   |   -1076.294665   |   -1077.514614   
bse49_B-Cl_41_AB   |   -1116.761019   |   -1115.33097   |   -1116.763577   
bse49_B-Cl_42_A   |   -652.391102   |   -651.382214   |   -652.381607   
bse49_B-Cl_42_AB   |   -1112.274274   |   -1110.998802   |   -1112.269166   
bse49_B-Cl_43_A   |   -652.434968   |   -651.426545   |   -652.429994   
bse49_B-Cl_43_AB   |   -1112.314763   |   -1111.040332   |   -1112.311899   
bse49_B-Cl_44_AB   |   -1113.402939   |   -1112.092292   |   -1113.401248   
bse49_B-Cl_45_AB   |   -1152.654548   |   -1151.133593   |   -1152.652692   
bse49_B-Cl_46_A   |   -825.911123   |   -824.173467   |   -825.90733   
bse49_B-Cl_46_AB   |   -1285.79309   |   -1283.787331   |   -1285.789051   
bse49_B-Cl_47_A   |   -749.825271   |   -748.416515   |   -749.822691   
bse49_B-Cl_47_AB   |   -1209.710988   |   -1208.034378   |   -1209.70937   
bse49_B-Cl_48_A   |   -867.49746   |   -865.479344   |   -867.499669   
bse49_B-Cl_48_AB   |   -1327.382294   |   -1325.09466   |   -1327.382924   
bse49_B-Cl_49_A   |   -753.098933   |   -751.576805   |   -753.101054   
bse49_B-Cl_49_AB   |   -1212.983782   |   -1211.192817   |   -1212.98697   
bse49_B-Cl_4_A   |   -540.435464   |   -539.848164   |   -540.429457   
bse49_B-Cl_4_AB   |   -1000.317843   |   -999.465771   |   -1000.31503   
bse49_B-Cl_50_A   |   -787.922771   |   -786.352338   |   -787.92547   
bse49_B-Cl_50_AB   |   -1247.803074   |   -1245.964545   |   -1247.799432   
bse49_B-Cl_52_AB   |   -1044.216412   |   -1043.292985   |   -1044.218249   
bse49_B-Cl_53_AB   |   -684.274353   |   -683.257262   |   -684.279724   
bse49_B-Cl_54_A   |   -594.459114   |   -593.661558   |   -594.465414   
bse49_B-Cl_54_AB   |   -1054.301763   |   -1053.239341   |   -1054.295798   
bse49_B-Cl_55_A   |   -633.700503   |   -632.699951   |   -633.713264   
bse49_B-Cl_55_AB   |   -1093.54735   |   -1092.280452   |   -1093.548957   
bse49_B-Cl_56_A   |   -807.297087   |   -805.555489   |   -807.302108   
bse49_B-Cl_56_AB   |   -1267.177373   |   -1265.167322   |   -1267.175671   
bse49_B-Cl_57_AB   |   -1191.68191   |   -1189.940829   |   -1191.682581   
bse49_B-Cl_58_AB   |   -1191.683042   |   -1189.945792   |   -1191.687638   
bse49_B-Cl_59_AB   |   -1191.679029   |   -1189.938558   |   -1191.681476   
bse49_B-Cl_5_A   |   -579.666818   |   -578.875317   |   -579.658566   
bse49_B-Cl_5_AB   |   -1039.549274   |   -1038.492282   |   -1039.54509   
bse49_B-Cl_60_AB   |   -1175.646599   |   -1173.948747   |   -1175.648406   
bse49_B-Cl_61_AB   |   -1290.033644   |   -1287.838713   |   -1290.03766   
bse49_B-Cl_62_AB   |   -1290.038991   |   -1287.843727   |   -1290.03983   
bse49_B-Cl_63_AB   |   -1290.040563   |   -1287.848542   |   -1290.042528   
bse49_B-Cl_64_AB   |   -1214.889073   |   -1212.980721   |   -1214.891117   
bse49_B-Cl_65_AB   |   -1214.894882   |   -1212.989298   |   -1214.895058   
bse49_B-Cl_66_AB   |   -1214.895294   |   -1212.990936   |   -1214.895666   
bse49_B-Cl_67_AB   |   -1379.969154   |   -1377.453096   |   -1379.970336   
bse49_B-Cl_68_AB   |   -1379.969813   |   -1377.450915   |   -1379.969383   
bse49_B-Cl_69_AB   |   -2119.440932   |   -2117.165338   |   -2119.439652   
bse49_B-Cl_6_A   |   -618.901802   |   -617.903744   |   -618.896759   
bse49_B-Cl_6_AB   |   -1078.783691   |   -1077.517394   |   -1078.78103   
bse49_B-Cl_70_AB   |   -1329.033061   |   -1326.605252   |   -1329.031262   
bse49_B-Cl_71_A   |   -599.537283   |   -598.705742   |   -599.538912   
bse49_B-Cl_71_AB   |   -1059.418782   |   -1058.323118   |   -1059.421617   
bse49_B-Cl_72_A   |   -371.340783   |   -369.660705   |   -371.341214   
bse49_B-Cl_72_AB   |   -831.22703   |   -829.28599   |   -831.232393   
bse49_B-Cl_73_A   |   -253.085951   |   -251.894687   |   -253.071775   
bse49_B-Cl_73_AB   |   -712.974502   |   -711.520785   |   -712.966284   
bse49_B-Cl_74_A   |   -443.138653   |   -441.294263   |   -443.129323   
bse49_B-Cl_74_AB   |   -903.023223   |   -900.917599   |   -903.022006   
bse49_B-Cl_75_A   |   -758.606757   |   -756.866945   |   -758.601054   
bse49_B-Cl_75_AB   |   -1218.49142   |   -1216.484867   |   -1218.489155   
bse49_B-Cl_76_A   |   -617.693913   |   -616.732764   |   -617.695608   
bse49_B-Cl_76_AB   |   -1077.558282   |   -1076.335529   |   -1077.553765   
bse49_B-Cl_77_A   |   -716.87057   |   -715.595542   |   -716.875688   
bse49_B-Cl_77_AB   |   -1176.730189   |   -1175.194743   |   -1176.727295   
bse49_B-Cl_78_A   |   -656.942973   |   -655.775667   |   -656.944614   
bse49_B-Cl_78_AB   |   -1116.812517   |   -1115.383671   |   -1116.810565   
bse49_B-Cl_79_A   |   -272.963572   |   -271.733937   |   -272.954143   
bse49_B-Cl_79_AB   |   -732.851205   |   -731.359735   |   -732.846851   
bse49_B-Cl_7_A   |   -983.483274   |   -982.716036   |   -983.482679   
bse49_B-Cl_7_AB   |   -1443.365934   |   -1442.331705   |   -1443.366275   
bse49_B-Cl_80_A   |   -821.881674   |   -820.395889   |   -821.879614   
bse49_B-Cl_80_AB   |   -1281.766303   |   -1280.012475   |   -1281.765628   
bse49_B-Cl_81_A   |   -1901.775713   |   -1900.536075   |   -1901.775876   
bse49_B-Cl_81_AB   |   -2361.658957   |   -2360.148245   |   -2361.660686   
bse49_B-Cl_8_A   |   -1442.630357   |   -1441.629158   |   -1442.629316   
bse49_B-Cl_8_AB   |   -1902.51384   |   -1901.244854   |   -1902.513255   
bse49_B-Cl_9_A   |   -2152.967716   |   -2151.775703   |   -2152.965936   
bse49_B-Cl_9_AB   |   -2612.84762   |   -2611.386633   |   -2612.846488   
bse49_B-F_10_A   |   -713.173634   |   -711.599521   |   -713.173772   
bse49_B-F_10_AB   |   -813.114168   |   -811.181696   |   -813.109478   
bse49_B-F_11_A   |   -514.632969   |   -513.718673   |   -514.638047   
bse49_B-F_11_AB   |   -614.571536   |   -613.300798   |   -614.572542   
bse49_B-F_12_A   |   -466.644073   |   -466.027372   |   -466.639381   
bse49_B-F_12_AB   |   -566.58361   |   -565.609489   |   -566.584719   
bse49_B-F_13_A   |   -545.142878   |   -544.107156   |   -545.137771   
bse49_B-F_13_AB   |   -645.08194   |   -643.689908   |   -645.082689   
bse49_B-F_14_A   |   -623.534393   |   -622.672265   |   -623.532762   
bse49_B-F_14_AB   |   -723.477406   |   -722.258892   |   -723.478275   
bse49_B-F_15_A   |   -1082.680844   |   -1081.586056   |   -1082.68074   
bse49_B-F_15_AB   |   -1182.623452   |   -1181.172176   |   -1182.625952   
bse49_B-F_16_A   |   -1541.826211   |   -1540.493491   |   -1541.828894   
bse49_B-F_16_AB   |   -1641.768255   |   -1640.07844   |   -1641.772596   
bse49_B-F_17_A   |   -242.86969   |   -241.82569   |   -242.866288   
bse49_B-F_17_AB   |   -342.81488   |   -341.414748   |   -342.816074   
bse49_B-F_18_A   |   -203.627512   |   -202.789367   |   -203.624213   
bse49_B-F_18_AB   |   -303.573189   |   -302.378531   |   -303.574718   
bse49_B-F_19_A   |   -282.113363   |   -280.863828   |   -282.11111   
bse49_B-F_19_AB   |   -382.058485   |   -380.453113   |   -382.060085   
bse49_B-F_1_A   |   -522.917363   |   -522.273668   |   -522.914507   
bse49_B-F_1_AB   |   -622.856329   |   -621.855916   |   -622.856175   
bse49_B-F_20_A   |   -282.114561   |   -280.866538   |   -282.109111   
bse49_B-F_20_AB   |   -382.060188   |   -380.456262   |   -382.061446   
bse49_B-F_21_A   |   -242.871212   |   -241.828083   |   -242.866831   
bse49_B-F_21_AB   |   -342.816626   |   -341.417227   |   -342.818647   
bse49_B-F_23_A   |   -692.257147   |   -690.714659   |   -692.254004   
bse49_B-F_23_AB   |   -792.198608   |   -790.298385   |   -792.194403   
bse49_B-F_24_A   |   -748.369866   |   -746.765266   |   -748.366913   
bse49_B-F_24_AB   |   -848.309465   |   -846.346711   |   -848.302554   
bse49_B-F_25_A   |   -313.519666   |   -312.343328   |   -313.517951   
bse49_B-F_25_AB   |   -413.462052   |   -411.928023   |   -413.464322   
bse49_B-F_26_A   |   -352.746242   |   -351.368042   |   -352.742974   
bse49_B-F_26_AB   |   -452.689005   |   -450.95289   |   -452.690413   
bse49_B-F_27_A   |   -767.525195   |   -765.682992   |   -767.527538   
bse49_B-F_27_AB   |   -867.467624   |   -865.27098   |   -867.473696   
bse49_B-F_28_A   |   -337.528977   |   -336.324069   |   -337.526832   
bse49_B-F_28_AB   |   -437.471297   |   -435.909137   |   -437.470696   
bse49_B-F_29_A   |   -202.399247   |   -201.604649   |   -202.39871   
bse49_B-F_29_AB   |   -302.346814   |   -301.192416   |   -302.350564   
bse49_B-F_2_A   |   -562.159787   |   -561.308091   |   -562.155375   
bse49_B-F_2_AB   |   -662.096912   |   -660.889236   |   -662.095231   
bse49_B-F_30_A   |   -201.163534   |   -200.397022   |   -201.163236   
bse49_B-F_30_AB   |   -301.109927   |   -299.982853   |   -301.113803   
bse49_B-F_31_A   |   -217.259027   |   -216.45078   |   -217.256971   
bse49_B-F_31_AB   |   -317.205239   |   -316.036351   |   -317.203627   
bse49_B-F_32_A   |   -615.024993   |   -613.993612   |   -615.023345   
bse49_B-F_32_AB   |   -714.962283   |   -713.573972   |   -714.958474   
bse49_B-F_33_A   |   -293.645456   |   -292.508035   |   -293.645223   
bse49_B-F_33_AB   |   -393.590047   |   -392.095866   |   -393.591785   
bse49_B-F_34_A   |   -332.88054   |   -331.538623   |   -332.876975   
bse49_B-F_34_AB   |   -432.825626   |   -431.12661   |   -432.823915   
bse49_B-F_35_A   |   -372.117658   |   -370.567853   |   -372.114771   
bse49_B-F_35_AB   |   -472.059057   |   -470.153316   |   -472.057018   
bse49_B-F_36_A   |   -615.057852   |   -614.022461   |   -615.058582   
bse49_B-F_36_AB   |   -714.996662   |   -713.605674   |   -715.005365   
bse49_B-F_37_A   |   -636.081804   |   -634.97946   |   -636.082859   
bse49_B-F_37_AB   |   -736.025054   |   -734.564767   |   -736.028765   
bse49_B-F_38_A   |   -787.596362   |   -785.789488   |   -787.59609   
bse49_B-F_38_AB   |   -887.535661   |   -885.370924   |   -887.529125   
bse49_B-F_39_A   |   -712.435076   |   -710.929048   |   -712.438324   
bse49_B-F_39_AB   |   -812.373696   |   -810.510223   |   -812.370313   
bse49_B-F_3_A   |   -200.367179   |   -199.64123   |   -200.361737   
bse49_B-F_3_AB   |   -300.309543   |   -299.229806   |   -300.315961   
bse49_B-F_40_AB   |   -357.639306   |   -356.233571   |   -357.641057   
bse49_B-F_41_AB   |   -318.386271   |   -317.186454   |   -318.383743   
bse49_B-F_42_AB   |   -357.624987   |   -356.221071   |   -357.627374   
bse49_B-F_43_AB   |   -396.871657   |   -395.259905   |   -396.87693   
bse49_B-F_44_A   |   -292.446838   |   -291.343546   |   -292.442894   
bse49_B-F_44_AB   |   -392.387479   |   -390.928515   |   -392.386909   
bse49_B-F_45_A   |   -292.487702   |   -291.384253   |   -292.481608   
bse49_B-F_45_AB   |   -392.427386   |   -390.968366   |   -392.43154   
bse49_B-F_46_AB   |   -393.513992   |   -392.018794   |   -393.514568   
bse49_B-F_47_AB   |   -432.765303   |   -431.062553   |   -432.765037   
bse49_B-F_48_A   |   -465.961605   |   -464.127786   |   -465.957062   
bse49_B-F_48_AB   |   -565.904318   |   -563.712859   |   -565.902884   
bse49_B-F_49_A   |   -389.876959   |   -388.373477   |   -389.876606   
bse49_B-F_49_AB   |   -489.821786   |   -487.962189   |   -489.821737   
bse49_B-F_4_A   |   -180.485434   |   -179.80221   |   -180.471966   
bse49_B-F_4_AB   |   -280.426856   |   -279.389061   |   -280.420862   
bse49_B-F_50_A   |   -507.548412   |   -505.437163   |   -507.549961   
bse49_B-F_50_AB   |   -607.493041   |   -605.025521   |   -607.497629   
bse49_B-F_51_A   |   -432.399994   |   -430.574918   |   -432.407603   
bse49_B-F_51_AB   |   -532.344131   |   -530.162976   |   -532.354604   
bse49_B-F_52_A   |   -393.150356   |   -391.533415   |   -393.153258   
bse49_B-F_52_AB   |   -493.094864   |   -491.121405   |   -493.099955   
bse49_B-F_53_A   |   -393.17615   |   -391.554278   |   -393.179443   
bse49_B-F_53_AB   |   -493.121044   |   -491.143362   |   -493.126155   
bse49_B-F_54_A   |   -353.926804   |   -352.512048   |   -353.925959   
bse49_B-F_54_AB   |   -453.871919   |   -452.10103   |   -453.873008   
bse49_B-F_55_A   |   -427.975891   |   -426.308445   |   -427.974277   
bse49_B-F_55_AB   |   -527.917501   |   -525.895844   |   -527.920495   
bse49_B-F_56_AB   |   -324.333997   |   -323.22272   |   -324.347093   
bse49_B-F_59_A   |   -234.499401   |   -233.609103   |   -234.490214   
bse49_B-F_59_AB   |   -334.410576   |   -333.166004   |   -334.403665   
bse49_B-F_5_A   |   -219.715436   |   -218.829749   |   -219.698534   
bse49_B-F_5_AB   |   -319.655874   |   -318.416033   |   -319.645853   
bse49_B-F_60_A   |   -273.740579   |   -272.647572   |   -273.738361   
bse49_B-F_60_AB   |   -373.656131   |   -372.207693   |   -373.657558   
bse49_B-F_61_A   |   -447.3482   |   -445.509213   |   -447.338012   
bse49_B-F_61_AB   |   -547.290899   |   -545.098631   |   -547.294449   
bse49_B-F_62_AB   |   -471.791742   |   -469.870038   |   -471.798277   
bse49_B-F_63_AB   |   -471.792616   |   -469.874297   |   -471.801169   
bse49_B-F_64_AB   |   -471.788963   |   -469.867325   |   -471.795655   
bse49_B-F_65_AB   |   -455.756045   |   -453.877707   |   -455.762687   
bse49_B-F_66_AB   |   -570.145408   |   -567.771465   |   -570.157375   
bse49_B-F_67_AB   |   -570.148132   |   -567.773017   |   -570.154552   
bse49_B-F_68_AB   |   -570.149242   |   -567.776656   |   -570.156822   
bse49_B-F_69_AB   |   -660.078766   |   -657.382408   |   -660.085811   
bse49_B-F_6_A   |   -258.94971   |   -257.858688   |   -258.93604   
bse49_B-F_6_AB   |   -358.88985   |   -357.444629   |   -358.880481   
bse49_B-F_70_AB   |   -660.079487   |   -657.380516   |   -660.084781   
bse49_B-F_72_AB   |   -609.145706   |   -606.540583   |   -609.149379   
bse49_B-F_73_A   |   -239.588862   |   -238.662686   |   -239.581225   
bse49_B-F_73_AB   |   -339.530098   |   -338.250565   |   -339.534891   
bse49_B-F_74_AB   |   -471.281903   |   -469.249045   |   -471.286493   
bse49_B-F_75_AB   |   -353.02298   |   -351.478103   |   -353.008389   
bse49_B-F_76_AB   |   -543.079762   |   -540.882284   |   -543.086971   
bse49_B-F_77_A   |   -398.657255   |   -396.823404   |   -398.6477   
bse49_B-F_77_AB   |   -498.602788   |   -496.413236   |   -498.600467   
bse49_B-F_78_A   |   -257.735301   |   -256.68003   |   -257.720752   
bse49_B-F_78_AB   |   -357.664541   |   -356.259635   |   -357.657939   
bse49_B-F_79_A   |   -296.984248   |   -295.723198   |   -296.969447   
bse49_B-F_79_AB   |   -396.917494   |   -395.306626   |   -396.911949   
bse49_B-F_7_AB   |   -429.409227   |   -427.799422   |   -429.410086   
bse49_B-F_80_AB   |   -372.903343   |   -371.320126   |   -372.894816   
bse49_B-F_81_A   |   -461.933389   |   -460.351881   |   -461.931572   
bse49_B-F_81_AB   |   -561.878083   |   -559.938699   |   -561.873929   
bse49_B-F_8_A   |   -263.553563   |   -262.605702   |   -263.554054   
bse49_B-F_8_AB   |   -363.497772   |   -362.193764   |   -363.498267   
bse49_B-F_9_A   |   -362.73425   |   -361.471298   |   -362.731759   
bse49_B-F_9_AB   |   -462.678999   |   -461.058496   |   -462.678228   
bse49_B-P_10_A   |   -420.549155   |   -419.956898   |   -420.550491   
bse49_B-P_10_AB   |   -446.554182   |   -445.804313   |   -446.553372   
bse49_B-P_11_AB   |   -752.117699   |   -749.959184   |   -752.110834   
bse49_B-P_12_A   |   -459.790912   |   -458.99393   |   -459.790662   
bse49_B-P_12_AB   |   -636.272963   |   -634.730774   |   -636.27614   
bse49_B-P_13_AB   |   -747.052411   |   -745.112757   |   -747.056126   
bse49_B-P_15_AB   |   -521.790257   |   -520.749043   |   -521.791889   
bse49_B-P_17_AB   |   -614.763296   |   -613.290242   |   -614.763987   
bse49_B-P_18_AB   |   -520.557922   |   -519.556479   |   -520.562534   
bse49_B-P_1_A   |   -459.782325   |   -458.990779   |   -459.781661   
bse49_B-P_1_AB   |   -485.788963   |   -484.842082   |   -485.788065   
bse49_B-P_20_AB   |   -614.762915   |   -613.290393   |   -614.763051   
bse49_B-P_21_AB   |   -1436.895955   |   -1435.513531   |   -1436.896329   
bse49_B-P_21_B   |   -1260.423618   |   -1259.780653   |   -1260.422423   
bse49_B-P_22_A   |   -120.48581   |   -119.921087   |   -120.481134   
bse49_B-P_22_AB   |   -462.676687   |   -461.888619   |   -462.679035   
bse49_B-P_22_B   |   -342.047123   |   -341.874201   |   -342.043672   
bse49_B-P_23_AB   |   -840.61241   |   -838.249258   |   -840.610279   
bse49_B-P_24_AB   |   -762.12446   |   -760.172841   |   -762.124003   
bse49_B-P_25_AB   |   -801.368271   |   -799.210055   |   -801.366461   
bse49_B-P_26_A   |   -499.030572   |   -498.026628   |   -499.027694   
bse49_B-P_26_AB   |   -600.274355   |   -598.819622   |   -600.275059   
bse49_B-P_27_AB   |   -822.080806   |   -820.011324   |   -822.084253   
bse49_B-P_28_AB   |   -520.50345   |   -519.510871   |   -520.503879   
bse49_B-P_29_AB   |   -460.177954   |   -459.468358   |   -460.180601   
bse49_B-P_2_AB   |   -752.116872   |   -749.955886   |   -752.110226   
bse49_B-P_30_AB   |   -598.724835   |   -597.292738   |   -598.722476   
bse49_B-P_31_AB   |   -711.928541   |   -710.040688   |   -711.927619   
bse49_B-P_32_AB   |   -637.969831   |   -636.333896   |   -637.968634   
bse49_B-P_33_AB   |   -677.248908   |   -675.402962   |   -677.249982   
bse49_B-P_34_A   |   -198.949878   |   -197.974473   |   -198.948416   
bse49_B-P_34_AB   |   -619.636096   |   -618.010857   |   -619.642214   
bse49_B-P_35_A   |   -537.069483   |   -535.896131   |   -537.068631   
bse49_B-P_35_AB   |   -563.077129   |   -561.749691   |   -563.074356   
bse49_B-P_36_A   |   -497.795436   |   -496.829199   |   -497.795232   
bse49_B-P_36_AB   |   -523.80186   |   -522.680842   |   -523.800321   
bse49_B-P_37_A   |   -576.323923   |   -574.945673   |   -576.322605   
bse49_B-P_37_AB   |   -602.330347   |   -600.796821   |   -602.326072   
bse49_B-P_38_A   |   -458.550663   |   -457.788125   |   -458.545525   
bse49_B-P_38_AB   |   -484.555963   |   -483.639656   |   -484.55263   
bse49_B-P_39_AB   |   -765.010314   |   -763.38372   |   -765.013541   
bse49_B-P_39_B   |   -540.502459   |   -539.67043   |   -540.507833   
bse49_B-P_3_AB   |   -636.268272   |   -634.73218   |   -636.270653   
bse49_B-P_40_AB   |   -677.244476   |   -675.403803   |   -677.246841   
bse49_B-P_42_AB   |   -722.86821   |   -721.127347   |   -722.864153   
bse49_B-P_43_A   |   -436.576875   |   -435.945246   |   -436.574166   
bse49_B-P_43_AB   |   -462.584246   |   -461.796818   |   -462.582452   
bse49_B-P_44_A   |   -381.296563   |   -380.914767   |   -381.295535   
bse49_B-P_44_AB   |   -407.301788   |   -406.765241   |   -407.301978   
bse49_B-P_45_AB   |   -446.554818   |   -445.817655   |   -446.554219   
bse49_B-P_46_AB   |   -485.82406   |   -484.874512   |   -485.825033   
bse49_B-P_47_AB   |   -635.043415   |   -633.543757   |   -635.04606   
bse49_B-P_48_AB   |   -481.247461   |   -480.461228   |   -481.243772   
bse49_B-P_49_A   |   -459.783271   |   -458.98935   |   -459.781355   
bse49_B-P_49_AB   |   -485.789635   |   -484.840202   |   -485.787333   
bse49_B-P_4_A   |   -420.53846   |   -419.951768   |   -420.537139   
bse49_B-P_4_AB   |   -597.024227   |   -595.693101   |   -597.026583   
bse49_B-P_50_AB   |   -368.052627   |   -367.727246   |   -368.054514   
bse49_B-P_51_AB   |   -423.41639   |   -422.835218   |   -423.417615   
bse49_B-P_52_A   |   -445.93511   |   -445.235689   |   -445.941975   
bse49_B-P_52_AB   |   -550.477548   |   -549.205239   |   -550.480671   
bse49_B-P_53_AB   |   -797.253608   |   -795.176056   |   -797.254774   
bse49_B-P_54_AB   |   -559.771739   |   -558.570919   |   -559.765949   
bse49_B-P_55_AB   |   -599.027669   |   -597.621091   |   -599.027552   
bse49_B-P_56_A   |   -533.732182   |   -532.69628   |   -533.733848   
bse49_B-P_56_AB   |   -638.271884   |   -636.66033   |   -638.270884   
bse49_B-P_56_B   |   -104.382188   |   -103.867695   |   -104.379861   
bse49_B-P_57_AB   |   -654.100646   |   -652.419392   |   -654.103776   
bse49_B-P_59_AB   |   -749.206941   |   -747.184962   |   -749.211326   
