Name   |   Ref (HF/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_HF (A.U.)
E2SN2_283_mol1   |   -915.304003   |   -915.158275   |   -915.304518
E2SN2_283_mol2   |   -915.395025   |   -915.245903   |   -915.396039
E2SN2_284_mol1   |   -1259.361675   |   -1259.236306   |   -1259.362823
E2SN2_284_mol2   |   -1259.427741   |   -1259.299948   |   -1259.429159
E2SN2_285_mol1   |   -403.536602   |   -403.41464   |   -403.536733
E2SN2_285_mol2   |   -403.591839   |   -403.466901   |   -403.59355
E2SN2_286_mol1   |   -502.523335   |   -502.371604   |   -502.522645
E2SN2_286_mol2   |   -502.584753   |   -502.430247   |   -502.584867
E2SN2_287_mol1   |   -419.547361   |   -419.422138   |   -419.547677
E2SN2_287_mol2   |   -419.600008   |   -419.471567   |   -419.602082
E2SN2_288_mol2   |   -518.595099   |   -518.437349   |   -518.595566
E2SN2_289_mol1   |   -878.583014   |   -878.445301   |   -878.582615
E2SN2_28_mol1   |   -1006.405843   |   -1006.226571   |   -1006.405645
E2SN2_28_mol2   |   -1006.444597   |   -1006.263307   |   -1006.443972
E2SN2_290_mol1   |   -1238.651984   |   -1238.531417   |   -1238.652196
E2SN2_290_mol2   |   -1238.729305   |   -1238.605594   |   -1238.729171
E2SN2_291_mol1   |   -628.003408   |   -627.815421   |   -628.003967
E2SN2_291_mol2   |   -628.062675   |   -627.871675   |   -628.063337
E2SN2_292_mol2   |   -988.152783   |   -987.9786   |   -988.153266
E2SN2_294_mol1   |   -1348.119825   |   -1347.96638   |   -1348.11954
E2SN2_294_mol2   |   -1348.183271   |   -1348.027384   |   -1348.183807
E2SN2_295_mol2   |   -876.294521   |   -876.157716   |   -876.295836
E2SN2_296_mol1   |   -1236.32367   |   -1236.206337   |   -1236.324109
E2SN2_296_mol2   |   -1236.386565   |   -1236.266728   |   -1236.387713
E2SN2_297_mol1   |   -364.495221   |   -364.384574   |   -364.495972
E2SN2_297_mol2   |   -364.547544   |   -364.434004   |   -364.548944
E2SN2_298_mol1   |   -463.484537   |   -463.344056   |   -463.484501
E2SN2_298_mol2   |   -463.543489   |   -463.399655   |   -463.543743
E2SN2_299_mol1   |   -823.544596   |   -823.421419   |   -823.544124
E2SN2_299_mol2   |   -823.639477   |   -823.512803   |   -823.639486
E2SN2_29_mol1   |   -1055.89789   |   -1055.703413   |   -1055.900358
E2SN2_29_mol2   |   -1055.924907   |   -1055.728997   |   -1055.926965
E2SN2_2_mol1   |   -476.313285   |   -476.163706   |   -476.314923
E2SN2_300_mol1   |   -380.492901   |   -380.379113   |   -380.493947
E2SN2_300_mol2   |   -380.555534   |   -380.438508   |   -380.55716
E2SN2_301_mol1   |   -479.4832   |   -479.339659   |   -479.483236
E2SN2_301_mol2   |   -479.553271   |   -479.40622   |   -479.553276
E2SN2_302_mol1   |   -839.542127   |   -839.415732   |   -839.541678
E2SN2_302_mol2   |   -839.577992   |   -839.449549   |   -839.578261
E2SN2_303_mol1   |   -529.023066   |   -528.864355   |   -529.024492
E2SN2_303_mol2   |   -529.058836   |   -528.897703   |   -529.060877
E2SN2_304_mol1   |   -628.004959   |   -627.816539   |   -628.005443
E2SN2_305_mol1   |   -988.053776   |   -987.882632   |   -988.0536
E2SN2_306_mol1   |   -1191.587523   |   -1191.357332   |   -1191.587609
E2SN2_306_mol2   |   -1191.629736   |   -1191.397823   |   -1191.630697
E2SN2_307_mol1   |   -584.06962   |   -583.896047   |   -584.070582
E2SN2_308_mol1   |   -1043.112209   |   -1042.926209   |   -1043.111584
E2SN2_308_mol2   |   -1043.200551   |   -1043.011383   |   -1043.200754
E2SN2_309_mol1   |   -968.006657   |   -967.848822   |   -968.00778
E2SN2_309_mol2   |   -968.101894   |   -967.940805   |   -968.103823
E2SN2_30_mol2   |   -1000.862849   |   -1000.682068   |   -1000.864956
E2SN2_310_mol2   |   -816.343281   |   -816.225035   |   -816.34594
E2SN2_311_mol1   |   -472.264833   |   -472.127751   |   -472.266697
E2SN2_311_mol2   |   -472.321605   |   -472.181389   |   -472.324447
E2SN2_312_mol1   |   -571.254158   |   -571.087412   |   -571.255049
E2SN2_312_mol2   |   -571.322323   |   -571.151942   |   -571.323209
E2SN2_313_mol2   |   -931.399837   |   -931.247013   |   -931.401009
E2SN2_314_mol1   |   -403.541482   |   -403.419189   |   -403.542208
E2SN2_314_mol2   |   -403.5953   |   -403.470392   |   -403.596908
E2SN2_315_mol1   |   -502.530546   |   -502.378467   |   -502.530502
E2SN2_315_mol2   |   -502.591876   |   -502.43659   |   -502.59225
E2SN2_316_mol1   |   -862.588451   |   -862.453709   |   -862.587889
E2SN2_316_mol2   |   -862.687839   |   -862.549709   |   -862.687948
E2SN2_317_mol1   |   -419.542858   |   -419.417283   |   -419.543913
E2SN2_317_mol2   |   -419.606947   |   -419.478282   |   -419.608864
E2SN2_318_mol1   |   -518.53268   |   -518.377456   |   -518.53258
E2SN2_318_mol2   |   -518.604806   |   -518.446186   |   -518.604827
E2SN2_319_mol1   |   -878.592408   |   -878.45454   |   -878.591864
E2SN2_319_mol2   |   -878.695087   |   -878.553196   |   -878.694988
E2SN2_320_mol1   |   -683.055475   |   -682.852566   |   -683.055717
E2SN2_320_mol2   |   -683.120356   |   -682.913655   |   -683.120267
E2SN2_321_mol1   |   -1043.107375   |   -1042.921729   |   -1043.107169
E2SN2_321_mol2   |   -1043.206927   |   -1043.017365   |   -1043.206805
E2SN2_322_mol1   |   -534.545831   |   -534.387436   |   -534.545694
E2SN2_322_mol2   |   -534.613437   |   -534.4512   |   -534.613381
E2SN2_323_mol1   |   -1083.845779   |   -1083.642577   |   -1083.845278
E2SN2_324_mol1   |   -860.25977   |   -860.129068   |   -860.260844
E2SN2_324_mol2   |   -860.269227   |   -860.13595   |   -860.270245
E2SN2_325_mol1   |   -1220.33066   |   -1220.217196   |   -1220.332059
E2SN2_325_mol2   |   -1220.383741   |   -1220.267242   |   -1220.385176
E2SN2_326_mol1   |   -463.489248   |   -463.349604   |   -463.489035
E2SN2_327_mol1   |   -823.557876   |   -823.435544   |   -823.558017
E2SN2_329_mol1   |   -1332.121974   |   -1331.971988   |   -1332.122567
E2SN2_329_mol2   |   -1332.180533   |   -1332.027818   |   -1332.181522
E2SN2_32_mol2   |   -972.044442   |   -971.873586   |   -972.046096
E2SN2_330_mol2   |   -935.366752   |   -935.205329   |   -935.366867
E2SN2_331_mol1   |   -515.34117   |   -515.183495   |   -515.342193
E2SN2_332_mol1   |   -575.286285   |   -575.110355   |   -575.28578
E2SN2_335_mol1   |   -539.247163   |   -539.087215   |   -539.247761
E2SN2_336_mol1   |   -899.30281   |   -899.160175   |   -899.303435
E2SN2_336_mol2   |   -899.391951   |   -899.246378   |   -899.393343
E2SN2_337_mol1   |   -403.539614   |   -403.417788   |   -403.540081
E2SN2_338_mol1   |   -502.528552   |   -502.376763   |   -502.528105
E2SN2_339_mol2   |   -862.683325   |   -862.545643   |   -862.683218
E2SN2_340_mol2   |   -862.623178   |   -862.486332   |   -862.623471
E2SN2_341_mol1   |   -1222.658478   |   -1222.541308   |   -1222.658294
E2SN2_341_mol2   |   -1222.720805   |   -1222.600719   |   -1222.720799
E2SN2_342_mol1   |   -1183.607661   |   -1183.502037   |   -1183.607752
E2SN2_342_mol2   |   -1183.671254   |   -1183.562795   |   -1183.67157
E2SN2_343_mol1   |   -515.345365   |   -515.187532   |   -515.345897
E2SN2_343_mol2   |   -515.406978   |   -515.245721   |   -515.407974
E2SN2_344_mol1   |   -875.398099   |   -875.25709   |   -875.398855
E2SN2_344_mol2   |   -875.442131   |   -875.298772   |   -875.443554
E2SN2_345_mol1   |   -974.400577   |   -974.23057   |   -974.399232
E2SN2_345_mol2   |   -974.439866   |   -974.266659   |   -974.439553
E2SN2_346_mol1   |   -763.592488   |   -763.487675   |   -763.59371
E2SN2_346_mol2   |   -763.636508   |   -763.529696   |   -763.638237
E2SN2_347_mol1   |   -862.595851   |   -862.461986   |   -862.595344
E2SN2_347_mol2   |   -862.631734   |   -862.495274   |   -862.632052
E2SN2_348_mol2   |   -1222.729267   |   -1222.609572   |   -1222.729238
E2SN2_34_mol1   |   -889.050534   |   -888.906887   |   -889.052204
E2SN2_34_mol2   |   -889.067648   |   -888.923961   |   -889.070248
E2SN2_350_mol1   |   -974.405141   |   -974.235335   |   -974.404225
E2SN2_350_mol2   |   -974.495919   |   -974.322166   |   -974.494677
E2SN2_351_mol1   |   -875.392095   |   -875.250923   |   -875.39277
E2SN2_352_mol1   |   -366.816457   |   -366.703099   |   -366.816436
E2SN2_352_mol2   |   -366.889697   |   -366.773008   |   -366.890457
E2SN2_353_mol1   |   -465.812157   |   -465.669456   |   -465.810215
E2SN2_353_mol2   |   -465.874175   |   -465.728466   |   -465.873176
E2SN2_354_mol1   |   -825.881341   |   -825.755705   |   -825.880295
E2SN2_354_mol2   |   -825.979281   |   -825.850081   |   -825.978014
E2SN2_355_mol2   |   -825.91702   |   -825.788514   |   -825.916288
E2SN2_356_mol2   |   -935.45544   |   -935.29306   |   -935.454645
E2SN2_358_mol1   |   -515.336443   |   -515.178104   |   -515.336569
E2SN2_359_mol1   |   -614.330946   |   -614.143182   |   -614.329641
E2SN2_359_mol2   |   -614.403866   |   -614.213523   |   -614.403519
E2SN2_35_mol2   |   -935.372621   |   -935.21099   |   -935.37289
E2SN2_360_mol1   |   -531.348341   |   -531.186587   |   -531.348779
E2SN2_360_mol2   |   -531.420291   |   -531.255459   |   -531.421469
E2SN2_361_mol1   |   -630.343955   |   -630.152756   |   -630.34258
E2SN2_361_mol2   |   -630.41897   |   -630.224271   |   -630.418199
E2SN2_362_mol2   |   -779.646095   |   -779.535932   |   -779.647904
E2SN2_363_mol1   |   -502.538532   |   -502.386902   |   -502.538065
E2SN2_363_mol2   |   -502.606974   |   -502.452123   |   -502.607204
E2SN2_364_mol1   |   -891.404234   |   -891.25947   |   -891.404607
E2SN2_364_mol2   |   -891.455428   |   -891.308677   |   -891.456701
E2SN2_365_mol1   |   -726.882449   |   -726.785871   |   -726.882349
E2SN2_365_mol2   |   -726.929547   |   -726.830963   |   -726.930312
E2SN2_366_mol1   |   -1099.850117   |   -1099.642953   |   -1099.849409
E2SN2_366_mol2   |   -1099.886212   |   -1099.676796   |   -1099.886234
E2SN2_367_mol1   |   -836.365235   |   -836.235552   |   -836.366034
E2SN2_367_mol2   |   -836.396878   |   -836.265749   |   -836.398144
E2SN2_368_mol2   |   -628.055469   |   -627.864122   |   -628.056064
E2SN2_369_mol1   |   -740.562656   |   -740.465437   |   -740.563511
E2SN2_369_mol2   |   -740.596764   |   -740.497873   |   -740.59866
E2SN2_36_mol1   |   -836.353917   |   -836.22302   |   -836.355312
E2SN2_370_mol1   |   -839.573872   |   -839.446874   |   -839.573258
E2SN2_370_mol2   |   -839.594254   |   -839.465412   |   -839.594267
E2SN2_371_mol2   |   -364.559228   |   -364.445226   |   -364.560821
E2SN2_372_mol1   |   -463.495118   |   -463.354945   |   -463.495414
E2SN2_372_mol2   |   -463.550844   |   -463.407271   |   -463.551256
E2SN2_373_mol1   |   -823.562748   |   -823.439847   |   -823.562582
E2SN2_373_mol2   |   -823.650636   |   -823.523927   |   -823.65079
E2SN2_374_mol1   |   -852.364574   |   -852.230981   |   -852.365087
E2SN2_374_mol2   |   -852.401874   |   -852.266067   |   -852.402858
E2SN2_375_mol1   |   -988.052565   |   -987.880966   |   -988.053182
E2SN2_375_mol2   |   -988.150942   |   -987.976301   |   -988.151342
E2SN2_376_mol1   |   -628.020214   |   -627.831849   |   -628.021038
E2SN2_376_mol2   |   -628.077441   |   -627.885437   |   -628.078247
E2SN2_377_mol1   |   -591.299194   |   -591.119439   |   -591.298971
E2SN2_377_mol2   |   -591.365093   |   -591.181211   |   -591.364718
E2SN2_378_mol1   |   -935.348491   |   -935.188978   |   -935.348055
E2SN2_379_mol1   |   -1027.110341   |   -1026.927657   |   -1027.110893
E2SN2_379_mol2   |   -1027.138081   |   -1026.952891   |   -1027.138732
E2SN2_37_mol1   |   -476.316063   |   -476.166375   |   -476.317863
E2SN2_380_mol1   |   -515.350258   |   -515.191777   |   -515.351014
E2SN2_380_mol2   |   -515.345939   |   -515.186786   |   -515.346721
E2SN2_381_mol2   |   -990.443431   |   -990.266416   |   -990.442959
E2SN2_382_mol1   |   -516.204642   |   -516.052825   |   -516.2056
E2SN2_382_mol2   |   -516.265194   |   -516.110246   |   -516.266472
E2SN2_383_mol2   |   -876.356075   |   -876.218077   |   -876.357142
E2SN2_384_mol2   |   -777.294618   |   -777.187963   |   -777.297083
E2SN2_385_mol2   |   -876.294487   |   -876.157683   |   -876.295801
E2SN2_38_mol2   |   -515.398984   |   -515.237282   |   -515.400019
E2SN2_390_mol1   |   -568.061633   |   -567.891692   |   -568.062299
E2SN2_390_mol2   |   -568.10445   |   -567.932148   |   -568.106469
E2SN2_391_mol1   |   -456.26746   |   -456.133603   |   -456.269136
E2SN2_392_mol1   |   -555.254872   |   -555.091326   |   -555.255861
E2SN2_392_mol2   |   -555.310518   |   -555.14398   |   -555.311914
E2SN2_393_mol1   |   -419.541737   |   -419.416144   |   -419.542347
E2SN2_394_mol1   |   -839.54445   |   -839.418173   |   -839.543999
E2SN2_394_mol2   |   -839.579937   |   -839.451257   |   -839.580164
E2SN2_395_mol1   |   -832.313158   |   -832.192791   |   -832.314625
E2SN2_396_mol1   |   -931.301366   |   -931.151824   |   -931.301682
E2SN2_397_mol2   |   -463.559106   |   -463.415879   |   -463.559291
E2SN2_398_mol1   |   -823.59224   |   -823.46823   |   -823.591611
E2SN2_398_mol2   |   -823.656536   |   -823.530197   |   -823.656326
E2SN2_399_mol1   |   -426.760415   |   -426.628774   |   -426.758758
E2SN2_399_mol2   |   -426.83802   |   -426.702984   |   -426.836914
E2SN2_39_mol2   |   -531.410778   |   -531.245515   |   -531.412232
E2SN2_3_mol1   |   -834.036399   |   -833.907442   |   -834.038607
E2SN2_3_mol2   |   -834.040578   |   -833.91121   |   -834.042759
E2SN2_400_mol1   |   -575.291814   |   -575.115566   |   -575.291197
E2SN2_400_mol2   |   -575.357517   |   -575.178185   |   -575.357121
E2SN2_401_mol2   |   -974.503176   |   -974.329453   |   -974.502371
E2SN2_402_mol1   |   -667.040169   |   -666.840674   |   -667.039816
E2SN2_402_mol2   |   -667.110439   |   -666.907925   |   -667.110899
E2SN2_403_mol1   |   -915.306586   |   -915.160775   |   -915.306959
E2SN2_403_mol2   |   -915.352925   |   -915.20457   |   -915.354087
E2SN2_404_mol1   |   -403.543657   |   -403.421665   |   -403.544572
E2SN2_405_mol1   |   -518.536749   |   -518.381933   |   -518.53591
E2SN2_405_mol2   |   -518.609331   |   -518.451116   |   -518.609214
E2SN2_406_mol1   |   -502.535311   |   -502.38373   |   -502.535101
E2SN2_406_mol2   |   -502.604818   |   -502.450038   |   -502.605161
E2SN2_407_mol1   |   -695.858352   |   -695.648112   |   -695.859094
E2SN2_408_mol1   |   -584.066128   |   -583.892167   |   -584.067758
E2SN2_408_mol2   |   -584.130528   |   -583.953667   |   -584.132841
E2SN2_409_mol1   |   -683.052772   |   -682.84943   |   -683.053026
E2SN2_409_mol2   |   -683.129337   |   -682.92281   |   -683.129993
E2SN2_410_mol1   |   -531.355942   |   -531.1939   |   -531.35687
E2SN2_411_mol1   |   -630.349237   |   -630.157696   |   -630.348838
E2SN2_411_mol2   |   -630.42262   |   -630.228307   |   -630.422351
E2SN2_412_mol1   |   -380.504349   |   -380.390173   |   -380.505434
E2SN2_412_mol2   |   -380.580986   |   -380.463388   |   -380.582604
E2SN2_413_mol1   |   -479.50148   |   -479.357728   |   -479.501672
E2SN2_413_mol2   |   -479.575824   |   -479.428671   |   -479.576253
E2SN2_415_mol1   |   -1043.104772   |   -1042.918765   |   -1043.104408
E2SN2_415_mol2   |   -1043.155796   |   -1042.968071   |   -1043.156191
E2SN2_416_mol1   |   -931.316898   |   -931.167155   |   -931.316942
E2SN2_416_mol2   |   -931.420617   |   -931.267048   |   -931.421454
E2SN2_417_mol1   |   -931.314583   |   -931.164891   |   -931.315095
E2SN2_417_mol2   |   -931.363264   |   -931.211296   |   -931.364337
E2SN2_418_mol1   |   -366.820855   |   -366.706586   |   -366.821042
E2SN2_41_mol1   |   -1295.417196   |   -1295.27377   |   -1295.417605
E2SN2_41_mol2   |   -1295.482974   |   -1295.33809   |   -1295.482711
E2SN2_42_mol1   |   -836.347851   |   -836.217407   |   -836.348739
E2SN2_43_mol1   |   -1387.184658   |   -1387.017468   |   -1387.185797
E2SN2_43_mol2   |   -1387.242848   |   -1387.074915   |   -1387.243582
E2SN2_44_mol1   |   -1350.465031   |   -1350.30705   |   -1350.465504
E2SN2_44_mol2   |   -1350.527293   |   -1350.367256   |   -1350.526783
E2SN2_45_mol1   |   -476.317899   |   -476.168458   |   -476.319426
E2SN2_46_mol1   |   -852.357361   |   -852.223057   |   -852.358665
E2SN2_46_mol2   |   -852.383332   |   -852.247666   |   -852.385017
E2SN2_47_mol2   |   -891.431428   |   -891.2843   |   -891.432974
E2SN2_48_mol1   |   -1055.939799   |   -1055.745324   |   -1055.942008
E2SN2_49_mol1   |   -891.401496   |   -891.256063   |   -891.402585
E2SN2_49_mol2   |   -891.430474   |   -891.283369   |   -891.431841
E2SN2_4_mol2   |   -474.003641   |   -473.856483   |   -474.006045
E2SN2_50_mol1   |   -889.052683   |   -888.909637   |   -889.055417
E2SN2_51_mol1   |   -1236.324211   |   -1236.204451   |   -1236.32614
E2SN2_52_mol1   |   -1199.62131   |   -1199.510726   |   -1199.622447
E2SN2_52_mol2   |   -1199.678779   |   -1199.567426   |   -1199.678917
E2SN2_53_mol2   |   -552.948737   |   -552.785677   |   -552.951506
E2SN2_55_mol1   |   -935.340589   |   -935.17819   |   -935.340538
E2SN2_56_mol1   |   -1295.395734   |   -1295.252765   |   -1295.396681
E2SN2_56_mol2   |   -1295.471241   |   -1295.326031   |   -1295.470328
E2SN2_57_mol1   |   -1275.348109   |   -1275.218575   |   -1275.350677
E2SN2_57_mol2   |   -1275.411656   |   -1275.279949   |   -1275.412683
E2SN2_58_mol1   |   -1238.659617   |   -1238.538537   |   -1238.661673
E2SN2_58_mol2   |   -1238.730122   |   -1238.60679   |   -1238.730278
E2SN2_59_mol2   |   -612.017963   |   -611.830648   |   -612.019246
E2SN2_5_mol1   |   -836.35651   |   -836.225031   |   -836.358149
E2SN2_61_mol1   |   -529.010013   |   -528.84905   |   -529.012709
E2SN2_61_mol2   |   -529.036462   |   -528.874075   |   -529.038721
E2SN2_62_mol1   |   -453.93693   |   -453.805268   |   -453.94001
E2SN2_62_mol2   |   -453.952939   |   -453.819633   |   -453.957118
E2SN2_63_mol1   |   -604.767753   |   -604.589588   |   -604.770701
E2SN2_64_mol1   |   -565.720157   |   -565.553283   |   -565.723086
E2SN2_66_mol2   |   -860.249583   |   -860.116469   |   -860.250751
E2SN2_67_mol1   |   -761.214478   |   -761.112298   |   -761.217518
E2SN2_68_mol1   |   -853.000249   |   -852.874477   |   -853.003768
E2SN2_68_mol2   |   -853.020784   |   -852.893583   |   -853.024462
E2SN2_69_mol1   |   -508.960103   |   -508.813388   |   -508.96436
E2SN2_69_mol2   |   -508.990438   |   -508.842513   |   -508.994433
E2SN2_6_mol2   |   -935.376472   |   -935.214409   |   -935.376017
E2SN2_70_mol1   |   -816.309861   |   -816.191684   |   -816.312705
E2SN2_70_mol2   |   -816.320354   |   -816.201353   |   -816.322852
E2SN2_71_mol1   |   -327.790097   |   -327.685774   |   -327.791051
E2SN2_72_mol1   |   -456.259801   |   -456.124143   |   -456.262991
E2SN2_74_mol1   |   -419.56034   |   -419.433169   |   -419.563173
E2SN2_75_mol2   |   -779.639681   |   -779.529108   |   -779.641875
E2SN2_76_mol2   |   -878.631043   |   -878.490753   |   -878.631616
E2SN2_78_mol1   |   -974.387221   |   -974.213679   |   -974.387476
E2SN2_78_mol2   |   -974.416629   |   -974.243373   |   -974.416142
E2SN2_79_mol2   |   -777.284092   |   -777.177357   |   -777.286894
E2SN2_7_mol1   |   -1295.393086   |   -1295.25003   |   -1295.393972
E2SN2_7_mol2   |   -1295.468067   |   -1295.323062   |   -1295.467412
E2SN2_80_mol1   |   -1236.334656   |   -1236.21566   |   -1236.336648
E2SN2_80_mol2   |   -1236.390074   |   -1236.270383   |   -1236.391039
E2SN2_81_mol2   |   -839.567592   |   -839.438312   |   -839.568042
E2SN2_82_mol1   |   -740.550138   |   -740.453263   |   -740.55243
E2SN2_82_mol2   |   -740.578148   |   -740.479286   |   -740.579908
E2SN2_84_mol2   |   -516.267817   |   -516.112892   |   -516.269332
E2SN2_85_mol1   |   -722.235695   |   -722.143478   |   -722.23857
E2SN2_85_mol2   |   -722.229179   |   -722.136297   |   -722.231722
E2SN2_86_mol1   |   -417.254817   |   -417.130342   |   -417.257936
E2SN2_87_mol1   |   -915.330287   |   -915.18079   |   -915.331954
E2SN2_87_mol2   |   -915.342702   |   -915.19413   |   -915.34414
E2SN2_89_mol1   |   -816.335095   |   -816.217212   |   -816.33798
E2SN2_8_mol1   |   -1222.653974   |   -1222.535981   |   -1222.655676
E2SN2_8_mol2   |   -1222.719047   |   -1222.599032   |   -1222.719124
E2SN2_90_mol2   |   -915.340909   |   -915.192414   |   -915.342261
E2SN2_91_mol1   |   -832.340442   |   -832.218808   |   -832.343205
E2SN2_91_mol2   |   -832.338641   |   -832.216899   |   -832.34127
E2SN2_92_mol2   |   -951.372146   |   -951.206063   |   -951.372411
E2SN2_93_mol1   |   -1291.391096   |   -1291.257062   |   -1291.39301
E2SN2_93_mol2   |   -1291.437627   |   -1291.302689   |   -1291.438269
E2SN2_94_mol1   |   -816.337981   |   -816.219925   |   -816.340764
E2SN2_96_mol1   |   -722.236101   |   -722.144242   |   -722.238992
E2SN2_97_mol1   |   -364.534068   |   -364.421149   |   -364.536149
E2SN2_97_mol2   |   -364.549941   |   -364.43667   |   -364.551556
E2SN2_9_mol2   |   -839.583483   |   -839.454647   |   -839.583787
EIE22_6_mol1   |   -328.828285   |   -328.718682   |   -328.828476
EIE22_6_mol2   |   -328.835663   |   -328.725958   |   -328.835911
FH51_10_mol3   |   -629.776104   |   -629.660977   |   -629.775712
FH51_28_mol3   |   -668.551016   |   -668.446505   |   -668.550857
FH51_38_mol3   |   -515.866852   |   -515.808507   |   -515.867006
FH51_4_mol1   |   -704.675298   |   -704.530591   |   -704.674478
FH51_4_mol3   |   -779.592639   |   -779.391597   |   -779.591933
F-set_c2h2_hf_095_dimer_mol1   |   -176.929807   |   -176.865307   |   -176.928617
F-set_c2h2_hf_100_dimer_mol1   |   -176.931015   |   -176.866386   |   -176.92978
F-set_c2h4_c2h3f_090_dimer_mol1   |   -255.038167   |   -254.948179   |   -255.038434
F-set_c2h4_c2h3f_095_dimer_mol1   |   -255.040748   |   -254.950662   |   -255.040985
F-set_c2h4_c2h3f_100_dimer_mol1   |   -255.042112   |   -254.951945   |   -255.042353
F-set_c2h4_c2h3f_105_dimer_mol1   |   -255.042786   |   -254.952557   |   -255.043068
F-set_c6f6_c6f6_090_dimer_mol2   |   -824.147702   |   -823.861295   |   -824.147566
F-set_c6h6_c6f6_090_dimer_mol1   |   -1054.929315   |   -1054.578197   |   -1054.929983
F-set_c6h6_c6f6_095_dimer_mol1   |   -1054.937558   |   -1054.585508   |   -1054.938097
F-set_c6h6_c6f6_100_dimer_mol1   |   -1054.942282   |   -1054.58947   |   -1054.942737
F-set_c6h6_c6f6_105_dimer_mol1   |   -1054.944919   |   -1054.5915   |   -1054.945329
F-set_c6h6_c6f6_110_dimer_mol1   |   -1054.946337   |   -1054.592427   |   -1054.946715
F-set_c6h6_c6f6_125_dimer_mol1   |   -1054.947484   |   -1054.592474   |   -1054.947649
F-set_c6h6_cf4_090_dimer_mol3   |   -435.860083   |   -435.694669   |   -435.860305
F-set_c6h6_cf4_095_dimer_mol1   |   -666.655712   |   -666.421232   |   -666.655684
F-set_c6h6_cf4_100_dimer_mol1   |   -666.657357   |   -666.422582   |   -666.657341
F-set_c6h6_cf4_105_dimer_mol1   |   -666.658197   |   -666.423203   |   -666.6582
F-set_c6h6_cf4_125_dimer_mol1   |   -666.658884   |   -666.423506   |   -666.659066
F-set_c6h6_ch3f_090_dimer_mol1   |   -369.901097   |   -369.780703   |   -369.901286
F-set_c6h6_ch3f_095_dimer_mol1   |   -369.904786   |   -369.784176   |   -369.904932
F-set_c6h6_ch3f_100_dimer_mol1   |   -369.906874   |   -369.786022   |   -369.906954
F-set_c6h6_ch3f_105_dimer_mol1   |   -369.908014   |   -369.786919   |   -369.908023
F-set_c6h6_ch3f_125_dimer_mol1   |   -369.908979   |   -369.787281   |   -369.908868
F-set_cf3co2h_cf3co2h_090_dimer_mol1   |   -1049.222626   |   -1048.853795   |   -1049.223114
F-set_cf3co2h_cf3co2h_090_dimer_mol2   |   -524.633492   |   -524.449013   |   -524.633413
F-set_cf3co2h_cf3co2h_095_dimer_mol1   |   -1049.272236   |   -1048.903542   |   -1049.271688
F-set_cf3co2h_cf3co2h_100_dimer_mol1   |   -1049.283536   |   -1048.915248   |   -1049.282795
F-set_cf3co2h_cf3co2h_105_dimer_mol1   |   -1049.282743   |   -1048.914579   |   -1049.282026
F-set_cf3co2h_cf3co2h_110_dimer_mol1   |   -1049.278787   |   -1048.910609   |   -1049.278278
F-set_cf3co2h_cf3co2h_125_dimer_mol1   |   -1049.268696   |   -1048.900243   |   -1049.268643
F-set_cf3co2h_cf3co2h_150_dimer_mol1   |   -1049.262934   |   -1048.894304   |   -1049.263131
F-set_cf3co2h_cf3co2h_200_dimer_mol1   |   -1049.261051   |   -1048.892357   |   -1049.261228
F-set_cf3oh_cf3oh_090_dimer_mol1   |   -823.709706   |   -823.409145   |   -823.708925
F-set_cf3oh_cf3oh_090_dimer_mol2   |   -411.857203   |   -411.706197   |   -411.857433
F-set_cf3oh_cf3oh_095_dimer_mol1   |   -823.715964   |   -823.415107   |   -823.715169
F-set_cf3oh_cf3oh_100_dimer_mol1   |   -823.718307   |   -823.417214   |   -823.717629
F-set_cf3oh_cf3oh_110_dimer_mol1   |   -823.718373   |   -823.416982   |   -823.718137
F-set_cf3oh_cf3oh_125_dimer_mol1   |   -823.716376   |   -823.414683   |   -823.716586
F-set_cf3oh_cf3oh_150_dimer_mol1   |   -823.714558   |   -823.412665   |   -823.715024
F-set_ch3f_ch3f_090_dimer_mol1   |   -278.216584   |   -278.113528   |   -278.215915
F-set_ch3f_ch3f_095_dimer_mol1   |   -278.219441   |   -278.116264   |   -278.218837
F-set_ch3f_ch3f_100_dimer_mol1   |   -278.220572   |   -278.117265   |   -278.219977
F-set_ch3f_ch3f_200_dimer_mol1   |   -278.219073   |   -278.115335   |   -278.218787
F-set_ch4_cf4_100_dimer_mol1   |   -476.076593   |   -475.894321   |   -476.076435
F-set_ch4_ch3f_090_dimer_mol1   |   -179.322895   |   -179.254316   |   -179.32256
F-set_ch4_ch3f_095_dimer_mol1   |   -179.324602   |   -179.255916   |   -179.324271
F-set_ch4_ch3f_100_dimer_mol1   |   -179.325518   |   -179.25673   |   -179.325216
F-set_ch4_ch3f_110_dimer_mol1   |   -179.326256   |   -179.257271   |   -179.326016
G2RC_18_mol1   |   -547.313927   |   -547.20501   |   -547.311947
G2RC_1_mol1   |   -551.674483   |   -551.581388   |   -551.673547
G2RC_1_mol2   |   -475.622358   |   -475.577384   |   -475.622761
G2RC_20_mol1   |   -273.585618   |   -273.486813   |   -273.586168
Grambow2020_b97d3_006466_reverse_mol2   |   -260.177145   |   -260.10354   |   -260.179797
Grambow2020_b97d3_006468_forward_mol1   |   -260.271653   |   -260.201702   |   -260.272668
