Name   |   Ref (HF/aDZ + (C/CBS - C/aDZ)) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_C (A.U.)
4-chloro-2-butynoic_acid   |   -762.805333   |   -762.431888   |   -762.805922
4-chloro-3H-1-2-dioxole   |   -724.798736   |   -724.46147   |   -724.798807
4-chlorodithiolan-3-one   |   -1445.185349   |   -1444.803681   |   -1445.185677
4-chloromethyl-2-fluoro-1-3-thiazole   |   -1164.591086   |   -1164.159111   |   -1164.591972
4-chlorophenol   |   -764.908945   |   -764.523304   |   -764.908851
4-chloro-pyrazole   |   -684.046865   |   -683.743917   |   -684.048229
4-cyclopentene-1-3-dione   |   -341.765323   |   -341.427848   |   -341.766065
4-difluoromethyl-1-3-dioxolan-2-one   |   -577.909636   |   -577.358008   |   -577.910681
4-difluoromethyl-2-ethynyl-5H-isoxazole   |   -558.736406   |   -558.195799   |   -558.737796
4-ethylphenol   |   -384.080519   |   -383.680008   |   -384.080699
4-ethylpyridine   |   -325.14626   |   -324.805768   |   -325.146874
4-ethynyl-1H-imidazole-5-carbonitrile   |   -392.65771   |   -392.27161   |   -392.65843
4-fluorophenol   |   -404.864319   |   -404.463683   |   -404.864324
2000-03-31   |   -348.520455   |   -348.144389   |   -348.520517
4H-imidazole   |   -225.058899   |   -224.829231   |   -225.058896
4-hydroxy-2-3-dihydrothiophene   |   -627.660596   |   -627.36251   |   -627.659991
4-hydroxy-2-mercaptopyrimidine-5-carbonitrile   |   -827.381058   |   -826.906399   |   -827.381761
4-hydroxybenzonitrile   |   -397.743664   |   -397.347619   |   -397.7437
4-imino-1-3-thiazolidine-2-thione   |   -1020.272435   |   -1019.929072   |   -1020.272654
4-methoxy-N-N-dimethylbenzamide   |   -591.09471   |   -590.490128   |   -591.094414
4-methyl-1-3-thiazole   |   -606.651756   |   -606.37682   |   -606.651385
4-methyl-1H-imidazole   |   -264.167666   |   -263.892747   |   -264.167884
4-methyl-2-pentanone   |   -309.436952   |   -309.105063   |   -309.436889
4-methylbenzaldehyde   |   -382.906093   |   -382.515286   |   -382.906402
4-methylcyclopentene   |   -233.295271   |   -233.038839   |   -233.29521
4-methylene-2-oxetanone   |   -303.829827   |   -303.528111   |   -303.83002
4-methylmorpholine   |   -325.41779   |   -325.071035   |   -325.417039
4-methylpyridine   |   -286.064596   |   -285.767299   |   -286.064992
4-nitro-1H-pyrrole-2-carbonitrile   |   -504.575145   |   -504.085726   |   -504.574322
4-nitrophenol   |   -509.611178   |   -509.109204   |   -509.610417
4-oxo-4-5-dihydro-1-3-thiazole-2-carbonitrile   |   -734.327915   |   -733.946124   |   -734.33009
4-propylphenol   |   -423.163174   |   -422.719186   |   -423.163193
2000-03-31   |   -321.927762   |   -321.602293   |   -321.928338
4-sulfanyl-1-3-thiazole-5-carbonitrile   |   -1056.96918   |   -1056.600608   |   -1056.970176
4-thioxo-1-3-thiazolidin-2-one   |   -1040.138531   |   -1039.782225   |   -1040.139166
4-thioxomethylene-1-3-oxazolidin-2-one   |   -755.342012   |   -754.935563   |   -755.341541
5-5-5-trichloro-1-3-pentadiyne   |   -1568.703218   |   -1568.293151   |   -1568.705067
5-5-5-trifluoro-1-3-pentadiyne   |   -488.618324   |   -488.162222   |   -488.618709
5-6-dihydro-4H-cyclopentacfuran   |   -344.955067   |   -344.596844   |   -344.95474
5-amino-1-3-thiazole-23H-thione   |   -1020.255479   |   -1019.910196   |   -1020.255019
5-chloro-2-fluoropyrimidine   |   -820.941506   |   -820.518021   |   -820.943944
5-chloro-2-furylmethylidyneazane_oxide   |   -854.53623   |   -854.076791   |   -854.535222
5-chloro-3-ethynyl-1-methyl-1H-1-2-4-triazole   |   -814.901155   |   -814.470888   |   -814.905601
5-chloro-4-methyl-1-2-3-thiadiazole   |   -1081.603864   |   -1081.246376   |   -1081.604436
5-chloromethyl-1-2-4-thiadiazole   |   -1081.655459   |   -1081.29679   |   -1081.656802
5-dichloromethyl-1-2-oxazole   |   -1201.92927   |   -1201.498995   |   -1201.930104
5-fluoro-3-thiophenecarbonitrile   |   -742.309406   |   -741.921895   |   -742.308711
5-fluoro-6-hydroxydihydro-2-41H-3H-pyrimidinedione   |   -588.008672   |   -587.436563   |   -588.008013
5H-1-2-5-oxathiazole   |   -604.48716   |   -604.22184   |   -604.486809
5-hydroxy-2-3-dihydrothiophene   |   -627.661482   |   -627.363822   |   -627.660931
5-hydroxypenta-2-4-diynoic_acid   |   -415.416043   |   -415.012568   |   -415.415369
5-isocyanato-1-2-oxazole   |   -411.646807   |   -411.248828   |   -411.648348
5-methyl-1-2-3-oxadithiole   |   -986.132072   |   -985.820267   |   -986.130871
5-methyl-1-2-oxazole   |   -283.958296   |   -283.670033   |   -283.958406
5-methyl-2H-tetrazole   |   -296.143572   |   -295.844758   |   -296.144911
5-phenylpyrimidine   |   -492.797364   |   -492.299101   |   -492.798051
6-chloro-3-pyridazinecarbonitrile   |   -813.757052   |   -813.337778   |   -813.757607
6-chloro-N-hydroxy-3-pyridazinamine   |   -851.929692   |   -851.463841   |   -851.929823
7H-purine   |   -409.926577   |   -409.517901   |   -409.927309
9H-purine   |   -409.934006   |   -409.525259   |   -409.934557
9H-purine-2-6-8-trione   |   -634.840834   |   -634.219538   |   -634.838943
acenaphthene   |   -460.781668   |   -460.305989   |   -460.780819
acenaphthylene   |   -459.588265   |   -459.119707   |   -459.586867
acetaldehyde   |   -153.095827   |   -152.938908   |   -153.096389
acetaldoxime   |   -208.135999   |   -207.921413   |   -208.13601
acetamide   |   -208.227515   |   -208.012594   |   -208.226904
acetamidine   |   -188.35587   |   -188.154762   |   -188.355161
acetic_acid   |   -228.078801   |   -227.849662   |   -228.078712
acetic_anhydride   |   -380.01146   |   -379.633785   |   -380.011644
acetone   |   -192.190192   |   -191.988841   |   -192.190588
acetonitrile   |   -132.078117   |   -131.943651   |   -132.078483
acetophenone   |   -382.911885   |   -382.520363   |   -382.911945
acetyl_chloride   |   -612.107053   |   -611.878207   |   -612.107162
acetylenamine   |   -132.00927   |   -131.870648   |   -132.00997
acetylenethiol   |   -474.498869   |   -474.362012   |   -474.498769
acetyl_fluoride   |   -252.075794   |   -251.832598   |   -252.075939
acrolein   |   -190.983018   |   -190.790135   |   -190.983583
acrylamide   |   -246.11188   |   -245.86106   |   -246.111068
acrylic_acid   |   -265.96241   |   -265.697307   |   -265.962581
acrylonitrile   |   -169.958664   |   -169.788507   |   -169.958945
adamantane   |   -388.488621   |   -388.065172   |   -388.487157
alanine   |   -322.242968   |   -321.912949   |   -322.243361
allene   |   -116.001208   |   -115.876845   |   -116.000529
alpha-l-arabinofuranose   |   -570.12135   |   -569.545677   |   -570.121522
aminoethylthiocyanate   |   -584.745301   |   -584.497485   |   -584.745196
aminoethynol   |   -206.937612   |   -206.7269   |   -206.937916
aniline   |   -286.070595   |   -285.770885   |   -286.070027
anisole   |   -344.980532   |   -344.623737   |   -344.980403
anthracene   |   -536.599751   |   -536.052   |   -536.598436
anti-tricyclo-4-2-0-0-octane   |   -310.20849   |   -309.869486   |   -310.206341
arginine   |   -603.616129   |   -602.992426   |   -603.615199
asparagine   |   -490.229449   |   -489.736109   |   -490.228693
aspartic_acid   |   -510.078406   |   -509.570865   |   -510.07843
azetidine   |   -172.292636   |   -172.103282   |   -172.292807
azidoethene   |   -240.991504   |   -240.751863   |   -240.991471
aziridine   |   -133.205179   |   -133.059615   |   -133.208327
azulene   |   -383.719465   |   -383.32483   |   -383.718061
benzaldehyde   |   -343.821097   |   -343.473604   |   -343.821567
benzamide   |   -398.947895   |   -398.542734   |   -398.947593
benzene   |   -230.971081   |   -230.728351   |   -230.970648
benzene-1-3-5-triamine   |   -396.274131   |   -395.860566   |   -396.273646
benzenethiol   |   -628.556677   |   -628.258474   |   -628.556018
benzo1-2-b-3-4-b--5-6-b--trifuran   |   -683.207409   |   -682.532005   |   -683.206822
benzo1-2-b-3-4-b--5-6-b--tripyrrole   |   -623.710472   |   -623.077561   |   -623.710185
benzocyclobutadiene   |   -306.685354   |   -306.368413   |   -306.683552
benzofuran   |   -381.718058   |   -381.330845   |   -381.717515
benzoic_acid   |   -418.800995   |   -418.381411   |   -418.800983
benzonitrile   |   -322.79694   |   -322.47244   |   -322.796975
benzoquinone   |   -379.657819   |   -379.284341   |   -379.657855
benzothiophene   |   -704.375894   |   -704.003137   |   -704.374472
benzyl_alcohol   |   -344.992549   |   -344.635452   |   -344.992389
benzyne   |   -229.648884   |   -229.412705   |   -229.647957
beta-alanine   |   -322.245005   |   -321.915102   |   -322.244959
beta-propiolactone   |   -265.943424   |   -265.677743   |   -265.943274
bicyclo-1-1-0-butane   |   -155.059171   |   -154.888396   |   -155.058282
bicyclo-1-1-0-butane-1-carbonitrile   |   -246.88804   |   -246.634961   |   -246.887119
bicyclo-2-1-0-pent-2-ene   |   -192.940215   |   -192.732913   |   -192.938945
bicyclo-2-1-0-pentane   |   -194.161431   |   -193.946844   |   -194.160535
bicyclo-2-1-1-hex-2-ene   |   -232.050371   |   -231.80044   |   -232.050107
bicyclo-2-2-0-hex-1-4-ene   |   -231.995654   |   -231.743182   |   -231.993203
bicyclo-2-2-0-hexane   |   -233.246936   |   -232.988588   |   -233.245632
bicyclo-2-2-2-octane   |   -311.479058   |   -311.134578   |   -311.477864
bicyclo-3-1-0-hex-2-ene   |   -232.086316   |   -231.835668   |   -232.086007
bicyclo-3-1-0-hexane   |   -233.282399   |   -233.024497   |   -233.28192
bicyclo-3-3-1-nonane   |   -350.469411   |   -350.082725   |   -350.466519
bicyclo-4-2-0-octane   |   -311.451025   |   -311.107222   |   -311.450418
bicyclo-5-1-0-octane   |   -311.445706   |   -311.101738   |   -311.444928
bicyclopropyl   |   -233.243888   |   -232.986324   |   -233.243736
biphenyl   |   -460.775876   |   -460.301087   |   -460.775939
biphenylene   |   -459.529693   |   -459.059721   |   -459.527729
but-2-ynamide   |   -283.979537   |   -283.691331   |   -283.979523
buta-1-3-diene-1-4-dione   |   -302.625074   |   -302.333881   |   -302.623961
buta-1-3-diyn-1-4-diol   |   -302.533919   |   -302.235209   |   -302.532654
buta-1-3-diynyl_fluoromethyl_carbonate   |   -553.431348   |   -552.899697   |   -553.431624
butanal   |   -231.261835   |   -231.017178   |   -231.262206
butanamide   |   -286.392734   |   -286.090397   |   -286.391786
butane   |   -157.496292   |   -157.313613   |   -157.49601
butanenitrile   |   -210.244163   |   -210.022126   |   -210.243958
butanethiol   |   -555.0854   |   -554.846688   |   -555.08513
butatriene   |   -153.870024   |   -153.708827   |   -153.868629
butyl_acetate   |   -384.39765   |   -383.994367   |   -384.397856
butylbenzene   |   -387.301391   |   -386.8854   |   -387.301325
butyric_acid   |   -306.244612   |   -305.927858   |   -306.24454
calicene   |   -306.643413   |   -306.326624   |   -306.643432
carbodiimide   |   -148.074888   |   -147.926044   |   -148.078162
carbon_dioxide   |   -187.836965   |   -187.662759   |   -187.835877
carbon_disulfide   |   -833.078251   |   -832.930766   |   -833.076917
carbonic_acid   |   -263.956248   |   -263.699429   |   -263.956038
carbonic_chloride_fluoride   |   -671.968936   |   -671.698964   |   -671.968979
carbonochloridodithioic_acid   |   -1332.302732   |   -1332.030086   |   -1332.302724
carbonothioic_dihydrazide   |   -656.994464   |   -656.666261   |   -656.997797
carbonyl_fluoride   |   -311.938464   |   -311.654004   |   -311.939451
carbonyl_sulfide   |   -510.46024   |   -510.299915   |   -510.459932
chloroacetaldehyde   |   -612.087604   |   -611.858883   |   -612.087905
chloroacetonitrile   |   -591.060579   |   -590.85474   |   -591.060785
chloroacetylene   |   -535.891982   |   -535.739583   |   -535.893179
chloroaminoacetic_acid   |   -742.116579   |   -741.759496   |   -742.116218
chlorobenzene   |   -689.964862   |   -689.650758   |   -689.964678
chlorochloromethylmalononitrile   |   -1180.930907   |   -1180.529563   |   -1180.932058
chlorodifluoromethane   |   -697.148346   |   -696.853891   |   -697.14831
chloroethane   |   -538.332369   |   -538.165159   |   -538.332037
chloroethene   |   -537.127302   |   -536.967907   |   -537.127173
chlorofluoromethane   |   -598.19147   |   -597.98264   |   -598.191527
chloroketene   |   -610.875902   |   -610.654497   |   -610.874718
chloromethane   |   -499.245412   |   -499.122237   |   -499.245215
chloromethylbenzene   |   -729.050205   |   -728.69319   |   -729.050186
chloromethyloxirane   |   -651.134595   |   -650.859451   |   -651.133305
chlorotrifluoromethane   |   -796.107428   |   -795.72738   |   -796.107501
cinnamaldehyde   |   -420.794849   |   -420.367963   |   -420.795322
cis-1-2-dimethylcyclobutane   |   -234.456   |   -234.192902   |   -234.455452
cis-1-3-dimethylcyclobutane   |   -234.459548   |   -234.196332   |   -234.459306
cis-2-3-4-hexatriene   |   -232.042987   |   -231.79428   |   -232.042181
cis-bicyclo-6-1-0-nonane   |   -350.522671   |   -350.135597   |   -350.521512
crotonoic_acid   |   -305.051883   |   -304.74267   |   -305.052041
cubane   |   -307.754019   |   -307.424744   |   -307.748043
cyanamide   |   -148.083503   |   -147.935561   |   -148.084795
cyanic_acid   |   -167.914937   |   -167.753026   |   -167.914294
cyanic_fluoride   |   -191.897284   |   -191.721433   |   -191.898694
cyanoacetyl_isocyanate   |   -411.711887   |   -411.318218   |   -411.714175
cyanogen   |   -184.783969   |   -184.611153   |   -184.783711
cyanogen_chloride   |   -551.956912   |   -551.795905   |   -551.959523
cyanomethylsulfanylhydroxyacetic_acid   |   -831.487354   |   -831.004208   |   -831.488337
cyclobutadiene   |   -153.824463   |   -153.661899   |   -153.822401
cyclobutane   |   -156.289575   |   -156.113164   |   -156.289658
cyclobutanecarbonitrile   |   -248.119055   |   -247.859841   |   -248.118682
cyclobutanol   |   -231.23281   |   -230.984855   |   -231.232635
cyclobutanone   |   -230.066449   |   -229.827238   |   -230.06651
cyclobutene   |   -155.087156   |   -154.917344   |   -155.086727
cyclobutylamine   |   -211.384834   |   -211.151547   |   -211.384199
cycloheptane   |   -273.565616   |   -273.258643   |   -273.564591
cycloheptanol   |   -348.50944   |   -348.131177   |   -348.508742
cycloheptatriene   |   -269.997146   |   -269.712399   |   -269.997025
cyclohexane   |   -234.495923   |   -234.232279   |   -234.495494
cyclohexane-1-3-5-triol   |   -459.325916   |   -458.84857   |   -459.326577
cyclohexane-1-4-dione   |   -382.039314   |   -381.65109   |   -382.040092
cyclohexanol   |   -309.440528   |   -309.105593   |   -309.440429
cyclohexanone   |   -308.269867   |   -307.943883   |   -308.270107
cyclohexene   |   -233.301836   |   -233.045373   |   -233.301751
cyclohexylamine   |   -289.588909   |   -289.268718   |   -289.587851
cyclohexyl_hydroperoxide   |   -384.278271   |   -383.873946   |   -384.277761
cyclooctane   |   -312.639037   |   -312.288849   |   -312.637759
cyclooctatetraene   |   -307.880088   |   -307.559574   |   -307.879607
cyclopentanamine   |   -250.499071   |   -250.221894   |   -250.498565
cyclopentane   |   -195.404071   |   -195.183729   |   -195.404113
cyclopentanecarbonitrile   |   -287.233098   |   -286.93024   |   -287.232625
cyclopentanethiol   |   -592.994341   |   -592.718639   |   -592.99426
cyclopentanol   |   -270.347881   |   -270.056265   |   -270.347744
cyclopentanone   |   -269.182761   |   -268.89992   |   -269.1833
cyclopentene   |   -194.212355   |   -193.999134   |   -194.212664
cyclopropane   |   -117.204298   |   -117.07137   |   -117.204308
cyclopropanecarbonitrile   |   -209.03357   |   -208.817796   |   -209.033286
cyclopropanecarboxylic_acid   |   -305.038078   |   -304.727556   |   -305.037969
cyclopropanone   |   -190.94625   |   -190.751063   |   -190.945519
cyclopropene   |   -115.962477   |   -115.836539   |   -115.962294
cyclopropylacetylene   |   -192.958945   |   -192.752687   |   -192.959104
cyclopropylamine   |   -172.299857   |   -172.109951   |   -172.29987
cysteine   |   -719.838893   |   -719.453041   |   -719.838937
cytosine   |   -393.072316   |   -392.678308   |   -393.072228
decan-2-one   |   -465.76757   |   -465.260798   |   -465.767648
decane   |   -391.992277   |   -391.548022   |   -391.991936
di-2-chloroethylether   |   -1150.419551   |   -1150.022569   |   -1150.419094
di-2-propyn-1-yltrioxidane   |   -455.440723   |   -454.989129   |   -455.442731
diacetylene   |   -152.667698   |   -152.512715   |   -152.666901
diaminoethyne   |   -187.105354   |   -186.908831   |   -187.105751
diaminomethane   |   -150.438813   |   -150.273203   |   -150.438459
diazenylacetic_acid   |   -337.023652   |   -336.690703   |   -337.023296
diaziridine   |   -149.18881   |   -149.03115   |   -149.194395
diazomethane   |   -148.013421   |   -147.866712   |   -148.01148
dichloroacetaldehyde   |   -1071.073803   |   -1070.77393   |   -1071.073743
dichloroacetylene   |   -994.872174   |   -994.647885   |   -994.87452
dichlorodifluoromethane   |   -1156.130054   |   -1155.764532   |   -1156.12971
dichlorofluoromethane   |   -1057.179246   |   -1056.899012   |   -1057.178865
dichloromethane   |   -958.234471   |   -958.039511   |   -958.234138
dicyanomethane   |   -223.887672   |   -223.670487   |   -223.888871
dicyanomethanol   |   -298.813297   |   -298.525435   |   -298.8136
diethoxysulfoxide   |   -779.837906   |   -779.384291   |   -779.838512
diethylamine   |   -212.582727   |   -212.343254   |   -212.58346
diethyl_butanedioate   |   -611.298458   |   -610.674416   |   -611.298809
diethyl_disulfide   |   -952.681469   |   -952.38217   |   -952.681997
diethylhydroxylamine   |   -287.468878   |   -287.158992   |   -287.468095
diethyl_malonate   |   -572.20893   |   -571.629205   |   -572.209435
diethyl_peroxide   |   -307.270954   |   -306.947682   |   -307.271041
diethyl_sulfide   |   -555.083765   |   -554.843848   |   -555.083261
diethyl_sulfone   |   -704.901319   |   -704.513698   |   -704.901877
diethyl_sulfoxide   |   -629.971999   |   -629.658938   |   -629.971654
diethynylcarbamodithioic_acid   |   -1040.800643   |   -1040.441919   |   -1040.800771
difluoroacetylene   |   -274.7476   |   -274.493597   |   -274.748467
difluoroaminomethyl_acetate   |   -519.983296   |   -519.485325   |   -519.982853
difluoromethane   |   -238.154501   |   -237.931435   |   -238.155049
difuro3-2-b-2--3--dfuran   |   -530.329198   |   -529.804778   |   -530.325208
dihydro-23H-thiophenone   |   -627.696259   |   -627.400792   |   -627.696788
dihydro-32H-thiophenone   |   -627.686459   |   -627.390808   |   -627.687137
diisobutyl_sulfone   |   -861.230435   |   -860.669715   |   -861.22995
diisopropylamine   |   -290.746511   |   -290.42077   |   -290.746914
dimethoxymethane   |   -268.271522   |   -267.991564   |   -268.271546
dimethoxysulfoxide   |   -701.664746   |   -701.299579   |   -701.665858
dimethylamine   |   -134.41172   |   -134.259959   |   -134.412066
dimethylcarbamodithioic_acid   |   -967.49943   |   -967.199223   |   -967.498358
dimethylcarbonate   |   -342.089331   |   -341.746611   |   -342.089741
dimethyl_carbonotrithioate   |   -1309.993709   |   -1309.690991   |   -1309.993497
dimethyldisulfide   |   -874.514495   |   -874.302228   |   -874.515003
dimethylether   |   -154.252303   |   -154.086741   |   -154.252454
dimethylnitroamine   |   -338.091901   |   -337.75217   |   -338.091247
dimethylperoxide   |   -229.094897   |   -228.85964   |   -229.095113
dimethylsulfide   |   -476.917084   |   -476.764695   |   -476.917087
dimethylsulfone   |   -626.73731   |   -626.436542   |   -626.738764
dimethylsulfoxide   |   -551.807529   |   -551.581585   |   -551.807509
dimethyl_trisulfide   |   -1272.112504   |   -1271.840209   |   -1272.113149
dioxathiolane   |   -625.489521   |   -625.204128   |   -625.4892
dioxirane   |   -188.817041   |   -188.633013   |   -188.814907
diphenylsulfoxide   |   -933.238506   |   -932.63368   |   -933.237611
dipropargylnitrosamine   |   -414.694363   |   -414.27914   |   -414.693567
dipropylamine   |   -290.747402   |   -290.420574   |   -290.747877
dipropyl_sulfoxide   |   -708.129269   |   -707.729693   |   -708.128411
dispiro2-0-2-1heptane   |   -271.095792   |   -270.802021   |   -271.096545
disulfanylacetic_acid   |   -1023.24584   |   -1022.900993   |   -1023.246435
disulfanylmethylenemalononitrile   |   -1056.948205   |   -1056.583044   |   -1056.948311
di-t-butyl_peroxide   |   -463.607977   |   -463.11308   |   -463.608423
di-t-butyl_sulfoxide   |   -786.286515   |   -785.803159   |   -786.285804
dithiolane-3-5-diimine   |   -1020.238637   |   -1019.893324   |   -1020.239662
dithiooxamide   |   -982.374434   |   -982.066989   |   -982.374745
divinylsulfide   |   -552.68263   |   -552.458092   |   -552.681298
E-1-2-3-trifluoropropene   |   -414.052966   |   -413.662774   |   -414.053418
E-1-2-dichloroethene   |   -996.118513   |   -995.886985   |   -996.11834
E-1-2-difluoroethene   |   -276.021033   |   -275.76105   |   -276.021311
E-1-3-3-trifluoropropene   |   -414.076695   |   -413.687007   |   -414.077103
E-1-3-5-hexatriene   |   -232.084606   |   -231.837792   |   -232.08458
E-1-3-hexadiene   |   -233.275674   |   -233.020937   |   -233.275548
E-1-3-pentadiene   |   -194.194232   |   -193.983257   |   -194.194238
E-1-4-hexadiene   |   -233.269778   |   -233.015111   |   -233.270061
E-1-chloro-1-butene   |   -615.296579   |   -615.049565   |   -615.296839
E-1-chloro-1-propene   |   -576.214187   |   -576.010753   |   -576.214265
E-1-chloro-3-chloroaminooxyprop-1-ene   |   -1165.135699   |   -1164.735429   |   -1165.136009
E-2-butene   |   -156.303812   |   -156.128704   |   -156.303848
E-2-butenenitrile   |   -209.048239   |   -208.83399   |   -209.048333
E-2-chloro-2-butene   |   -615.300111   |   -615.052621   |   -615.299852
E-2-diazino-1-2-methylprop-2-enoxy-ethenolate   |   -490.960996   |   -490.470753   |   -490.959778
E-2-pentene   |   -195.386038   |   -195.167346   |   -195.386233
E-2-pentenenitrile   |   -248.130154   |   -247.872109   |   -248.130091
E-3-amino-3-oxo-1-propen-1-yl_thiocyanate   |   -735.505274   |   -735.115343   |   -735.504436
E-3-chloroacryloyl_chloride   |   -1108.981461   |   -1108.645013   |   -1108.981608
E-3-chloroprop-2-enenitrile   |   -628.950314   |   -628.708255   |   -628.950581
E-3-methyl-2-pentene   |   -234.466668   |   -234.204374   |   -234.466661
E-3-penten-1-yne   |   -192.975042   |   -192.7703   |   -192.975252
E-3-pentenenitrile   |   -248.129877   |   -247.871824   |   -248.130059
E-5-azido-1-chloro-1-penten-3-yne   |   -814.81891   |   -814.390456   |   -814.82079
E-azodioxymethane   |   -338.047749   |   -337.706451   |   -338.045894
E-dimethyldiazine   |   -188.296198   |   -188.097352   |   -188.296719
E-E-2-4-hexadiene   |   -233.280386   |   -233.025481   |   -233.280378
E-hept-2-ene   |   -273.551094   |   -273.245132   |   -273.55117
E-hex-2-en-4-yne   |   -232.066925   |   -231.818058   |   -232.067352
E-hex-2-enal   |   -308.237149   |   -307.912959   |   -308.237841
E-hex-2-ene   |   -234.468657   |   -234.206315   |   -234.468774
E-hexa-1-5-diyne-3-ene   |   -229.642629   |   -229.408488   |   -229.643016
E-oct-2-enal   |   -386.402054   |   -385.990669   |   -386.402678
E-pent-3-en-2-one   |   -269.163038   |   -268.881746   |   -269.163341
ethane   |   -79.332206   |   -79.237264   |   -79.332181
ethanedial   |   -226.844836   |   -226.626708   |   -226.845849
ethanethioamide   |   -530.855278   |   -530.654435   |   -530.855271
ethanethiol   |   -476.921558   |   -476.770149   |   -476.921425
ethanimine   |   -133.239798   |   -133.096517   |   -133.239433
ethanol   |   -154.272125   |   -154.105469   |   -154.272072
ethenamine   |   -133.233808   |   -133.089085   |   -133.23353
ethene   |   -78.130686   |   -78.043702   |   -78.13063
ethenethione   |   -474.52221   |   -474.386605   |   -474.521433
ethenol   |   -153.078774   |   -152.919682   |   -153.078242
ethenylcyclopropane   |   -194.175167   |   -193.962757   |   -194.175126
ethoxyacetonitrile   |   -285.163036   |   -284.870551   |   -285.162798
ethoxybenzene   |   -384.068314   |   -383.667848   |   -384.068054
ethoxyethane   |   -232.42854   |   -232.175031   |   -232.428387
ethoxyethene   |   -231.231427   |   -230.985491   |   -231.231207
ethylacetate   |   -306.23283   |   -305.91685   |   -306.232986
ethylamine   |   -134.424653   |   -134.272362   |   -134.424535
ethylbenzene   |   -309.13638   |   -308.807391   |   -309.13646
ethyl_butanoate   |   -384.398162   |   -383.99479   |   -384.398339
ethylcyclobutane   |   -234.454932   |   -234.191498   |   -234.454571
ethylene_diacetate   |   -533.129504   |   -532.593026   |   -533.129711
ethylenediamine   |   -189.516856   |   -189.307336   |   -189.51598
ethylenediisothiocyanate   |   -1058.147404   |   -1057.771916   |   -1058.147762
ethylenedithiocyanate   |   -1058.127415   |   -1057.753613   |   -1058.126536
ethylestercarbonochloridic_acid   |   -726.127152   |   -725.78414   |   -726.127565
ethylformate   |   -267.137347   |   -266.865783   |   -267.137665
ethyl_hexanoate   |   -462.563055   |   -462.0725   |   -462.563166
ethylhydroperoxide   |   -229.111476   |   -228.875114   |   -229.110874
ethylidyneazane_oxide   |   -206.916253   |   -206.709135   |   -206.91559
ethylmethylestersulfurous_acid   |   -740.749352   |   -740.339577   |   -740.749806
ethylnitrate   |   -357.920203   |   -357.567177   |   -357.920516
ethylnitrite   |   -283.03029   |   -282.748384   |   -283.030323
ethyl_pentanoate   |   -423.480643   |   -423.033668   |   -423.480764
ethyl_propanoate   |   -345.315907   |   -344.956163   |   -345.316071
ethylpropylsulfide   |   -594.166166   |   -593.882684   |   -594.165722
ethylurea   |   -302.415001   |   -302.099183   |   -302.414517
ethyne   |   -76.909584   |   -76.828687   |   -76.90938
ethynoxyethyne   |   -227.552345   |   -227.326419   |   -227.550474
ethynoxymethoxyacetylene   |   -341.577714   |   -341.237339   |   -341.575449
ethynylformate   |   -264.689995   |   -264.432685   |   -264.689402
ethynylhydrazine   |   -187.061143   |   -186.865978   |   -187.062618
ethynyl_hydrodisulfide   |   -872.091352   |   -871.895029   |   -872.091944
ethynylsulfanylmethylsulfanylethyne   |   -986.905308   |   -986.594039   |   -986.905849
ethynylthiourea   |   -622.623185   |   -622.335422   |   -622.623669
fluoroacetonitrile   |   -231.012844   |   -230.792719   |   -231.013422
fluoroacetylene   |   -175.83261   |   -175.665235   |   -175.832704
fluorobenzene   |   -329.921725   |   -329.592716   |   -329.921693
fluoroethane   |   -178.28482   |   -178.103511   |   -178.285355
fluoroethene   |   -177.081732   |   -176.908084   |   -177.081658
fluoromethane   |   -139.194257   |   -139.057395   |   -139.195078
formaldehyde   |   -113.997609   |   -113.885509   |   -113.998473
formamide   |   -169.134279   |   -168.963862   |   -169.133747
formic_acid   |   -188.981994   |   -188.797504   |   -188.981589
formyl_chloride   |   -573.008778   |   -572.824694   |   -573.009037
formyl_fluoride   |   -212.976513   |   -212.778122   |   -212.976853
fulminic_acid   |   -167.81954   |   -167.656871   |   -167.818117
fulvene   |   -230.914246   |   -230.672292   |   -230.913829
fumaronitrile   |   -261.77739   |   -261.524556   |   -261.777946
furan   |   -228.887876   |   -228.654527   |   -228.887472
furan-2-carbaldehyde   |   -341.738248   |   -341.399615   |   -341.738922
gamma-butyrolactone   |   -305.055474   |   -304.745853   |   -305.056087
glucose   |   -684.151266   |   -683.460945   |   -684.151581
glutamic_acid   |   -549.160919   |   -548.609588   |   -549.160537
glutamine   |   -529.308432   |   -528.771713   |   -529.307329
glycerine   |   -343.241519   |   -342.887775   |   -343.241739
glycine   |   -283.171484   |   -282.885044   |   -283.171744
glycolic_acid   |   -303.017452   |   -302.716201   |   -303.017424
glyoxime   |   -336.920182   |   -336.586315   |   -336.918921
guanidine   |   -204.38276   |   -204.167999   |   -204.382503
heptalene   |   -460.670114   |   -460.197888   |   -460.669835
heptan-2-one   |   -348.520403   |   -348.144382   |   -348.520505
heptanal   |   -348.509228   |   -348.133716   |   -348.509469
heptane   |   -274.745126   |   -274.431613   |   -274.744782
hexa-1-3-diene-5-yne   |   -230.864441   |   -230.623939   |   -230.864606
hexachlorobenzene   |   -2984.883159   |   -2984.211402   |   -2984.882468
hexachloroethane   |   -2833.236665   |   -2832.712944   |   -2833.236699
