Name   |   Ref (MP2/CBS) (A.U.)   |   Base (MP2/aDZ) (A.U.)   |   ACP_Comp (A.U.)
4-chloro-3H-1-2-dioxole   |   -725.852575   |   -725.411737   |   -725.852098
4-chlorodithiolan-3-one   |   -1446.337568   |   -1445.840297   |   -1446.336574
4-chloromethyl-2-fluoro-1-3-thiazole   |   -1165.929566   |   -1165.359607   |   -1165.929903
4-chlorophenol   |   -766.171555   |   -765.674735   |   -766.171047
4-chloro-pyrazole   |   -685.029755   |   -684.641906   |   -685.030195
4-cyclopentene-1-3-dione   |   -342.907356   |   -342.466428   |   -342.907488
4-difluoromethyl-1-3-dioxolan-2-one   |   -579.625598   |   -578.881194   |   -579.626435
4-difluoromethyl-2-ethynyl-5H-isoxazole   |   -560.487854   |   -559.764682   |   -560.489386
4-ethylphenol   |   -385.507125   |   -384.989175   |   -385.507107
4-ethylpyridine   |   -326.381362   |   -325.944164   |   -326.381909
4-ethynyl-1H-imidazole-5-carbonitrile   |   -394.048378   |   -393.547695   |   -394.049473
4-fluorophenol   |   -406.194889   |   -405.665367   |   -406.194461
2000-03-31   |   -349.852358   |   -349.365649   |   -349.852359
4H-imidazole   |   -225.862541   |   -225.568473   |   -225.86297
4-hydroxy-2-3-dihydrothiophene   |   -628.652118   |   -628.261787   |   -628.650994
4-hydroxy-2-mercaptopyrimidine-5-carbonitrile   |   -829.001348   |   -828.382406   |   -829.002729
4-hydroxybenzonitrile   |   -399.144194   |   -398.629914   |   -399.143995
4-imino-1-3-thiazolidine-2-thione   |   -1021.404196   |   -1020.956931   |   -1021.404473
4-methoxy-N-N-dimethylbenzamide   |   -593.231364   |   -592.444148   |   -593.23125
4-methyl-1-3-thiazole   |   -607.603625   |   -607.244368   |   -607.603324
4-methyl-1H-imidazole   |   -265.146029   |   -264.791925   |   -265.146126
4-methyl-2-pentanone   |   -310.611912   |   -310.181607   |   -310.611894
4-methylbenzaldehyde   |   -384.299849   |   -383.793778   |   -384.300258
4-methylcyclopentene   |   -234.22668   |   -233.898385   |   -234.226462
4-methylene-2-oxetanone   |   -304.847949   |   -304.449947   |   -304.848303
4-methylmorpholine   |   -326.626699   |   -326.17799   |   -326.625791
4-methylpyridine   |   -287.137536   |   -286.755453   |   -287.137767
4-nitro-1H-pyrrole-2-carbonitrile   |   -506.293797   |   -505.655661   |   -506.292891
4-nitrophenol   |   -511.342788   |   -510.687191   |   -511.341651
4-oxo-4-5-dihydro-1-3-thiazole-2-carbonitrile   |   -735.627278   |   -735.127096   |   -735.62943
4-propylphenol   |   -424.75091   |   -424.177616   |   -424.750799
2000-03-31   |   -323.056777   |   -322.634902   |   -323.057151
4-sulfanyl-1-3-thiazole-5-carbonitrile   |   -1058.226093   |   -1057.741071   |   -1058.226812
4-thioxo-1-3-thiazolidin-2-one   |   -1041.294855   |   -1040.826875   |   -1041.295915
4-thioxomethylene-1-3-oxazolidin-2-one   |   -756.686485   |   -756.14962   |   -756.685984
5-5-5-trichloro-1-3-pentadiyne   |   -1569.916564   |   -1569.393191   |   -1569.91988
5-5-5-trifluoro-1-3-pentadiyne   |   -490.033094   |   -489.405696   |   -490.033968
5-6-dihydro-4H-cyclopentacfuran   |   -346.224967   |   -345.762089   |   -346.225006
5-amino-1-3-thiazole-23H-thione   |   -1021.398135   |   -1020.94704   |   -1021.39762
5-chloro-2-fluoropyrimidine   |   -822.272424   |   -821.718182   |   -822.274636
5-chloro-2-furylmethylidyneazane_oxide   |   -856.059026   |   -855.458028   |   -856.059662
5-chloro-3-ethynyl-1-methyl-1H-1-2-4-triazole   |   -816.349023   |   -815.794542   |   -816.352887
5-chloro-4-methyl-1-2-3-thiadiazole   |   -1082.767635   |   -1082.303297   |   -1082.768226
5-chloromethyl-1-2-4-thiadiazole   |   -1082.80089   |   -1082.335375   |   -1082.802625
5-dichloromethyl-1-2-oxazole   |   -1203.258303   |   -1202.707775   |   -1203.258608
5-fluoro-3-thiophenecarbonitrile   |   -743.600085   |   -743.081708   |   -743.598826
5-fluoro-6-hydroxydihydro-2-41H-3H-pyrimidinedione   |   -589.853443   |   -589.096821   |   -589.853067
5H-1-2-5-oxathiazole   |   -605.357045   |   -605.005199   |   -605.35627
5-hydroxy-2-3-dihydrothiophene   |   -628.653727   |   -628.263952   |   -628.652891
5-hydroxypenta-2-4-diynoic_acid   |   -416.768794   |   -416.232353   |   -416.769829
5-isocyanato-1-2-oxazole   |   -413.01414   |   -412.490085   |   -413.015277
5-methyl-1-2-3-oxadithiole   |   -987.129752   |   -986.711844   |   -987.126537
5-methyl-1-2-oxazole   |   -284.964419   |   -284.589488   |   -284.964096
5-methyl-2H-tetrazole   |   -297.193313   |   -296.809823   |   -297.19358
5-phenylpyrimidine   |   -494.605817   |   -493.966945   |   -494.606112
6-chloro-3-pyridazinecarbonitrile   |   -815.169264   |   -814.631628   |   -815.169907
6-chloro-N-hydroxy-3-pyridazinamine   |   -853.454268   |   -852.856146   |   -853.454179
7H-purine   |   -411.371126   |   -410.846824   |   -411.371847
9H-purine   |   -411.376928   |   -410.852481   |   -411.377481
9H-purine-2-6-8-trione   |   -636.934524   |   -636.120938   |   -636.9323
acenaphthene   |   -462.536722   |   -461.929109   |   -462.535479
acenaphthylene   |   -461.320323   |   -460.720657   |   -461.318084
acetaldehyde   |   -153.624785   |   -153.417335   |   -153.625546
acetaldoxime   |   -208.863498   |   -208.583478   |   -208.86298
acetamide   |   -208.951108   |   -208.66877   |   -208.950724
acetamidine   |   -189.055188   |   -188.79529   |   -189.054505
acetic_acid   |   -228.827517   |   -228.523538   |   -228.827588
acetic_anhydride   |   -381.270299   |   -380.768736   |   -381.270169
acetone   |   -192.879147   |   -192.614939   |   -192.87951
acetonitrile   |   -132.556554   |   -132.380644   |   -132.557073
acetophenone   |   -384.304313   |   -383.79757   |   -384.304351
acetyl_chloride   |   -612.798912   |   -612.502164   |   -612.79915
acetylenamine   |   -132.489912   |   -132.307629   |   -132.490681
acetylenethiol   |   -474.947451   |   -474.763035   |   -474.947578
acetyl_fluoride   |   -252.838539   |   -252.508157   |   -252.838822
acrolein   |   -191.642411   |   -191.388588   |   -191.643228
acrylamide   |   -246.965949   |   -246.637413   |   -246.965528
acrylic_acid   |   -266.841522   |   -266.491216   |   -266.841951
acrylonitrile   |   -170.568515   |   -170.346462   |   -170.569156
adamantane   |   -390.056027   |   -389.52134   |   -390.053986
alanine   |   -323.348788   |   -322.916629   |   -323.348833
allene   |   -116.443859   |   -116.280855   |   -116.443584
alpha-l-arabinofuranose   |   -572.010324   |   -571.259338   |   -572.010223
aminoethylthiocyanate   |   -585.581586   |   -585.25629   |   -585.581013
aminoethynol   |   -207.635706   |   -207.357526   |   -207.636995
aniline   |   -287.146801   |   -286.760997   |   -287.145905
anisole   |   -346.241522   |   -345.777226   |   -346.241037
anthracene   |   -538.628975   |   -537.92751   |   -538.626648
anti-tricyclo-4-2-0-0-octane   |   -311.444059   |   -311.014894   |   -311.442051
arginine   |   -605.757797   |   -604.949632   |   -605.756764
asparagine   |   -491.882134   |   -491.237124   |   -491.881413
aspartic_acid   |   -511.75441   |   -511.087764   |   -511.75426
azetidine   |   -172.960593   |   -172.717919   |   -172.96045
azidoethene   |   -241.856246   |   -241.542408   |   -241.855943
aziridine   |   -133.715309   |   -133.527237   |   -133.716658
azulene   |   -385.187077   |   -384.680931   |   -385.185266
benzaldehyde   |   -345.051502   |   -344.600776   |   -345.05201
benzamide   |   -400.374304   |   -399.849295   |   -400.37401
benzene   |   -231.850526   |   -231.537837   |   -231.849832
benzene-1-3-5-triamine   |   -397.737919   |   -397.205834   |   -397.73677
benzenethiol   |   -629.600495   |   -629.213212   |   -629.599297
benzo1-2-b-3-4-b--5-6-b--trifuran   |   -685.581551   |   -684.700836   |   -685.580259
benzo1-2-b-3-4-b--5-6-b--tripyrrole   |   -626.022616   |   -625.210362   |   -626.021035
benzocyclobutadiene   |   -307.838802   |   -307.432189   |   -307.836439
benzofuran   |   -383.094858   |   -382.592587   |   -383.094033
benzoic_acid   |   -420.251077   |   -419.704191   |   -420.251155
benzonitrile   |   -323.977796   |   -323.558767   |   -323.977689
benzoquinone   |   -380.93446   |   -380.447101   |   -380.934142
benzothiophene   |   -705.703835   |   -705.219532   |   -705.701799
benzyl_alcohol   |   -346.253509   |   -345.792068   |   -346.253284
benzyne   |   -230.530176   |   -230.22548   |   -230.529524
beta-alanine   |   -323.347236   |   -322.915344   |   -323.347068
beta-propiolactone   |   -266.828374   |   -266.477825   |   -266.828135
bicyclo-1-1-0-butane   |   -155.676958   |   -155.45698   |   -155.676453
bicyclo-1-1-0-butane-1-carbonitrile   |   -247.806103   |   -247.479348   |   -247.806007
bicyclo-2-1-0-pent-2-ene   |   -193.692668   |   -193.426819   |   -193.691422
bicyclo-2-1-0-pentane   |   -194.937946   |   -194.663428   |   -194.936917
bicyclo-2-1-1-hex-2-ene   |   -232.968047   |   -232.649588   |   -232.967288
bicyclo-2-2-0-hex-1-4-ene   |   -232.907932   |   -232.58624   |   -232.906054
bicyclo-2-2-0-hexane   |   -234.182136   |   -233.853803   |   -234.180817
bicyclo-2-2-2-octane   |   -312.742899   |   -312.306251   |   -312.741233
bicyclo-3-1-0-hex-2-ene   |   -232.995792   |   -232.674757   |   -232.995254
bicyclo-3-1-0-hexane   |   -234.220507   |   -233.891206   |   -234.219856
bicyclo-3-3-1-nonane   |   -351.911649   |   -351.421574   |   -351.908068
bicyclo-4-2-0-octane   |   -312.713081   |   -312.276516   |   -312.712596
bicyclo-5-1-0-octane   |   -312.708065   |   -312.26944   |   -312.707442
bicyclopropyl   |   -234.181186   |   -233.849617   |   -234.180937
biphenyl   |   -462.526358   |   -461.917008   |   -462.525914
biphenylene   |   -461.258442   |   -460.656695   |   -461.256172
but-2-ynamide   |   -284.972137   |   -284.593767   |   -284.972805
buta-1-3-diene-1-4-dione   |   -303.614957   |   -303.227606   |   -303.614574
buta-1-3-diyn-1-4-diol   |   -303.530037   |   -303.132717   |   -303.531061
buta-1-3-diynyl_fluoromethyl_carbonate   |   -555.168295   |   -554.451592   |   -555.170259
butanal   |   -232.111349   |   -231.792235   |   -232.111942
butanamide   |   -287.437453   |   -287.04391   |   -287.436863
butane   |   -158.160278   |   -157.924444   |   -158.160141
butanenitrile   |   -211.042929   |   -210.755361   |   -211.042997
butanethiol   |   -555.906014   |   -555.596438   |   -555.905869
butatriene   |   -154.448865   |   -154.237553   |   -154.448074
butyl_acetate   |   -385.786279   |   -385.258232   |   -385.786422
butylbenzene   |   -388.829106   |   -388.295396   |   -388.828984
butyric_acid   |   -307.313916   |   -306.898476   |   -307.31402
calicene   |   -307.79222   |   -307.383203   |   -307.791743
carbodiimide   |   -148.589601   |   -148.395113   |   -148.592742
carbon_dioxide   |   -188.405333   |   -188.168342   |   -188.404351
carbon_disulfide   |   -833.540261   |   -833.342791   |   -833.538422
carbonic_acid   |   -264.76277   |   -264.418733   |   -264.762948
carbonic_chloride_fluoride   |   -672.736765   |   -672.372066   |   -672.737082
carbonochloridodithioic_acid   |   -1333.111069   |   -1332.754541   |   -1333.111013
carbonothioic_dihydrazide   |   -658.07723   |   -657.652958   |   -658.080751
carbonyl_fluoride   |   -312.775988   |   -312.377685   |   -312.777717
carbonyl_sulfide   |   -510.972737   |   -510.756533   |   -510.972511
chloroacetaldehyde   |   -612.772141   |   -612.476089   |   -612.772516
chloroacetonitrile   |   -591.696428   |   -591.432151   |   -591.69693
chloroacetylene   |   -536.343386   |   -536.14403   |   -536.344924
chloroaminoacetic_acid   |   -743.217506   |   -742.752536   |   -743.216644
chlorobenzene   |   -691.007006   |   -690.605364   |   -691.00652
chlorochloromethylmalononitrile   |   -1182.19747   |   -1181.685178   |   -1182.199394
chlorodifluoromethane   |   -697.949639   |   -697.548495   |   -697.949653
chloroethane   |   -538.829122   |   -538.61634   |   -538.828839
chloroethene   |   -537.597601   |   -537.393046   |   -537.597635
chlorofluoromethane   |   -598.759259   |   -598.480932   |   -598.759232
chloroketene   |   -611.539806   |   -611.249496   |   -611.538761
chloromethane   |   -499.582364   |   -499.42502   |   -499.582018
chloromethylbenzene   |   -730.250467   |   -729.795266   |   -730.250109
chloromethyloxirane   |   -651.986925   |   -651.631943   |   -651.985225
chlorotrifluoromethane   |   -797.142352   |   -796.617354   |   -797.142438
cinnamaldehyde   |   -422.320131   |   -421.767249   |   -422.320571
cis-1-2-dimethylcyclobutane   |   -235.419722   |   -235.083339   |   -235.41942
cis-1-3-dimethylcyclobutane   |   -235.42164   |   -235.085031   |   -235.421709
cis-2-3-4-hexatriene   |   -232.945374   |   -232.621685   |   -232.944974
cis-bicyclo-6-1-0-nonane   |   -351.949083   |   -351.455771   |   -351.948181
crotonoic_acid   |   -306.091311   |   -305.684562   |   -306.091686
cubane   |   -308.939764   |   -308.5272   |   -308.933816
cyanamide   |   -148.595323   |   -148.401901   |   -148.596597
cyanic_acid   |   -168.454362   |   -168.238879   |   -168.454122
cyanic_fluoride   |   -192.453791   |   -192.210881   |   -192.456274
cyanoacetyl_isocyanate   |   -413.060704   |   -412.540779   |   -413.063163
cyanogen   |   -185.411128   |   -185.184809   |   -185.411763
cyanogen_chloride   |   -552.441901   |   -552.232212   |   -552.444536
cyanomethylsulfanylhydroxyacetic_acid   |   -833.079719   |   -832.442294   |   -833.079847
cyclobutadiene   |   -154.409377   |   -154.199325   |   -154.406481
cyclobutane   |   -156.926932   |   -156.701027   |   -156.927126
cyclobutanecarbonitrile   |   -249.054372   |   -248.721301   |   -249.054458
cyclobutanol   |   -232.087838   |   -231.767719   |   -232.087602
cyclobutanone   |   -230.889898   |   -230.579235   |   -230.889808
cyclobutene   |   -155.696132   |   -155.477729   |   -155.695511
cyclobutylamine   |   -212.21657   |   -211.918562   |   -212.21624
cycloheptane   |   -274.689297   |   -274.298156   |   -274.68852
cycloheptanol   |   -349.85186   |   -349.367122   |   -349.851383
cycloheptatriene   |   -271.040007   |   -270.674234   |   -271.039897
cyclohexane   |   -235.456309   |   -235.120248   |   -235.456004
cyclohexane-1-3-5-triol   |   -460.941441   |   -460.324405   |   -460.942074
cyclohexane-1-4-dione   |   -383.371283   |   -382.86736   |   -383.372063
cyclohexanol   |   -310.619451   |   -310.189691   |   -310.619458
cyclohexanone   |   -309.415826   |   -308.9958   |   -309.416155
cyclohexene   |   -234.231316   |   -233.903367   |   -234.231203
cyclohexylamine   |   -290.745436   |   -290.337778   |   -290.744661
cyclohexyl_hydroperoxide   |   -385.682691   |   -385.160264   |   -385.682386
cyclooctane   |   -313.9272   |   -313.481138   |   -313.926239
cyclooctatetraene   |   -309.048966   |   -308.636171   |   -309.048344
cyclopentanamine   |   -251.49232   |   -251.139229   |   -251.492001
cyclopentane   |   -196.202991   |   -195.921774   |   -196.20306
cyclopentanecarbonitrile   |   -288.331222   |   -287.943258   |   -288.331151
cyclopentanethiol   |   -593.952989   |   -593.598867   |   -593.953105
cyclopentanol   |   -271.365739   |   -270.990854   |   -271.36551
cyclopentanone   |   -270.166809   |   -269.801328   |   -270.167207
cyclopentene   |   -194.9809   |   -194.707655   |   -194.980991
cyclopropane   |   -117.681863   |   -117.509479   |   -117.681862
cyclopropanecarbonitrile   |   -209.809045   |   -209.529347   |   -209.809123
cyclopropanecarboxylic_acid   |   -306.084812   |   -305.677153   |   -306.084744
cyclopropanone   |   -191.612025   |   -191.355732   |   -191.611278
cyclopropene   |   -116.413579   |   -116.249039   |   -116.413166
cyclopropylacetylene   |   -193.704851   |   -193.436337   |   -193.705075
cyclopropylamine   |   -172.971047   |   -172.726333   |   -172.971119
cysteine   |   -721.105744   |   -720.60032   |   -721.105838
cytosine   |   -394.421651   |   -393.909124   |   -394.421783
decan-2-one   |   -467.582239   |   -466.92871   |   -467.582214
decane   |   -393.620974   |   -393.051467   |   -393.620656
di-2-chloroethylether   |   -1151.608276   |   -1151.100188   |   -1151.607336
di-2-propyn-1-yltrioxidane   |   -456.985388   |   -456.387683   |   -456.987175
diacetylene   |   -153.228551   |   -153.022901   |   -153.228088
diaminoethyne   |   -187.777347   |   -187.5209   |   -187.778378
diaminomethane   |   -151.006704   |   -150.793355   |   -151.006418
diazenylacetic_acid   |   -338.132052   |   -337.695994   |   -338.13077
diaziridine   |   -149.734316   |   -149.531649   |   -149.735544
diazomethane   |   -148.540546   |   -148.34682   |   -148.538489
dichloroacetaldehyde   |   -1071.921262   |   -1071.536857   |   -1071.921364
dichloroacetylene   |   -995.486402   |   -995.195002   |   -995.489321
dichlorodifluoromethane   |   -1157.095526   |   -1156.604762   |   -1157.095017
dichlorofluoromethane   |   -1057.909447   |   -1057.541557   |   -1057.908962
dichloromethane   |   -958.730299   |   -958.483721   |   -958.72991
dicyanomethane   |   -224.664438   |   -224.381546   |   -224.666041
dicyanomethanol   |   -299.809892   |   -299.433629   |   -299.810916
diethoxysulfoxide   |   -781.370439   |   -780.73481   |   -781.369195
diethylamine   |   -213.438073   |   -213.129307   |   -213.438534
diethyl_butanedioate   |   -613.412067   |   -612.591975   |   -613.412149
diethyl_disulfide   |   -953.664102   |   -953.270924   |   -953.664128
diethylhydroxylamine   |   -288.547191   |   -288.146057   |   -288.546211
diethyl_malonate   |   -574.163812   |   -573.399836   |   -574.164012
diethyl_peroxide   |   -308.374361   |   -307.949631   |   -308.374437
diethyl_sulfide   |   -555.90693   |   -555.593842   |   -555.906259
diethyl_sulfone   |   -706.229559   |   -705.673042   |   -706.229902
diethyl_sulfoxide   |   -631.045971   |   -630.617474   |   -631.045511
diethynylcarbamodithioic_acid   |   -1042.021376   |   -1041.547574   |   -1042.023295
difluoroacetylene   |   -275.499075   |   -275.143515   |   -275.502108
difluoroaminomethyl_acetate   |   -521.552855   |   -520.883429   |   -521.552421
difluoromethane   |   -238.795615   |   -238.484442   |   -238.796431
difuro3-2-b-2--3--dfuran   |   -532.134235   |   -531.447097   |   -532.129925
dihydro-23H-thiophenone   |   -628.686443   |   -628.300537   |   -628.686988
dihydro-32H-thiophenone   |   -628.670893   |   -628.285033   |   -628.671547
diisobutyl_sulfone   |   -863.209387   |   -862.433073   |   -863.208227
diisopropylamine   |   -291.931482   |   -291.512753   |   -291.931952
dimethoxymethane   |   -269.207424   |   -268.836223   |   -269.207001
dimethoxysulfoxide   |   -702.877448   |   -702.355023   |   -702.87666
dimethylamine   |   -134.9459   |   -134.748943   |   -134.946164
dimethylcarbamodithioic_acid   |   -968.496994   |   -968.104597   |   -968.496412
dimethylcarbonate   |   -343.213133   |   -342.755269   |   -343.213483
dimethyl_carbonotrithioate   |   -1310.965106   |   -1310.563456   |   -1310.96434
dimethyldisulfide   |   -875.17417   |   -874.890927   |   -875.173791
dimethylether   |   -154.810683   |   -154.590898   |   -154.810581
dimethylnitroamine   |   -339.259841   |   -338.813097   |   -339.258835
dimethylperoxide   |   -229.878835   |   -229.56575   |   -229.878795
dimethylsulfide   |   -477.418299   |   -477.215832   |   -477.417817
dimethylsulfone   |   -627.742895   |   -627.294336   |   -627.743156
dimethylsulfoxide   |   -552.558031   |   -552.238624   |   -552.557192
dimethyl_trisulfide   |   -1272.932553   |   -1272.568595   |   -1272.931512
dioxathiolane   |   -626.417062   |   -626.035767   |   -626.41664
dioxirane   |   -189.422804   |   -189.175823   |   -189.419952
diphenylsulfoxide   |   -935.403154   |   -934.601086   |   -935.401975
dipropargylnitrosamine   |   -416.162841   |   -415.62017   |   -416.16287
dipropylamine   |   -291.924052   |   -291.503883   |   -291.924279
dipropyl_sulfoxide   |   -709.527256   |   -708.989424   |   -709.525943
dispiro2-0-2-1heptane   |   -272.171212   |   -271.792799   |   -272.172439
disulfanylacetic_acid   |   -1024.311068   |   -1023.852397   |   -1024.311201
disulfanylmethylenemalononitrile   |   -1058.195549   |   -1057.714359   |   -1058.194551
di-t-butyl_peroxide   |   -465.371102   |   -464.729363   |   -465.37167
di-t-butyl_sulfoxide   |   -788.027856   |   -787.385756   |   -788.026532
dithiolane-3-5-diimine   |   -1021.369373   |   -1020.919002   |   -1021.368589
dithiooxamide   |   -983.374855   |   -982.976843   |   -983.375755
divinylsulfide   |   -553.451153   |   -553.154539   |   -553.449528
E-1-2-3-trifluoropropene   |   -415.211286   |   -414.675828   |   -415.211593
E-1-2-dichloroethene   |   -996.74894   |   -996.45383   |   -996.748721
E-1-2-difluoroethene   |   -276.792525   |   -276.433692   |   -276.792911
E-1-3-3-trifluoropropene   |   -415.237113   |   -414.701395   |   -415.237501
E-1-3-5-hexatriene   |   -232.981497   |   -232.661595   |   -232.981376
E-1-3-hexadiene   |   -234.201715   |   -233.872633   |   -234.201786
E-1-3-pentadiene   |   -194.958873   |   -194.685323   |   -194.958835
E-1-4-hexadiene   |   -234.194838   |   -233.865707   |   -234.195216
E-1-chloro-1-butene   |   -616.088461   |   -615.771925   |   -616.088813
E-1-chloro-1-propene   |   -576.845237   |   -576.584239   |   -576.845329
E-1-chloro-3-chloroaminooxyprop-1-ene   |   -1166.342242   |   -1165.829048   |   -1166.342416
E-2-butene   |   -156.937057   |   -156.709857   |   -156.937065
E-2-butenenitrile   |   -209.818536   |   -209.539955   |   -209.81888
E-2-chloro-2-butene   |   -616.09508   |   -615.778165   |   -616.09459
E-2-diazino-1-2-methylprop-2-enoxy-ethenolate   |   -492.670827   |   -492.026541   |   -492.669942
E-2-pentene   |   -196.18017   |   -195.897368   |   -196.180408
E-2-pentenenitrile   |   -249.061724   |   -248.727525   |   -249.06209
E-3-amino-3-oxo-1-propen-1-yl_thiocyanate   |   -736.827196   |   -736.312368   |   -736.825853
E-3-chloroacryloyl_chloride   |   -1109.966744   |   -1109.533491   |   -1109.966902
E-3-chloroprop-2-enenitrile   |   -629.721735   |   -629.40945   |   -629.72231
E-3-methyl-2-pentene   |   -235.426653   |   -235.088097   |   -235.426499
E-3-penten-1-yne   |   -193.715928   |   -193.448529   |   -193.716236
E-3-pentenenitrile   |   -249.059461   |   -248.72501   |   -249.059908
E-5-azido-1-chloro-1-penten-3-yne   |   -816.272056   |   -815.716726   |   -816.273623
E-azodioxymethane   |   -339.235001   |   -338.788808   |   -339.233775
E-dimethyldiazine   |   -188.993287   |   -188.73671   |   -188.993256
E-E-2-4-hexadiene   |   -234.206606   |   -233.876766   |   -234.20651
E-hept-2-ene   |   -274.666948   |   -274.272909   |   -274.66707
E-hex-2-en-4-yne   |   -232.967582   |   -232.643683   |   -232.968308
E-hex-2-enal   |   -309.379031   |   -308.957513   |   -309.379993
E-hex-2-ene   |   -235.423666   |   -235.085237   |   -235.423828
E-hexa-1-5-diyne-3-ene   |   -230.493398   |   -230.186005   |   -230.494098
E-oct-2-enal   |   -387.865727   |   -387.333026   |   -387.86661
E-pent-3-en-2-one   |   -270.143581   |   -269.776798   |   -270.143936
ethane   |   -79.674814   |   -79.550615   |   -79.674833
ethanedial   |   -227.562115   |   -227.272108   |   -227.563525
ethanethioamide   |   -531.519961   |   -531.259139   |   -531.520374
ethanethiol   |   -477.419626   |   -477.22114   |   -477.419652
ethanimine   |   -133.743667   |   -133.558204   |   -133.743364
ethanol   |   -154.831379   |   -154.612893   |   -154.831361
ethenamine   |   -133.739981   |   -133.55168   |   -133.739682
ethene   |   -78.442036   |   -78.327857   |   -78.442145
ethenethione   |   -474.970549   |   -474.790737   |   -474.969938
ethenol   |   -153.609908   |   -153.399736   |   -153.609524
ethenylcyclopropane   |   -194.945474   |   -194.670774   |   -194.945306
ethoxyacetonitrile   |   -286.177123   |   -285.794316   |   -286.177079
ethoxybenzene   |   -385.489601   |   -384.969726   |   -385.489024
ethoxyethane   |   -233.306572   |   -232.975059   |   -233.306334
ethoxyethene   |   -232.080834   |   -231.757753   |   -232.080781
ethylacetate   |   -307.300312   |   -306.883561   |   -307.300406
ethylamine   |   -134.959465   |   -134.762786   |   -134.959356
ethylbenzene   |   -310.342003   |   -309.919123   |   -310.341945
ethyl_butanoate   |   -385.786694   |   -385.258659   |   -385.786787
ethylcyclobutane   |   -235.416485   |   -235.079606   |   -235.416226
ethylene_diacetate   |   -534.922374   |   -534.213582   |   -534.922383
ethylenediamine   |   -190.244158   |   -189.975021   |   -190.243427
ethylenediisothiocyanate   |   -1059.416855   |   -1058.924052   |   -1059.41919
ethylenedithiocyanate   |   -1059.395645   |   -1058.901692   |   -1059.393922
ethylestercarbonochloridic_acid   |   -727.200379   |   -726.750816   |   -727.200692
ethylformate   |   -268.046597   |   -267.686387   |   -268.046986
ethyl_hexanoate   |   -464.27328   |   -463.634087   |   -464.27329
ethylhydroperoxide   |   -229.895403   |   -229.583399   |   -229.894827
ethylidyneazane_oxide   |   -207.638246   |   -207.364051   |   -207.639039
ethylmethylestersulfurous_acid   |   -742.122116   |   -741.542009   |   -742.120534
ethylnitrate   |   -359.116808   |   -358.648816   |   -359.11609
ethylnitrite   |   -283.988894   |   -283.617516   |   -283.989152
ethyl_pentanoate   |   -425.029975   |   -424.44635   |   -425.030006
ethyl_propanoate   |   -346.543716   |   -346.071316   |   -346.543855
ethylpropylsulfide   |   -595.150385   |   -594.781765   |   -595.149766
ethylurea   |   -303.491193   |   -303.078893   |   -303.49101
ethyne   |   -77.198998   |   -77.090444   |   -77.198283
ethynoxyethyne   |   -228.326209   |   -228.022856   |   -228.325933
ethynoxymethoxyacetylene   |   -342.724965   |   -342.270291   |   -342.724377
ethynylformate   |   -265.548443   |   -265.202803   |   -265.548554
ethynylhydrazine   |   -187.733769   |   -187.479168   |   -187.735259
ethynyl_hydrodisulfide   |   -872.698253   |   -872.433621   |   -872.698515
ethynylsulfanylmethylsulfanylethyne   |   -987.952009   |   -987.534726   |   -987.952429
ethynylthiourea   |   -623.588664   |   -623.212729   |   -623.590234
fluoroacetonitrile   |   -231.71991   |   -231.423894   |   -231.721019
fluoroacetylene   |   -176.353735   |   -176.121533   |   -176.354804
fluorobenzene   |   -331.031378   |   -330.597001   |   -331.030999
fluoroethane   |   -178.854001   |   -178.609383   |   -178.854392
fluoroethene   |   -177.623812   |   -177.387075   |   -177.623961
fluoromethane   |   -139.605359   |   -139.416828   |   -139.605999
formaldehyde   |   -114.368235   |   -114.218007   |   -114.369412
formamide   |   -169.699048   |   -169.4736   |   -169.698791
formic_acid   |   -189.573195   |   -189.325961   |   -189.573089
formyl_chloride   |   -573.541627   |   -573.301289   |   -573.542076
formyl_fluoride   |   -213.58254   |   -213.308784   |   -213.583426
fulminic_acid   |   -168.386795   |   -168.169331   |   -168.386594
fulvene   |   -231.791783   |   -231.480074   |   -231.790945
fumaronitrile   |   -262.68963   |   -262.360191   |   -262.690732
furan   |   -229.69686   |   -229.390728   |   -229.696438
furan-2-carbaldehyde   |   -342.898507   |   -342.453719   |   -342.899272
gamma-butyrolactone   |   -306.097424   |   -305.691313   |   -306.097832
glucose   |   -686.419187   |   -685.519327   |   -686.419199
glutamic_acid   |   -550.999551   |   -550.277257   |   -550.999364
glutamine   |   -531.120997   |   -530.420399   |   -531.120119
glycerine   |   -344.396708   |   -343.934296   |   -344.39694
glycine   |   -284.11171   |   -283.735296   |   -284.111986
glycolic_acid   |   -303.982735   |   -303.583741   |   -303.98286
glyoxime   |   -338.03761   |   -337.601427   |   -338.035036
guanidine   |   -205.113854   |   -204.836327   |   -205.113763
heptalene   |   -462.42103   |   -461.814817   |   -462.420057
heptan-2-one   |   -349.852381   |   -349.365617   |   -349.85242
heptanal   |   -349.841263   |   -349.355296   |   -349.841663
heptane   |   -275.891128   |   -275.488374   |   -275.890839
hexa-1-3-diene-5-yne   |   -231.737869   |   -231.424205   |   -231.738122
hexachlorobenzene   |   -2986.765455   |   -2985.913665   |   -2986.762378
hexachloroethane   |   -2834.563243   |   -2833.908222   |   -2834.563022
hexafluorobenzene   |   -826.881881   |   -825.837783   |   -826.882852
hexafluoroethane   |   -674.795875   |   -673.938976   |   -674.794542
