Name   |   Ref (MP2/CBS) (A.U.)   |   Base (MP2/aDZ) (A.U.)   |   ACP_Comp (A.U.)
BDE49_nonexpt_378_mol2   |   -352.746072   |   -352.289152   |   -352.746273
BDE49_nonexpt_37_mol1   |   -1196.744465   |   -1196.213325   |   -1196.745368
BDE49_nonexpt_380_mol1   |   -867.467434   |   -866.658865   |   -867.469053
BDE49_nonexpt_380_mol2   |   -767.525099   |   -766.851877   |   -767.526104
BDE49_nonexpt_381_mol1   |   -437.471331   |   -436.909233   |   -437.472087
BDE49_nonexpt_381_mol2   |   -337.52856   |   -337.102108   |   -337.529244
BDE49_nonexpt_385_mol1   |   -302.346764   |   -301.945259   |   -302.34712
BDE49_nonexpt_386_mol1   |   -301.110211   |   -300.714592   |   -301.110618
BDE49_nonexpt_387_mol1   |   -317.205839   |   -316.798243   |   -317.205188
BDE49_nonexpt_387_mol2   |   -217.255958   |   -216.985603   |   -217.256555
BDE49_nonexpt_388_mol1   |   -714.962766   |   -714.478158   |   -714.963926
BDE49_nonexpt_388_mol2   |   -615.025383   |   -614.676659   |   -615.025728
BDE49_nonexpt_389_mol1   |   -393.590006   |   -393.076951   |   -393.589927
BDE49_nonexpt_389_mol2   |   -293.645403   |   -293.267324   |   -293.645499
BDE49_nonexpt_38_mol1   |   -476.706778   |   -476.107095   |   -476.707761
BDE49_nonexpt_38_mol2   |   -238.265162   |   -237.968997   |   -238.266431
BDE49_nonexpt_390_mol1   |   -432.82551   |   -432.256163   |   -432.825558
BDE49_nonexpt_390_mol2   |   -332.880328   |   -332.445797   |   -332.880489
BDE49_nonexpt_391_mol1   |   -472.058748   |   -471.433973   |   -472.058718
BDE49_nonexpt_391_mol2   |   -372.117312   |   -371.627   |   -372.117297
BDE49_nonexpt_395_mol1   |   -714.996786   |   -714.509683   |   -714.996597
BDE49_nonexpt_395_mol2   |   -615.057884   |   -614.707136   |   -615.058137
BDE49_nonexpt_396_mol1   |   -736.024694   |   -735.510657   |   -736.025617
BDE49_nonexpt_396_mol2   |   -636.080966   |   -635.702077   |   -636.081616
BDE49_nonexpt_3_mol1   |   -206.437489   |   -206.157685   |   -206.438546
BDE49_nonexpt_403_mol1   |   -887.534987   |   -886.749928   |   -887.533727
BDE49_nonexpt_403_mol2   |   -787.595667   |   -786.947444   |   -787.59484
BDE49_nonexpt_404_mol1   |   -812.37328   |   -811.692903   |   -812.372723
BDE49_nonexpt_404_mol2   |   -712.434539   |   -711.891   |   -712.43422
BDE49_nonexpt_405_mol1   |   -357.639325   |   -357.166785   |   -357.63846
BDE49_nonexpt_406_mol1   |   -318.386387   |   -317.970062   |   -318.385413
BDE49_nonexpt_407_mol1   |   -357.624959   |   -357.151997   |   -357.624466
BDE49_nonexpt_408_mol1   |   -396.871461   |   -396.342682   |   -396.870722
BDE49_nonexpt_409_mol1   |   -392.388056   |   -391.879279   |   -392.388705
BDE49_nonexpt_409_mol2   |   -292.447425   |   -292.074351   |   -292.447334
BDE49_nonexpt_410_mol1   |   -392.427702   |   -391.920821   |   -392.428243
BDE49_nonexpt_410_mol2   |   -292.487962   |   -292.116897   |   -292.488247
BDE49_nonexpt_411_mol1   |   -393.514111   |   -393.00324   |   -393.513276
BDE49_nonexpt_412_mol1   |   -432.7653   |   -432.198706   |   -432.764213
BDE49_nonexpt_413_mol1   |   -565.904312   |   -565.171644   |   -565.904615
BDE49_nonexpt_413_mol2   |   -465.961228   |   -465.363751   |   -465.961339
BDE49_nonexpt_414_mol1   |   -489.821619   |   -489.181771   |   -489.821586
BDE49_nonexpt_414_mol2   |   -389.876877   |   -389.371979   |   -389.876642
BDE49_nonexpt_415_mol1   |   -607.492095   |   -606.685649   |   -607.492921
BDE49_nonexpt_415_mol2   |   -507.547596   |   -506.875327   |   -507.547929
BDE49_nonexpt_416_mol1   |   -532.343306   |   -531.632654   |   -532.343997
BDE49_nonexpt_416_mol2   |   -432.399256   |   -431.822863   |   -432.399508
BDE49_nonexpt_417_mol1   |   -493.094266   |   -492.437286   |   -493.094474
BDE49_nonexpt_417_mol2   |   -393.149828   |   -392.627632   |   -393.149932
BDE49_nonexpt_418_mol1   |   -493.12047   |   -492.465258   |   -493.120975
BDE49_nonexpt_418_mol2   |   -393.175632   |   -392.654766   |   -393.175761
BDE49_nonexpt_419_mol1   |   -453.87163   |   -453.270441   |   -453.87162
BDE49_nonexpt_419_mol2   |   -353.92656   |   -353.460146   |   -353.926284
BDE49_nonexpt_420_mol1   |   -527.917391   |   -527.224227   |   -527.918615
BDE49_nonexpt_420_mol2   |   -427.97578   |   -427.417728   |   -427.976387
BDE49_nonexpt_421_mol1   |   -324.333931   |   -323.905463   |   -324.335779
BDE49_nonexpt_424_mol1   |   -334.410802   |   -333.977594   |   -334.408345
BDE49_nonexpt_424_mol2   |   -234.499407   |   -234.19814   |   -234.499841
BDE49_nonexpt_425_mol1   |   -373.65625   |   -373.166571   |   -373.654931
BDE49_nonexpt_425_mol2   |   -273.740436   |   -273.382838   |   -273.741189
BDE49_nonexpt_426_mol1   |   -547.290536   |   -546.564452   |   -547.290925
BDE49_nonexpt_426_mol2   |   -447.347685   |   -446.755903   |   -447.346379
BDE49_nonexpt_427_mol1   |   -471.791838   |   -471.180181   |   -471.792344
BDE49_nonexpt_428_mol1   |   -471.792568   |   -471.180991   |   -471.793455
BDE49_nonexpt_429_mol1   |   -471.789072   |   -471.176897   |   -471.789644
BDE49_nonexpt_430_mol1   |   -455.755962   |   -455.158772   |   -455.756034
BDE49_nonexpt_431_mol1   |   -570.145061   |   -569.396754   |   -570.145481
BDE49_nonexpt_432_mol1   |   -570.147865   |   -569.399446   |   -570.148103
BDE49_nonexpt_433_mol1   |   -570.148888   |   -569.400445   |   -570.149129
BDE49_nonexpt_435_mol1   |   -660.079008   |   -659.234176   |   -660.078608
BDE49_nonexpt_436_mol1   |   -660.079856   |   -659.234917   |   -660.079402
BDE49_nonexpt_437_mol1   |   -679.659964   |   -678.777134   |   -679.660405
BDE49_nonexpt_438_mol1   |   -609.145747   |   -608.355967   |   -609.145216
BDE49_nonexpt_439_mol1   |   -339.529982   |   -339.075142   |   -339.530991
BDE49_nonexpt_439_mol2   |   -239.58875   |   -239.268654   |   -239.588
BDE49_nonexpt_440_mol1   |   -471.281156   |   -470.645256   |   -471.281972
BDE49_nonexpt_441_mol1   |   -353.022458   |   -352.544893   |   -353.020947
BDE49_nonexpt_442_mol1   |   -543.079241   |   -542.360753   |   -543.07911
BDE49_nonexpt_443_mol1   |   -498.601633   |   -497.925652   |   -498.60164
BDE49_nonexpt_443_mol2   |   -398.656051   |   -398.114822   |   -398.655735
BDE49_nonexpt_444_mol1   |   -357.664526   |   -357.188766   |   -357.663053
BDE49_nonexpt_444_mol2   |   -257.735123   |   -257.391869   |   -257.7343
BDE49_nonexpt_445_mol1   |   -396.917253   |   -396.385687   |   -396.915463
BDE49_nonexpt_445_mol2   |   -296.983837   |   -296.584874   |   -296.982847
BDE49_nonexpt_446_mol1   |   -372.902881   |   -372.400869   |   -372.902047
BDE49_nonexpt_447_mol2   |   -461.933043   |   -461.346573   |   -461.932929
BDE49_nonexpt_449_mol1   |   -424.332339   |   -424.215022   |   -424.332825
BDE49_nonexpt_449_mol2   |   -423.658183   |   -423.5491   |   -423.658263
BDE49_nonexpt_450_mol1   |   -463.574025   |   -463.397526   |   -463.574309
BDE49_nonexpt_451_mol1   |   -101.776022   |   -101.633638   |   -101.776055
BDE49_nonexpt_452_mol1   |   -121.130931   |   -120.955995   |   -121.13102
BDE49_nonexpt_452_mol2   |   -120.455531   |   -120.289356   |   -120.456068
BDE49_nonexpt_453_mol1   |   -160.365945   |   -160.13477   |   -160.365385
BDE49_nonexpt_453_mol2   |   -159.690324   |   -159.467803   |   -159.690175
BDE49_nonexpt_455_mol1   |   -164.950635   |   -164.73149   |   -164.951294
BDE49_nonexpt_455_mol2   |   -164.287422   |   -164.076773   |   -164.288774
BDE49_nonexpt_456_mol1   |   -264.141954   |   -263.800593   |   -264.142178
BDE49_nonexpt_456_mol2   |   -263.466223   |   -263.134215   |   -263.466961
BDE49_nonexpt_457_mol1   |   -614.577935   |   -614.084437   |   -614.578628
BDE49_nonexpt_457_mol2   |   -613.909436   |   -613.423453   |   -613.909811
BDE49_nonexpt_458_mol1   |   -416.03356   |   -415.807512   |   -416.034125
BDE49_nonexpt_458_mol2   |   -415.368307   |   -415.149991   |   -415.368246
BDE49_nonexpt_459_mol1   |   -316.772524   |   -316.678306   |   -316.772897
BDE49_nonexpt_459_mol2   |   -316.105375   |   -316.019474   |   -316.105655
BDE49_nonexpt_45_mol1   |   -166.343504   |   -166.112297   |   -166.344315
BDE49_nonexpt_45_mol2   |   -140.324001   |   -140.132781   |   -140.324356
BDE49_nonexpt_460_mol1   |   -368.05257   |   -367.948734   |   -368.052839
BDE49_nonexpt_461_mol1   |   -446.553715   |   -446.330847   |   -446.554435
BDE49_nonexpt_462_mol1   |   -524.938925   |   -524.750394   |   -524.939064
BDE49_nonexpt_462_mol2   |   -524.264386   |   -524.08484   |   -524.264919
BDE49_nonexpt_463_mol1   |   -984.092437   |   -983.813852   |   -984.091542
BDE49_nonexpt_463_mol2   |   -983.415993   |   -983.145564   |   -983.415307
BDE49_nonexpt_465_mol1   |   -270.113229   |   -269.765353   |   -270.112493
BDE49_nonexpt_468_mol2   |   -143.59956   |   -143.3973   |   -143.600476
BDE49_nonexpt_46_mol1   |   -280.80906   |   -280.421382   |   -280.810354
BDE49_nonexpt_470_mol2   |   -182.84239   |   -182.584693   |   -182.843248
BDE49_nonexpt_471_mol2   |   -182.845133   |   -182.58749   |   -182.845893
BDE49_nonexpt_472_mol2   |   -143.600948   |   -143.398684   |   -143.601873
BDE49_nonexpt_474_mol1   |   -593.665524   |   -593.226871   |   -593.666138
BDE49_nonexpt_474_mol2   |   -592.993316   |   -592.562344   |   -592.993997
BDE49_nonexpt_476_mol1   |   -214.929805   |   -214.650596   |   -214.929892
BDE49_nonexpt_476_mol2   |   -214.256771   |   -213.98638   |   -214.257328
BDE49_nonexpt_480_mol1   |   -668.934781   |   -668.38238   |   -668.935084
BDE49_nonexpt_480_mol2   |   -668.25795   |   -667.714013   |   -668.257627
BDE49_nonexpt_481_mol1   |   -238.940767   |   -238.635927   |   -238.941575
BDE49_nonexpt_482_mol1   |   -598.955206   |   -598.683838   |   -598.955684
BDE49_nonexpt_486_mol1   |   -102.57635   |   -102.437494   |   -102.57666
BDE49_nonexpt_488_mol1   |   -516.442593   |   -516.214876   |   -516.442798
BDE49_nonexpt_493_mol1   |   -155.732773   |   -155.530332   |   -155.72824
BDE49_nonexpt_493_mol2   |   -155.108261   |   -154.913465   |   -155.106587
BDE49_nonexpt_495_mol1   |   -516.467951   |   -516.237347   |   -516.467957
BDE49_nonexpt_4_mol1   |   -203.97709   |   -203.70985   |   -203.977702
BDE49_nonexpt_505_mol1   |   -159.099229   |   -158.882264   |   -159.098123
BDE49_nonexpt_506_mol1   |   -119.847176   |   -119.687416   |   -119.846015
BDE49_nonexpt_507_mol1   |   -159.086383   |   -158.869888   |   -159.085787
BDE49_nonexpt_509_mol1   |   -193.859613   |   -193.607651   |   -193.85878
BDE49_nonexpt_509_mol2   |   -193.180644   |   -192.937431   |   -193.180103
BDE49_nonexpt_510_mol1   |   -193.895283   |   -193.644391   |   -193.895376
BDE49_nonexpt_510_mol2   |   -193.223994   |   -192.981959   |   -193.224313
BDE49_nonexpt_511_mol1   |   -234.229358   |   -233.918668   |   -234.228027
BDE49_nonexpt_512_mol1   |   -367.371612   |   -366.895268   |   -367.371695
BDE49_nonexpt_520_mol1   |   -485.743542   |   -485.612194   |   -485.743742
BDE49_nonexpt_521_mol1   |   -944.95536   |   -944.734175   |   -944.955459
BDE49_nonexpt_522_mol1   |   -135.898308   |   -135.718279   |   -135.895745
BDE49_nonexpt_522_mol2   |   -135.26403   |   -135.092036   |   -135.263329
BDE49_nonexpt_523_mol1   |   -175.142808   |   -174.906156   |   -175.140514
BDE49_nonexpt_523_mol2   |   -174.505179   |   -174.27671   |   -174.504775
BDE49_nonexpt_527_mol1   |   -371.609513   |   -371.11585   |   -371.609521
BDE49_nonexpt_529_mol1   |   -371.612421   |   -371.118611   |   -371.612443
BDE49_nonexpt_530_mol1   |   -296.464673   |   -296.067659   |   -296.464518
BDE49_nonexpt_533_mol1   |   -461.542895   |   -460.952957   |   -461.542178
BDE49_nonexpt_534_mol1   |   -282.585079   |   -282.212202   |   -282.584998
BDE49_nonexpt_536_mol1   |   -140.998358   |   -140.798729   |   -140.99879
BDE49_nonexpt_537_mol1   |   -372.018291   |   -371.508774   |   -372.018515
BDE49_nonexpt_538_mol1   |   -253.763258   |   -253.41183   |   -253.761867
BDE49_nonexpt_539_mol1   |   -443.816176   |   -443.224243   |   -443.814618
BDE49_nonexpt_53_mol1   |   -357.772378   |   -357.298729   |   -357.773026
BDE49_nonexpt_540_mol1   |   -300.059276   |   -299.638192   |   -300.059407
BDE49_nonexpt_540_mol2   |   -299.387143   |   -298.974853   |   -299.38778
BDE49_nonexpt_541_mol1   |   -159.145227   |   -158.923785   |   -159.143149
BDE49_nonexpt_542_mol1   |   -258.316617   |   -257.974617   |   -258.3146
BDE49_nonexpt_542_mol2   |   -257.673596   |   -257.339725   |   -257.672408
BDE49_nonexpt_543_mol1   |   -198.397889   |   -198.12041   |   -198.395685
BDE49_nonexpt_544_mol1   |   -273.641074   |   -273.265569   |   -273.640211
BDE49_nonexpt_545_mol1   |   -363.343293   |   -362.878299   |   -363.342983
BDE49_nonexpt_545_mol2   |   -362.666382   |   -362.210609   |   -362.666531
BDE49_nonexpt_547_mol1   |   -125.796816   |   -125.625702   |   -125.796535
BDE49_nonexpt_548_mol1   |   -225.071004   |   -224.770383   |   -225.070543
BDE49_nonexpt_549_mol1   |   -199.620183   |   -199.333858   |   -199.620072
BDE49_nonexpt_54_mol1   |   -321.808898   |   -321.379511   |   -321.809771
BDE49_nonexpt_551_mol1   |   -310.839201   |   -310.41125   |   -310.838166
BDE49_nonexpt_552_mol1   |   -160.376952   |   -160.146234   |   -160.377
BDE49_nonexpt_553_mol1   |   -312.875066   |   -312.446466   |   -312.875055
BDE49_nonexpt_554_mol1   |   -199.610745   |   -199.324188   |   -199.610131
BDE49_nonexpt_555_mol1   |   -730.706289   |   -730.243668   |   -730.704586
BDE49_nonexpt_555_mol2   |   -554.16817   |   -553.948337   |   -554.166783
BDE49_nonexpt_556_mol1   |   -465.95226   |   -465.340015   |   -465.951341
BDE49_nonexpt_557_mol1   |   -350.073615   |   -349.590397   |   -350.072829
BDE49_nonexpt_558_mol1   |   -460.87768   |   -460.267269   |   -460.876543
BDE49_nonexpt_559_mol1   |   -328.606931   |   -328.173806   |   -328.607195
BDE49_nonexpt_560_mol1   |   -234.390537   |   -234.069343   |   -234.390101
BDE49_nonexpt_561_mol1   |   -328.597858   |   -328.165218   |   -328.597907
BDE49_nonexpt_562_mol1   |   -328.599151   |   -328.166608   |   -328.599655
BDE49_nonexpt_563_mol1   |   -176.507375   |   -176.256897   |   -176.506643
BDE49_nonexpt_564_mol1   |   -554.39599   |   -553.665227   |   -554.394119
BDE49_nonexpt_565_mol1   |   -475.907028   |   -475.285819   |   -475.90571
BDE49_nonexpt_566_mol1   |   -515.152813   |   -514.476781   |   -515.151259
BDE49_nonexpt_567_mol1   |   -314.105121   |   -313.666324   |   -314.104217
BDE49_nonexpt_568_mol1   |   -640.936653   |   -640.123504   |   -640.935223
BDE49_nonexpt_569_mol1   |   -535.751027   |   -535.065702   |   -535.750043
BDE49_nonexpt_570_mol1   |   -234.352669   |   -234.037128   |   -234.352573
BDE49_nonexpt_571_mol1   |   -174.00292   |   -173.775932   |   -174.004228
BDE49_nonexpt_572_mol1   |   -312.559429   |   -312.141071   |   -312.558993
BDE49_nonexpt_573_mol1   |   -425.775664   |   -425.218278   |   -425.775391
BDE49_nonexpt_574_mol1   |   -351.799449   |   -351.326849   |   -351.799321
BDE49_nonexpt_575_mol1   |   -391.078054   |   -390.547461   |   -391.07768
BDE49_nonexpt_576_mol1   |   -276.909688   |   -276.523357   |   -276.909381
BDE49_nonexpt_577_mol1   |   -316.163912   |   -315.723104   |   -316.163483
BDE49_nonexpt_578_mol1   |   -198.385046   |   -198.106541   |   -198.385022
BDE49_nonexpt_579_mol1   |   -478.600352   |   -477.986848   |   -478.600739
BDE49_nonexpt_580_mol1   |   -391.088702   |   -390.559822   |   -391.088566
BDE49_nonexpt_582_mol1   |   -176.422637   |   -176.175286   |   -176.422636
BDE49_nonexpt_583_mol1   |   -160.398637   |   -160.16742   |   -160.39838
BDE49_nonexpt_584_mol1   |   -348.866493   |   -348.391481   |   -348.866172
BDE49_nonexpt_585_mol1   |   -195.105677   |   -194.846731   |   -195.106231
BDE49_nonexpt_586_mol1   |   -199.624734   |   -199.338842   |   -199.624693
BDE49_nonexpt_588_mol1   |   -137.249113   |   -137.054926   |   -137.247624
BDE49_nonexpt_589_mol1   |   -511.083574   |   -510.410494   |   -511.082268
BDE49_nonexpt_590_mol1   |   -273.62588   |   -273.253683   |   -273.626734
BDE49_nonexpt_591_mol1   |   -250.446009   |   -250.113346   |   -250.446206
BDE49_nonexpt_593_mol1   |   -352.118805   |   -351.634782   |   -352.118671
BDE49_nonexpt_594_mol1   |   -367.930481   |   -367.438348   |   -367.929286
BDE49_nonexpt_595_mol1   |   -463.027603   |   -462.412636   |   -463.026938
BDE49_nonexpt_596_mol1   |   -518.3241   |   -517.636201   |   -518.323292
BDE49_nonexpt_597_mol1   |   -667.353767   |   -666.491095   |   -667.352302
BDE49_nonexpt_598_mol1   |   -667.353817   |   -666.490748   |   -667.351854
BDE49_nonexpt_599_mol1   |   -502.276645   |   -501.607065   |   -502.276206
BDE49_nonexpt_600_mol1   |   -232.367185   |   -232.051058   |   -232.366215
BDE49_nonexpt_601_mol1   |   -309.622024   |   -309.202857   |   -309.621665
BDE49_nonexpt_602_mol1   |   -387.795048   |   -387.277686   |   -387.793511
BDE49_nonexpt_603_mol1   |   -157.132651   |   -156.914702   |   -157.131147
BDE49_nonexpt_605_mol1   |   -883.656082   |   -882.529838   |   -883.655882
BDE49_nonexpt_606_mol1   |   -1075.336815   |   -1074.936738   |   -1075.334644
BDE49_nonexpt_606_mol3   |   -974.049987   |   -973.796418   |   -974.049564
BDE49_nonexpt_607_mol1   |   -355.320726   |   -354.864921   |   -355.321014
BDE49_nonexpt_608_mol1   |   -466.626631   |   -465.988863   |   -466.625473
BDE49_nonexpt_609_mol1   |   -348.853875   |   -348.378578   |   -348.853714
BDE49_nonexpt_60_mol1   |   -107.245147   |   -107.094931   |   -107.245466
BDE49_nonexpt_610_mol1   |   -363.628504   |   -363.154665   |   -363.628736
BDE49_nonexpt_613_mol1   |   -502.265426   |   -501.596859   |   -502.265297
BDE49_nonexpt_614_mol1   |   -367.90974   |   -367.416375   |   -367.908151
BDE49_nonexpt_615_mol1   |   -312.839605   |   -312.413263   |   -312.839261
BDE49_nonexpt_617_mol1   |   -895.764554   |   -895.108679   |   -895.764322
BDE49_nonexpt_619_mol1   |   -500.968489   |   -500.314218   |   -500.967581
BDE49_nonexpt_61_mol1   |   -146.475834   |   -146.269237   |   -146.476684
BDE49_nonexpt_620_mol1   |   -351.791061   |   -351.317822   |   -351.790442
BDE49_nonexpt_621_mol1   |   -443.809929   |   -443.217021   |   -443.809813
BDE49_nonexpt_623_mol1   |   -439.782062   |   -439.213104   |   -439.783363
BDE49_nonexpt_624_mol1   |   -423.740273   |   -423.186437   |   -423.741188
BDE49_nonexpt_626_mol1   |   -409.211356   |   -408.649292   |   -409.211945
BDE49_nonexpt_627_mol1   |   -1024.065975   |   -1023.243272   |   -1024.065967
BDE49_nonexpt_628_mol1   |   -711.326641   |   -710.897478   |   -711.32476
BDE49_nonexpt_62_mol1   |   -185.710696   |   -185.448001   |   -185.710941
BDE49_nonexpt_630_mol1   |   -1342.053752   |   -1341.320547   |   -1342.055335
BDE49_nonexpt_631_mol1   |   -506.888732   |   -506.227699   |   -506.888982
BDE49_nonexpt_632_mol1   |   -705.235351   |   -704.330564   |   -705.23607
BDE49_nonexpt_633_mol1   |   -705.243828   |   -704.33909   |   -705.244655
BDE49_nonexpt_634_mol1   |   -606.067531   |   -605.284638   |   -606.067825
BDE49_nonexpt_635_mol1   |   -1384.023443   |   -1383.235204   |   -1384.023714
BDE49_nonexpt_636_mol1   |   -456.521081   |   -455.931837   |   -456.519958
BDE49_nonexpt_637_mol1   |   -520.904095   |   -520.226583   |   -520.905523
BDE49_nonexpt_638_mol1   |   -330.725454   |   -330.273868   |   -330.726218
BDE49_nonexpt_639_mol1   |   -405.785712   |   -405.240806   |   -405.785788
BDE49_nonexpt_640_mol1   |   -351.291165   |   -350.833047   |   -351.291796
BDE49_nonexpt_642_mol1   |   -255.517187   |   -255.163734   |   -255.517371
BDE49_nonexpt_642_mol2   |   -179.603197   |   -179.35602   |   -179.602845
BDE49_nonexpt_644_mol1   |   -518.757637   |   -518.085238   |   -518.758982
BDE49_nonexpt_646_mol1   |   -583.555277   |   -582.788008   |   -583.556173
BDE49_nonexpt_647_mol1   |   -409.21464   |   -408.652768   |   -409.215229
BDE49_nonexpt_648_mol1   |   -369.974656   |   -369.468168   |   -369.975591
BDE49_nonexpt_649_mol1   |   -499.829916   |   -499.184181   |   -499.830463
BDE49_nonexpt_650_mol1   |   -1098.666629   |   -1098.234172   |   -1098.666914
BDE49_nonexpt_651_mol1   |   -606.05941   |   -605.276436   |   -606.059391
BDE49_nonexpt_653_mol1   |   -366.537917   |   -366.048216   |   -366.538191
BDE49_nonexpt_658_mol1   |   -252.250722   |   -251.911037   |   -252.250709
BDE49_nonexpt_659_mol1   |   -327.306405   |   -326.873101   |   -327.305646
BDE49_nonexpt_660_mol1   |   -596.138941   |   -595.359871   |   -596.139609
BDE49_nonexpt_661_mol1   |   -800.462464   |   -799.435817   |   -800.462175
BDE49_nonexpt_662_mol1   |   -404.714561   |   -404.177111   |   -404.714951
BDE49_nonexpt_663_mol1   |   -443.958098   |   -443.365168   |   -443.958665
BDE49_nonexpt_665_mol1   |   -562.181467   |   -561.447263   |   -562.181448
BDE49_nonexpt_666_mol1   |   -719.258318   |   -718.337662   |   -719.259665
BDE49_nonexpt_667_mol1   |   -447.251938   |   -446.645937   |   -447.253358
BDE49_nonexpt_667_mol2   |   -371.339242   |   -370.83849   |   -371.339301
BDE49_nonexpt_668_mol1   |   -479.766155   |   -479.135583   |   -479.765909
BDE49_nonexpt_669_mol1   |   -482.903806   |   -482.264169   |   -482.904167
BDE49_nonexpt_66_mol1   |   -145.198806   |   -145.006325   |   -145.198243
BDE49_nonexpt_670_mol1   |   -369.968273   |   -369.461054   |   -369.968815
BDE49_nonexpt_671_mol1   |   -1193.183614   |   -1192.623137   |   -1193.183248
BDE49_nonexpt_672_mol1   |   -409.21812   |   -408.65651   |   -409.218724
BDE49_nonexpt_673_mol1   |   -583.556638   |   -582.789821   |   -583.55698
BDE49_nonexpt_675_mol1   |   -409.221705   |   -408.661149   |   -409.222664
BDE49_nonexpt_676_mol1   |   -1743.985499   |   -1743.230906   |   -1743.985717
BDE49_nonexpt_677_mol1   |   -664.112894   |   -663.25546   |   -664.113066
BDE49_nonexpt_678_mol1   |   -522.100795   |   -521.409912   |   -522.101448
BDE49_nonexpt_679_mol1   |   -456.040073   |   -455.428473   |   -456.040889
BDE49_nonexpt_67_mol1   |   -184.453058   |   -184.203814   |   -184.452694
BDE49_nonexpt_681_mol1   |   -587.3411   |   -586.565258   |   -587.34225
BDE49_nonexpt_682_mol1   |   -485.788399   |   -485.514341   |   -485.789299
BDE49_nonexpt_683_mol1   |   -752.116792   |   -751.517777   |   -752.116569
BDE49_nonexpt_684_mol1   |   -636.267676   |   -635.796854   |   -636.268437
BDE49_nonexpt_685_mol1   |   -597.02379   |   -596.608225   |   -597.02447
BDE49_nonexpt_686_mol1   |   -446.544442   |   -446.32582   |   -446.5453
BDE49_nonexpt_687_mol1   |   -599.027168   |   -598.612214   |   -599.027361
BDE49_nonexpt_688_mol1   |   -485.796214   |   -485.518442   |   -485.797339
BDE49_nonexpt_689_mol1   |   -1016.957212   |   -1016.503669   |   -1016.957092
BDE49_nonexpt_68_mol1   |   -223.687564   |   -223.382084   |   -223.687862
BDE49_nonexpt_690_mol1   |   -597.030089   |   -596.610988   |   -597.030542
BDE49_nonexpt_692_mol1   |   -752.117735   |   -751.518016   |   -752.117135
BDE49_nonexpt_693_mol1   |   -636.272196   |   -635.79855   |   -636.273083
BDE49_nonexpt_694_mol1   |   -747.052359   |   -746.45513   |   -747.052883
BDE49_nonexpt_696_mol1   |   -521.789828   |   -521.46898   |   -521.790449
BDE49_nonexpt_698_mol1   |   -614.763265   |   -614.342841   |   -614.763989
BDE49_nonexpt_699_mol1   |   -520.557819   |   -520.249851   |   -520.558532
BDE49_nonexpt_69_mol1   |   -184.437656   |   -184.189107   |   -184.437336
BDE49_nonexpt_6_mol1   |   -250.402763   |   -250.07246   |   -250.402721
BDE49_nonexpt_700_mol1   |   -614.76232   |   -614.342231   |   -614.76313
BDE49_nonexpt_702_mol1   |   -1436.894088   |   -1436.405471   |   -1436.894755
BDE49_nonexpt_703_mol1   |   -462.676415   |   -462.440776   |   -462.677509
BDE49_nonexpt_704_mol1   |   -840.611818   |   -839.890989   |   -840.612364
BDE49_nonexpt_705_mol1   |   -762.124307   |   -761.512851   |   -762.124626
BDE49_nonexpt_706_mol1   |   -801.367867   |   -800.702116   |   -801.368336
BDE49_nonexpt_707_mol1   |   -600.27337   |   -599.847978   |   -600.274723
BDE49_nonexpt_708_mol1   |   -822.080495   |   -821.39804   |   -822.082015
BDE49_nonexpt_709_mol1   |   -520.50304   |   -520.201178   |   -520.503367
BDE49_nonexpt_70_mol1   |   -238.516239   |   -238.206033   |   -238.514537
BDE49_nonexpt_710_mol1   |   -460.178568   |   -459.964619   |   -460.178585
BDE49_nonexpt_711_mol1   |   -598.724682   |   -598.318706   |   -598.724535
BDE49_nonexpt_712_mol1   |   -711.928107   |   -711.384934   |   -711.928893
BDE49_nonexpt_713_mol1   |   -637.969369   |   -637.50906   |   -637.970031
BDE49_nonexpt_714_mol1   |   -677.248392   |   -676.730589   |   -677.248839
BDE49_nonexpt_715_mol1   |   -619.634979   |   -619.170947   |   -619.635641
BDE49_nonexpt_715_mol2   |   -198.949442   |   -198.669811   |   -198.949355
BDE49_nonexpt_716_mol1   |   -563.076223   |   -562.702483   |   -563.077096
BDE49_nonexpt_717_mol1   |   -523.801187   |   -523.481989   |   -523.802225
BDE49_nonexpt_718_mol1   |   -602.329171   |   -601.901115   |   -602.329797
BDE49_nonexpt_719_mol1   |   -484.55547   |   -484.288969   |   -484.556553
BDE49_nonexpt_719_mol2   |   -458.550272   |   -458.3272   |   -458.550397
BDE49_nonexpt_71_mol1   |   -317.025943   |   -316.602723   |   -317.024478
BDE49_nonexpt_720_mol1   |   -765.009255   |   -764.389655   |   -765.010205
BDE49_nonexpt_723_mol1   |   -722.868161   |   -722.315338   |   -722.868315
BDE49_nonexpt_724_mol1   |   -462.583896   |   -462.34889   |   -462.585173
BDE49_nonexpt_725_mol1   |   -407.301547   |   -407.138121   |   -407.302115
BDE49_nonexpt_726_mol1   |   -446.554384   |   -446.337823   |   -446.555011
BDE49_nonexpt_727_mol1   |   -485.82355   |   -485.547242   |   -485.824241
BDE49_nonexpt_728_mol1   |   -635.043119   |   -634.58027   |   -635.044257
BDE49_nonexpt_729_mol1   |   -481.247314   |   -481.001872   |   -481.248026
BDE49_nonexpt_72_mol1   |   -395.495096   |   -394.96068   |   -395.495093
BDE49_nonexpt_730_mol1   |   -485.788993   |   -485.515705   |   -485.789818
