Name   |   Ref (MP2/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_MP2 (A.U.)
4-chloro-3H-1-2-dioxole   |   -725.852575   |   -724.46147   |   -725.836113
4-chlorodithiolan-3-one   |   -1446.337568   |   -1444.803681   |   -1446.343589
4-chloromethyl-2-fluoro-1-3-thiazole   |   -1165.929566   |   -1164.159111   |   -1165.926548
4-chlorophenol   |   -766.171555   |   -764.523304   |   -766.167967
4-chloro-pyrazole   |   -685.029755   |   -683.743917   |   -685.021315
4-cyclopentene-1-3-dione   |   -342.907356   |   -341.427848   |   -342.911173
4-difluoromethyl-1-3-dioxolan-2-one   |   -579.625598   |   -577.358008   |   -579.625574
4-difluoromethyl-2-ethynyl-5H-isoxazole   |   -560.487854   |   -558.195799   |   -560.483139
4-ethylphenol   |   -385.507125   |   -383.680008   |   -385.504898
4-ethylpyridine   |   -326.381362   |   -324.805768   |   -326.382343
4-ethynyl-1H-imidazole-5-carbonitrile   |   -394.048378   |   -392.27161   |   -394.036369
4-fluorophenol   |   -406.194889   |   -404.463683   |   -406.19572
2000-03-31   |   -349.852358   |   -348.144389   |   -349.853886
4H-imidazole   |   -225.862541   |   -224.829231   |   -225.862159
4-hydroxy-2-3-dihydrothiophene   |   -628.652118   |   -627.36251   |   -628.65319
4-hydroxy-2-mercaptopyrimidine-5-carbonitrile   |   -829.001348   |   -826.906399   |   -829.00447
4-hydroxybenzonitrile   |   -399.144194   |   -397.347619   |   -399.141792
4-imino-1-3-thiazolidine-2-thione   |   -1021.404196   |   -1019.929072   |   -1021.407514
4-methoxy-N-N-dimethylbenzamide   |   -593.231364   |   -590.490128   |   -593.233512
4-methyl-1-3-thiazole   |   -607.603625   |   -606.37682   |   -607.59847
4-methyl-1H-imidazole   |   -265.146029   |   -263.892747   |   -265.138655
4-methyl-2-pentanone   |   -310.611912   |   -309.105063   |   -310.612227
4-methylbenzaldehyde   |   -384.299849   |   -382.515286   |   -384.294459
4-methylcyclopentene   |   -234.22668   |   -233.038839   |   -234.227099
4-methylene-2-oxetanone   |   -304.847949   |   -303.528111   |   -304.852145
4-methylmorpholine   |   -326.626699   |   -325.071035   |   -326.626984
4-methylpyridine   |   -287.137536   |   -285.767299   |   -287.138104
4-nitro-1H-pyrrole-2-carbonitrile   |   -506.293797   |   -504.085726   |   -506.284207
4-nitrophenol   |   -511.342788   |   -509.109204   |   -511.341057
4-oxo-4-5-dihydro-1-3-thiazole-2-carbonitrile   |   -735.627278   |   -733.946124   |   -735.626863
4-propylphenol   |   -424.75091   |   -422.719186   |   -424.748503
2000-03-31   |   -323.056777   |   -321.602293   |   -323.058542
4-sulfanyl-1-3-thiazole-5-carbonitrile   |   -1058.226093   |   -1056.600608   |   -1058.213746
4-thioxo-1-3-thiazolidin-2-one   |   -1041.294855   |   -1039.782225   |   -1041.297846
4-thioxomethylene-1-3-oxazolidin-2-one   |   -756.686485   |   -754.935563   |   -756.685685
5-5-5-trichloro-1-3-pentadiyne   |   -1569.916564   |   -1568.293151   |   -1569.908876
5-5-5-trifluoro-1-3-pentadiyne   |   -490.033094   |   -488.162222   |   -490.035993
5-6-dihydro-4H-cyclopentacfuran   |   -346.224967   |   -344.596844   |   -346.228535
5-amino-1-3-thiazole-23H-thione   |   -1021.398135   |   -1019.910196   |   -1021.395352
5-chloro-2-fluoropyrimidine   |   -822.272424   |   -820.518021   |   -822.277564
5-chloro-2-furylmethylidyneazane_oxide   |   -856.059026   |   -854.076791   |   -856.063144
5-chloro-3-ethynyl-1-methyl-1H-1-2-4-triazole   |   -816.349023   |   -814.470888   |   -816.343099
5-chloro-4-methyl-1-2-3-thiadiazole   |   -1082.767635   |   -1081.246376   |   -1082.755034
5-chloromethyl-1-2-4-thiadiazole   |   -1082.80089   |   -1081.29679   |   -1082.790552
5-dichloromethyl-1-2-oxazole   |   -1203.258303   |   -1201.498995   |   -1203.251559
5-fluoro-3-thiophenecarbonitrile   |   -743.600085   |   -741.921895   |   -743.592729
5-fluoro-6-hydroxydihydro-2-41H-3H-pyrimidinedione   |   -589.853443   |   -587.436563   |   -589.854645
5H-1-2-5-oxathiazole   |   -605.357045   |   -604.22184   |   -605.360246
5-hydroxy-2-3-dihydrothiophene   |   -628.653727   |   -627.363822   |   -628.656359
5-hydroxypenta-2-4-diynoic_acid   |   -416.768794   |   -415.012568   |   -416.757738
5-isocyanato-1-2-oxazole   |   -413.01414   |   -411.248828   |   -413.006307
5-methyl-1-2-3-oxadithiole   |   -987.129752   |   -985.820267   |   -987.134887
5-methyl-1-2-oxazole   |   -284.964419   |   -283.670033   |   -284.96229
5-methyl-2H-tetrazole   |   -297.193313   |   -295.844758   |   -297.179988
5-phenylpyrimidine   |   -494.605817   |   -492.299101   |   -494.604639
6-chloro-3-pyridazinecarbonitrile   |   -815.169264   |   -813.337778   |   -815.16831
6-chloro-N-hydroxy-3-pyridazinamine   |   -853.454268   |   -851.463841   |   -853.45302
7H-purine   |   -411.371126   |   -409.517901   |   -411.364075
9H-purine   |   -411.376928   |   -409.525259   |   -411.370144
9H-purine-2-6-8-trione   |   -636.934524   |   -634.219538   |   -636.925682
acenaphthene   |   -462.536722   |   -460.305989   |   -462.527596
acenaphthylene   |   -461.320323   |   -459.119707   |   -461.304818
acetaldehyde   |   -153.624785   |   -152.938908   |   -153.625918
acetaldoxime   |   -208.863498   |   -207.921413   |   -208.861703
acetamide   |   -208.951108   |   -208.012594   |   -208.952596
acetamidine   |   -189.055188   |   -188.154762   |   -189.056164
acetic_acid   |   -228.827517   |   -227.849662   |   -228.825817
acetic_anhydride   |   -381.270299   |   -379.633785   |   -381.267742
acetone   |   -192.879147   |   -191.988841   |   -192.882502
acetonitrile   |   -132.556554   |   -131.943651   |   -132.556997
acetophenone   |   -384.304313   |   -382.520363   |   -384.304406
acetyl_chloride   |   -612.798912   |   -611.878207   |   -612.797626
acetylenamine   |   -132.489912   |   -131.870648   |   -132.489986
acetylenethiol   |   -474.947451   |   -474.362012   |   -474.94533
acetyl_fluoride   |   -252.838539   |   -251.832598   |   -252.84033
acrolein   |   -191.642411   |   -190.790135   |   -191.641517
acrylamide   |   -246.965949   |   -245.86106   |   -246.967065
acrylic_acid   |   -266.841522   |   -265.697307   |   -266.839981
acrylonitrile   |   -170.568515   |   -169.788507   |   -170.567495
adamantane   |   -390.056027   |   -388.065172   |   -390.048499
alanine   |   -323.348788   |   -321.912949   |   -323.348882
allene   |   -116.443859   |   -115.876845   |   -116.447233
alpha-l-arabinofuranose   |   -572.010324   |   -569.545677   |   -572.005553
aminoethylthiocyanate   |   -585.581586   |   -584.497485   |   -585.581143
aminoethynol   |   -207.635706   |   -206.7269   |   -207.636336
aniline   |   -287.146801   |   -285.770885   |   -287.14614
anisole   |   -346.241522   |   -344.623737   |   -346.241851
anthracene   |   -538.628975   |   -536.052   |   -538.613476
anti-tricyclo-4-2-0-0-octane   |   -311.444059   |   -309.869486   |   -311.439329
arginine   |   -605.757797   |   -602.992426   |   -605.764205
asparagine   |   -491.882134   |   -489.736109   |   -491.882615
aspartic_acid   |   -511.75441   |   -509.570865   |   -511.752039
azetidine   |   -172.960593   |   -172.103282   |   -172.958802
azidoethene   |   -241.856246   |   -240.751863   |   -241.860581
aziridine   |   -133.715309   |   -133.059615   |   -133.705427
azulene   |   -385.187077   |   -383.32483   |   -385.16021
benzaldehyde   |   -345.051502   |   -343.473604   |   -345.047864
benzamide   |   -400.374304   |   -398.542734   |   -400.37555
benzene   |   -231.850526   |   -230.728351   |   -231.848856
benzene-1-3-5-triamine   |   -397.737919   |   -395.860566   |   -397.74513
benzenethiol   |   -629.600495   |   -628.258474   |   -629.593821
benzo1-2-b-3-4-b--5-6-b--trifuran   |   -685.581551   |   -682.532005   |   -685.57915
benzo1-2-b-3-4-b--5-6-b--tripyrrole   |   -626.022616   |   -623.077561   |   -626.001157
benzocyclobutadiene   |   -307.838802   |   -306.368413   |   -307.835568
benzofuran   |   -383.094858   |   -381.330845   |   -383.091372
benzoic_acid   |   -420.251077   |   -418.381411   |   -420.247225
benzonitrile   |   -323.977796   |   -322.47244   |   -323.975494
benzoquinone   |   -380.93446   |   -379.284341   |   -380.931517
benzothiophene   |   -705.703835   |   -704.003137   |   -705.694095
benzyl_alcohol   |   -346.253509   |   -344.635452   |   -346.251034
benzyne   |   -230.530176   |   -229.412705   |   -230.520401
beta-alanine   |   -323.347236   |   -321.915102   |   -323.346895
beta-propiolactone   |   -266.828374   |   -265.677743   |   -266.829179
bicyclo-1-1-0-butane   |   -155.676958   |   -154.888396   |   -155.662821
bicyclo-1-1-0-butane-1-carbonitrile   |   -247.806103   |   -246.634961   |   -247.791269
bicyclo-2-1-0-pent-2-ene   |   -193.692668   |   -192.732913   |   -193.684645
bicyclo-2-1-0-pentane   |   -194.937946   |   -193.946844   |   -194.930575
bicyclo-2-1-1-hex-2-ene   |   -232.968047   |   -231.80044   |   -232.971946
bicyclo-2-2-0-hex-1-4-ene   |   -232.907932   |   -231.743182   |   -232.922854
bicyclo-2-2-0-hexane   |   -234.182136   |   -232.988588   |   -234.181297
bicyclo-2-2-2-octane   |   -312.742899   |   -311.134578   |   -312.73879
bicyclo-3-1-0-hex-2-ene   |   -232.995792   |   -231.835668   |   -232.990529
bicyclo-3-1-0-hexane   |   -234.220507   |   -233.024497   |   -234.213018
bicyclo-3-3-1-nonane   |   -351.911649   |   -350.082725   |   -351.911733
bicyclo-4-2-0-octane   |   -312.713081   |   -311.107222   |   -312.710845
bicyclo-5-1-0-octane   |   -312.708065   |   -311.101738   |   -312.700656
bicyclopropyl   |   -234.181186   |   -232.986324   |   -234.170801
biphenyl   |   -462.526358   |   -460.301087   |   -462.524683
biphenylene   |   -461.258442   |   -459.059721   |   -461.252754
but-2-ynamide   |   -284.972137   |   -283.691331   |   -284.971781
buta-1-3-diene-1-4-dione   |   -303.614957   |   -302.333881   |   -303.617284
buta-1-3-diyn-1-4-diol   |   -303.530037   |   -302.235209   |   -303.522013
buta-1-3-diynyl_fluoromethyl_carbonate   |   -555.168295   |   -552.899697   |   -555.155665
butanal   |   -232.111349   |   -231.017178   |   -232.110647
butanamide   |   -287.437453   |   -286.090397   |   -287.438806
butane   |   -158.160278   |   -157.313613   |   -158.158015
butanenitrile   |   -211.042929   |   -210.022126   |   -211.043529
butanethiol   |   -555.906014   |   -554.846688   |   -555.904669
butatriene   |   -154.448865   |   -153.708827   |   -154.448533
butyl_acetate   |   -385.786279   |   -383.994367   |   -385.785269
butylbenzene   |   -388.829106   |   -386.8854   |   -388.82793
butyric_acid   |   -307.313916   |   -305.927858   |   -307.3119
calicene   |   -307.79222   |   -306.326624   |   -307.787394
carbodiimide   |   -148.589601   |   -147.926044   |   -148.587162
carbon_dioxide   |   -188.405333   |   -187.662759   |   -188.395636
carbon_disulfide   |   -833.540261   |   -832.930766   |   -833.544983
carbonic_acid   |   -264.76277   |   -263.699429   |   -264.757853
carbonic_chloride_fluoride   |   -672.736765   |   -671.698964   |   -672.729882
carbonochloridodithioic_acid   |   -1333.111069   |   -1332.030086   |   -1333.104083
carbonothioic_dihydrazide   |   -658.07723   |   -656.666261   |   -658.096666
carbonyl_fluoride   |   -312.775988   |   -311.654004   |   -312.776339
carbonyl_sulfide   |   -510.972737   |   -510.299915   |   -510.981777
chloroacetaldehyde   |   -612.772141   |   -611.858883   |   -612.771219
chloroacetonitrile   |   -591.696428   |   -590.85474   |   -591.692849
chloroacetylene   |   -536.343386   |   -535.739583   |   -536.340505
chloroaminoacetic_acid   |   -743.217506   |   -741.759496   |   -743.210755
chlorobenzene   |   -691.007006   |   -689.650758   |   -691.004225
chlorochloromethylmalononitrile   |   -1182.19747   |   -1180.529563   |   -1182.191328
chlorodifluoromethane   |   -697.949639   |   -696.853891   |   -697.946404
chloroethane   |   -538.829122   |   -538.165159   |   -538.826173
chloroethene   |   -537.597601   |   -536.967907   |   -537.594146
chlorofluoromethane   |   -598.759259   |   -597.98264   |   -598.756488
chloroketene   |   -611.539806   |   -610.654497   |   -611.538055
chloromethane   |   -499.582364   |   -499.122237   |   -499.577897
chloromethylbenzene   |   -730.250467   |   -728.69319   |   -730.248172
chloromethyloxirane   |   -651.986925   |   -650.859451   |   -651.979383
chlorotrifluoromethane   |   -797.142352   |   -795.72738   |   -797.14205
cinnamaldehyde   |   -422.320131   |   -420.367963   |   -422.316265
cis-1-2-dimethylcyclobutane   |   -235.419722   |   -234.192902   |   -235.417217
cis-1-3-dimethylcyclobutane   |   -235.42164   |   -234.196332   |   -235.41951
cis-2-3-4-hexatriene   |   -232.945374   |   -231.79428   |   -232.944745
cis-bicyclo-6-1-0-nonane   |   -351.949083   |   -350.135597   |   -351.940929
crotonoic_acid   |   -306.091311   |   -304.74267   |   -306.089542
cubane   |   -308.939764   |   -307.424744   |   -308.930696
cyanamide   |   -148.595323   |   -147.935561   |   -148.594041
cyanic_acid   |   -168.454362   |   -167.753026   |   -168.445613
cyanic_fluoride   |   -192.453791   |   -191.721433   |   -192.441967
cyanoacetyl_isocyanate   |   -413.060704   |   -411.318218   |   -413.058162
cyanogen   |   -185.411128   |   -184.611153   |   -185.400414
cyanogen_chloride   |   -552.441901   |   -551.795905   |   -552.432272
cyanomethylsulfanylhydroxyacetic_acid   |   -833.079719   |   -831.004208   |   -833.077426
cyclobutadiene   |   -154.409377   |   -153.661899   |   -154.403653
cyclobutane   |   -156.926932   |   -156.113164   |   -156.927638
cyclobutanecarbonitrile   |   -249.054372   |   -247.859841   |   -249.056925
cyclobutanol   |   -232.087838   |   -230.984855   |   -232.089039
cyclobutanone   |   -230.889898   |   -229.827238   |   -230.895521
cyclobutene   |   -155.696132   |   -154.917344   |   -155.698637
cyclobutylamine   |   -212.21657   |   -211.151547   |   -212.217679
cycloheptane   |   -274.689297   |   -273.258643   |   -274.686293
cycloheptanol   |   -349.85186   |   -348.131177   |   -349.85094
cycloheptatriene   |   -271.040007   |   -269.712399   |   -271.03664
cyclohexane   |   -235.456309   |   -234.232279   |   -235.453852
cyclohexane-1-3-5-triol   |   -460.941441   |   -458.84857   |   -460.942644
cyclohexane-1-4-dione   |   -383.371283   |   -381.65109   |   -383.378153
cyclohexanol   |   -310.619451   |   -309.105593   |   -310.618004
cyclohexanone   |   -309.415826   |   -307.943883   |   -309.418518
cyclohexene   |   -234.231316   |   -233.045373   |   -234.230752
cyclohexylamine   |   -290.745436   |   -289.268718   |   -290.743951
cyclohexyl_hydroperoxide   |   -385.682691   |   -383.873946   |   -385.675152
cyclooctane   |   -313.9272   |   -312.288849   |   -313.92505
cyclooctatetraene   |   -309.048966   |   -307.559574   |   -309.045282
cyclopentanamine   |   -251.49232   |   -250.221894   |   -251.49134
cyclopentane   |   -196.202991   |   -195.183729   |   -196.202419
cyclopentanecarbonitrile   |   -288.331222   |   -286.93024   |   -288.33301
cyclopentanethiol   |   -593.952989   |   -592.718639   |   -593.952175
cyclopentanol   |   -271.365739   |   -270.056265   |   -271.364995
cyclopentanone   |   -270.166809   |   -268.89992   |   -270.170345
cyclopentene   |   -194.9809   |   -193.999134   |   -194.983331
cyclopropane   |   -117.681863   |   -117.07137   |   -117.677971
cyclopropanecarbonitrile   |   -209.809045   |   -208.817796   |   -209.805851
cyclopropanecarboxylic_acid   |   -306.084812   |   -304.727556   |   -306.080207
cyclopropanone   |   -191.612025   |   -190.751063   |   -191.603796
cyclopropene   |   -116.413579   |   -115.836539   |   -116.407566
cyclopropylacetylene   |   -193.704851   |   -192.752687   |   -193.700303
cyclopropylamine   |   -172.971047   |   -172.109951   |   -172.969558
cysteine   |   -721.105744   |   -719.453041   |   -721.103705
cytosine   |   -394.421651   |   -392.678308   |   -394.432383
decan-2-one   |   -467.582239   |   -465.260798   |   -467.587743
decane   |   -393.620974   |   -391.548022   |   -393.621992
di-2-chloroethylether   |   -1151.608276   |   -1150.022569   |   -1151.603482
di-2-propyn-1-yltrioxidane   |   -456.985388   |   -454.989129   |   -456.985221
diacetylene   |   -153.228551   |   -152.512715   |   -153.222514
diaminoethyne   |   -187.777347   |   -186.908831   |   -187.781915
diaminomethane   |   -151.006704   |   -150.273203   |   -151.004044
diazenylacetic_acid   |   -338.132052   |   -336.690703   |   -338.131104
diaziridine   |   -149.734316   |   -149.03115   |   -149.709317
diazomethane   |   -148.540546   |   -147.866712   |   -148.538195
dichloroacetaldehyde   |   -1071.921262   |   -1070.77393   |   -1071.91823
dichloroacetylene   |   -995.486402   |   -994.647885   |   -995.480339
dichlorodifluoromethane   |   -1157.095526   |   -1155.764532   |   -1157.090556
dichlorofluoromethane   |   -1057.909447   |   -1056.899012   |   -1057.901776
dichloromethane   |   -958.730299   |   -958.039511   |   -958.721911
dicyanomethane   |   -224.664438   |   -223.670487   |   -224.662287
dicyanomethanol   |   -299.809892   |   -298.525435   |   -299.80673
diethoxysulfoxide   |   -781.370439   |   -779.384291   |   -781.370466
diethylamine   |   -213.438073   |   -212.343254   |   -213.437718
diethyl_butanedioate   |   -613.412067   |   -610.674416   |   -613.412567
diethyl_disulfide   |   -953.664102   |   -952.38217   |   -953.665041
diethylhydroxylamine   |   -288.547191   |   -287.158992   |   -288.54943
diethyl_malonate   |   -574.163812   |   -571.629205   |   -574.163961
diethyl_peroxide   |   -308.374361   |   -306.947682   |   -308.364576
diethyl_sulfide   |   -555.90693   |   -554.843848   |   -555.906009
diethyl_sulfone   |   -706.229559   |   -704.513698   |   -706.228062
diethyl_sulfoxide   |   -631.045971   |   -629.658938   |   -631.042932
diethynylcarbamodithioic_acid   |   -1042.021376   |   -1040.441919   |   -1042.01452
difluoroacetylene   |   -275.499075   |   -274.493597   |   -275.491951
difluoroaminomethyl_acetate   |   -521.552855   |   -519.485325   |   -521.556577
difluoromethane   |   -238.795615   |   -237.931435   |   -238.798508
difuro3-2-b-2--3--dfuran   |   -532.134235   |   -529.804778   |   -532.121732
dihydro-23H-thiophenone   |   -628.686443   |   -627.400792   |   -628.691289
dihydro-32H-thiophenone   |   -628.670893   |   -627.390808   |   -628.676575
diisobutyl_sulfone   |   -863.209387   |   -860.669715   |   -863.205785
diisopropylamine   |   -291.931482   |   -290.42077   |   -291.932279
dimethoxymethane   |   -269.207424   |   -267.991564   |   -269.207031
dimethoxysulfoxide   |   -702.877448   |   -701.299579   |   -702.88111
dimethylamine   |   -134.9459   |   -134.259959   |   -134.94542
dimethylcarbamodithioic_acid   |   -968.496994   |   -967.199223   |   -968.497149
dimethylcarbonate   |   -343.213133   |   -341.746611   |   -343.210348
dimethyl_carbonotrithioate   |   -1310.965106   |   -1309.690991   |   -1310.963625
dimethyldisulfide   |   -875.17417   |   -874.302228   |   -875.178385
dimethylether   |   -154.810683   |   -154.086741   |   -154.809625
dimethylnitroamine   |   -339.259841   |   -337.75217   |   -339.260288
dimethylperoxide   |   -229.878835   |   -228.85964   |   -229.871157
dimethylsulfide   |   -477.418299   |   -476.764695   |   -477.419537
dimethylsulfone   |   -627.742895   |   -626.436542   |   -627.748993
dimethylsulfoxide   |   -552.558031   |   -551.581585   |   -552.560746
dimethyl_trisulfide   |   -1272.932553   |   -1271.840209   |   -1272.939575
dioxathiolane   |   -626.417062   |   -625.204128   |   -626.418996
dioxirane   |   -189.422804   |   -188.633013   |   -189.386419
diphenylsulfoxide   |   -935.403154   |   -932.63368   |   -935.394794
dipropargylnitrosamine   |   -416.162841   |   -414.27914   |   -416.171317
dipropylamine   |   -291.924052   |   -290.420574   |   -291.924365
dipropyl_sulfoxide   |   -709.527256   |   -707.729693   |   -709.522553
dispiro2-0-2-1heptane   |   -272.171212   |   -270.802021   |   -272.15274
disulfanylacetic_acid   |   -1024.311068   |   -1022.900993   |   -1024.31534
disulfanylmethylenemalononitrile   |   -1058.195549   |   -1056.583044   |   -1058.180601
di-t-butyl_peroxide   |   -465.371102   |   -463.11308   |   -465.367934
di-t-butyl_sulfoxide   |   -788.027856   |   -785.803159   |   -788.024172
dithiolane-3-5-diimine   |   -1021.369373   |   -1019.893324   |   -1021.369126
dithiooxamide   |   -983.374855   |   -982.066989   |   -983.37405
divinylsulfide   |   -553.451153   |   -552.458092   |   -553.44206
E-1-2-3-trifluoropropene   |   -415.211286   |   -413.662774   |   -415.221625
E-1-2-dichloroethene   |   -996.74894   |   -995.886985   |   -996.743176
E-1-2-difluoroethene   |   -276.792525   |   -275.76105   |   -276.799747
E-1-3-3-trifluoropropene   |   -415.237113   |   -413.687007   |   -415.243716
E-1-3-5-hexatriene   |   -232.981497   |   -231.837792   |   -232.975393
E-1-3-hexadiene   |   -234.201715   |   -233.020937   |   -234.198005
E-1-3-pentadiene   |   -194.958873   |   -193.983257   |   -194.955376
E-1-4-hexadiene   |   -234.194838   |   -233.015111   |   -234.19485
E-1-chloro-1-butene   |   -616.088461   |   -615.049565   |   -616.086984
E-1-chloro-1-propene   |   -576.845237   |   -576.010753   |   -576.843137
E-1-chloro-3-chloroaminooxyprop-1-ene   |   -1166.342242   |   -1164.735429   |   -1166.337953
E-2-butene   |   -156.937057   |   -156.128704   |   -156.93571
E-2-butenenitrile   |   -209.818536   |   -208.83399   |   -209.816786
E-2-chloro-2-butene   |   -616.09508   |   -615.052621   |   -616.093683
E-2-diazino-1-2-methylprop-2-enoxy-ethenolate   |   -492.670827   |   -490.470753   |   -492.66931
E-2-pentene   |   -196.18017   |   -195.167346   |   -196.179218
E-2-pentenenitrile   |   -249.061724   |   -247.872109   |   -249.059617
E-3-amino-3-oxo-1-propen-1-yl_thiocyanate   |   -736.827196   |   -735.115343   |   -736.819672
E-3-chloroacryloyl_chloride   |   -1109.966744   |   -1108.645013   |   -1109.960067
E-3-chloroprop-2-enenitrile   |   -629.721735   |   -628.708255   |   -629.716812
E-3-methyl-2-pentene   |   -235.426653   |   -234.204374   |   -235.426243
E-3-penten-1-yne   |   -193.715928   |   -192.7703   |   -193.713158
E-3-pentenenitrile   |   -249.059461   |   -247.871824   |   -249.060278
E-5-azido-1-chloro-1-penten-3-yne   |   -816.272056   |   -814.390456   |   -816.27238
E-azodioxymethane   |   -339.235001   |   -337.706451   |   -339.22615
E-dimethyldiazine   |   -188.993287   |   -188.097352   |   -189.004695
E-E-2-4-hexadiene   |   -234.206606   |   -233.025481   |   -234.202464
E-hept-2-ene   |   -274.666948   |   -273.245132   |   -274.666156
E-hex-2-en-4-yne   |   -232.967582   |   -231.818058   |   -232.963973
E-hex-2-enal   |   -309.379031   |   -307.912959   |   -309.377868
E-hex-2-ene   |   -235.423666   |   -234.206315   |   -235.422648
E-hexa-1-5-diyne-3-ene   |   -230.493398   |   -229.408488   |   -230.487972
E-oct-2-enal   |   -387.865727   |   -385.990669   |   -387.86543
E-pent-3-en-2-one   |   -270.143581   |   -268.881746   |   -270.143853
ethane   |   -79.674814   |   -79.237264   |   -79.672725
ethanedial   |   -227.562115   |   -226.626708   |   -227.560979
ethanethioamide   |   -531.519961   |   -530.654435   |   -531.522696
ethanethiol   |   -477.419626   |   -476.770149   |   -477.419268
ethanimine   |   -133.743667   |   -133.096517   |   -133.742975
ethanol   |   -154.831379   |   -154.105469   |   -154.830858
ethenamine   |   -133.739981   |   -133.089085   |   -133.739243
ethene   |   -78.442036   |   -78.043702   |   -78.440944
ethenethione   |   -474.970549   |   -474.386605   |   -474.976087
ethenol   |   -153.609908   |   -152.919682   |   -153.609572
ethenylcyclopropane   |   -194.945474   |   -193.962757   |   -194.939322
ethoxyacetonitrile   |   -286.177123   |   -284.870551   |   -286.176518
ethoxybenzene   |   -385.489601   |   -383.667848   |   -385.489153
ethoxyethane   |   -233.306572   |   -232.175031   |   -233.305445
ethoxyethene   |   -232.080834   |   -230.985491   |   -232.078439
ethylacetate   |   -307.300312   |   -305.91685   |   -307.299044
ethylamine   |   -134.959465   |   -134.272362   |   -134.958725
ethylbenzene   |   -310.342003   |   -308.807391   |   -310.34053
ethyl_butanoate   |   -385.786694   |   -383.99479   |   -385.785288
ethylcyclobutane   |   -235.416485   |   -234.191498   |   -235.414718
ethylene_diacetate   |   -534.922374   |   -532.593026   |   -534.921211
ethylenediamine   |   -190.244158   |   -189.307336   |   -190.244305
ethylenediisothiocyanate   |   -1059.416855   |   -1057.771916   |   -1059.417166
ethylenedithiocyanate   |   -1059.395645   |   -1057.753613   |   -1059.387835
ethylestercarbonochloridic_acid   |   -727.200379   |   -725.78414   |   -727.194396
ethylformate   |   -268.046597   |   -266.865783   |   -268.044098
ethyl_hexanoate   |   -464.27328   |   -462.0725   |   -464.273285
ethylhydroperoxide   |   -229.895403   |   -228.875114   |   -229.887318
ethylidyneazane_oxide   |   -207.638246   |   -206.709135   |   -207.647683
ethylmethylestersulfurous_acid   |   -742.122116   |   -740.339577   |   -742.121181
ethylnitrate   |   -359.116808   |   -357.567177   |   -359.113949
ethylnitrite   |   -283.988894   |   -282.748384   |   -283.991337
ethyl_pentanoate   |   -425.029975   |   -423.033668   |   -425.029265
ethyl_propanoate   |   -346.543716   |   -344.956163   |   -346.542272
ethylpropylsulfide   |   -595.150385   |   -593.882684   |   -595.149742
ethylurea   |   -303.491193   |   -302.099183   |   -303.493469
ethyne   |   -77.198998   |   -76.828687   |   -77.200056
ethynoxyethyne   |   -228.326209   |   -227.326419   |   -228.313129
ethynoxymethoxyacetylene   |   -342.724965   |   -341.237339   |   -342.710685
ethynylformate   |   -265.548443   |   -264.432685   |   -265.541464
ethynylhydrazine   |   -187.733769   |   -186.865978   |   -187.737176
ethynyl_hydrodisulfide   |   -872.698253   |   -871.895029   |   -872.70041
ethynylsulfanylmethylsulfanylethyne   |   -987.952009   |   -986.594039   |   -987.954656
ethynylthiourea   |   -623.588664   |   -622.335422   |   -623.593017
fluoroacetonitrile   |   -231.71991   |   -230.792719   |   -231.723134
fluoroacetylene   |   -176.353735   |   -175.665235   |   -176.348362
fluorobenzene   |   -331.031378   |   -329.592716   |   -331.033149
fluoroethane   |   -178.854001   |   -178.103511   |   -178.856997
fluoroethene   |   -177.623812   |   -176.908084   |   -177.626552
fluoromethane   |   -139.605359   |   -139.057395   |   -139.609734
formaldehyde   |   -114.368235   |   -113.885509   |   -114.367001
formamide   |   -169.699048   |   -168.963862   |   -169.697553
formic_acid   |   -189.573195   |   -188.797504   |   -189.570626
formyl_chloride   |   -573.541627   |   -572.824694   |   -573.533695
formyl_fluoride   |   -213.58254   |   -212.778122   |   -213.58051
fulminic_acid   |   -168.386795   |   -167.656871   |   -168.393892
fulvene   |   -231.791783   |   -230.672292   |   -231.785373
fumaronitrile   |   -262.68963   |   -261.524556   |   -262.683519
furan   |   -229.69686   |   -228.654527   |   -229.697421
furan-2-carbaldehyde   |   -342.898507   |   -341.399615   |   -342.896429
gamma-butyrolactone   |   -306.097424   |   -304.745853   |   -306.097655
glucose   |   -686.419187   |   -683.460945   |   -686.418906
glutamic_acid   |   -550.999551   |   -548.609588   |   -550.996943
glutamine   |   -531.120997   |   -528.771713   |   -531.122989
glycerine   |   -344.396708   |   -342.887775   |   -344.395285
glycine   |   -284.11171   |   -282.885044   |   -284.111169
glycolic_acid   |   -303.982735   |   -302.716201   |   -303.979449
glyoxime   |   -338.03761   |   -336.586315   |   -338.040722
guanidine   |   -205.113854   |   -204.167999   |   -205.118073
heptalene   |   -462.42103   |   -460.197888   |   -462.40444
heptan-2-one   |   -349.852381   |   -348.144382   |   -349.8556
heptanal   |   -349.841263   |   -348.133716   |   -349.841892
heptane   |   -275.891128   |   -274.431613   |   -275.890077
hexa-1-3-diene-5-yne   |   -231.737869   |   -230.623939   |   -231.732072
hexachlorobenzene   |   -2986.765455   |   -2984.211402   |   -2986.747202
hexachloroethane   |   -2834.563243   |   -2832.712944   |   -2834.554509
hexafluorobenzene   |   -826.881881   |   -823.859768   |   -826.882836
hexafluoroethane   |   -674.795875   |   -672.462965   |   -674.792518
