Name   |   Ref (HF/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_HF (A.U.)
bse49_B-Cl_11_AB   |   -1693.511039   |   -1693.427097   |   -1693.510932
bse49_B-Cl_12_A   |   -826.11751   |   -826.073322   |   -826.117781
bse49_B-Cl_12_AB   |   -1285.747846   |   -1285.685926   |   -1285.74794
bse49_B-Cl_13_A   |   -904.226958   |   -904.153354   |   -904.227154
bse49_B-Cl_13_AB   |   -1363.857196   |   -1363.7663   |   -1363.857232
bse49_B-Cl_14_A   |   -622.72401   |   -622.650646   |   -622.724046
bse49_B-Cl_14_AB   |   -1082.359566   |   -1082.268158   |   -1082.359521
bse49_B-Cl_15_A   |   -721.625111   |   -721.515503   |   -721.625338
bse49_B-Cl_15_AB   |   -1181.260099   |   -1181.132508   |   -1181.260108
bse49_B-Cl_16_A   |   -601.931757   |   -601.869082   |   -601.931966
bse49_B-Cl_16_AB   |   -1061.56707   |   -1061.486658   |   -1061.567093
bse49_B-Cl_17_A   |   -562.883947   |   -562.833214   |   -562.884087
bse49_B-Cl_17_AB   |   -1022.519753   |   -1022.451236   |   -1022.519922
bse49_B-Cl_18_A   |   -640.982221   |   -640.907458   |   -640.982481
bse49_B-Cl_18_AB   |   -1100.617175   |   -1100.52488   |   -1100.617234
bse49_B-Cl_19_A   |   -640.984906   |   -640.910208   |   -640.984984
bse49_B-Cl_19_AB   |   -1100.620575   |   -1100.528146   |   -1100.62065
bse49_B-Cl_1_A   |   -882.363628   |   -882.319224   |   -882.363793
bse49_B-Cl_1_AB   |   -1341.994002   |   -1341.931823   |   -1341.994276
bse49_B-Cl_20_A   |   -601.934978   |   -601.872207   |   -601.935073
bse49_B-Cl_20_AB   |   -1061.570693   |   -1061.490165   |   -1061.570776
bse49_B-Cl_22_A   |   -1050.924844   |   -1050.760393   |   -1050.924583
bse49_B-Cl_22_AB   |   -1510.553269   |   -1510.37131   |   -1510.552889
bse49_B-Cl_23_A   |   -1106.993145   |   -1106.809764   |   -1106.993395
bse49_B-Cl_23_AB   |   -1566.624721   |   -1566.423317   |   -1566.624774
bse49_B-Cl_24_A   |   -672.474237   |   -672.388984   |   -672.474608
bse49_B-Cl_24_AB   |   -1132.106578   |   -1132.003148   |   -1132.106903
bse49_B-Cl_25_A   |   -711.512863   |   -711.413563   |   -711.512942
bse49_B-Cl_25_AB   |   -1171.145407   |   -1171.027967   |   -1171.14535
bse49_B-Cl_26_A   |   -1125.930377   |   -1125.724057   |   -1125.930261
bse49_B-Cl_26_AB   |   -1585.563968   |   -1585.339558   |   -1585.563509
bse49_B-Cl_27_A   |   -696.46789   |   -696.370045   |   -696.4683
bse49_B-Cl_27_AB   |   -1156.099833   |   -1155.983752   |   -1156.100074
bse49_B-Cl_28_A   |   -561.698512   |   -561.649504   |   -561.698781
bse49_B-Cl_28_AB   |   -1021.332863   |   -1021.265987   |   -1021.333175
bse49_B-Cl_29_AB   |   -1020.124934   |   -1020.056876   |   -1020.124816
bse49_B-Cl_2_A   |   -921.412343   |   -921.353474   |   -921.412201
bse49_B-Cl_2_AB   |   -1381.041956   |   -1380.965478   |   -1381.04205
bse49_B-Cl_30_A   |   -576.549325   |   -576.49718   |   -576.549346
bse49_B-Cl_30_AB   |   -1036.181031   |   -1036.1107   |   -1036.181109
bse49_B-Cl_31_A   |   -974.111281   |   -974.038496   |   -974.110991
bse49_B-Cl_31_AB   |   -1433.740216   |   -1433.649558   |   -1433.739964
bse49_B-Cl_32_A   |   -730.716131   |   -730.613037   |   -730.716234
bse49_B-Cl_32_AB   |   -1190.348603   |   -1190.227638   |   -1190.348513
bse49_B-Cl_33_A   |   -613.53007   |   -613.461332   |   -613.530731
bse49_B-Cl_33_AB   |   -1073.104765   |   -1073.021578   |   -1073.105026
bse49_B-Cl_34_A   |   -974.14081   |   -974.066456   |   -974.140824
bse49_B-Cl_34_AB   |   -1433.771564   |   -1433.679162   |   -1433.771876
bse49_B-Cl_35_A   |   -995.105211   |   -995.025362   |   -995.105203
bse49_B-Cl_35_AB   |   -1454.736522   |   -1454.638617   |   -1454.736374
bse49_B-Cl_36_A   |   -1146.031217   |   -1145.834025   |   -1146.031538
bse49_B-Cl_36_AB   |   -1605.661882   |   -1605.446667   |   -1605.661856
bse49_B-Cl_37_A   |   -1071.134777   |   -1070.973783   |   -1071.134815
bse49_B-Cl_37_AB   |   -1530.765789   |   -1530.586801   |   -1530.765646
bse49_B-Cl_38_AB   |   -1076.38719   |   -1076.305161   |   -1076.387242
bse49_B-Cl_39_AB   |   -1037.329953   |   -1037.260279   |   -1037.33007
bse49_B-Cl_3_A   |   -559.738616   |   -559.684421   |   -559.738662
bse49_B-Cl_3_AB   |   -1019.37384   |   -1019.302231   |   -1019.373907
bse49_B-Cl_40_AB   |   -1076.377609   |   -1076.294665   |   -1076.377317
bse49_B-Cl_41_AB   |   -1115.425964   |   -1115.33097   |   -1115.425762
bse49_B-Cl_42_A   |   -651.464916   |   -651.382214   |   -651.464882
bse49_B-Cl_42_AB   |   -1111.099356   |   -1110.998802   |   -1111.099243
bse49_B-Cl_43_A   |   -651.507018   |   -651.426545   |   -651.506761
bse49_B-Cl_43_AB   |   -1111.138555   |   -1111.040332   |   -1111.138448
bse49_B-Cl_44_AB   |   -1112.185439   |   -1112.092292   |   -1112.18542
bse49_B-Cl_45_AB   |   -1151.238705   |   -1151.133593   |   -1151.238628
bse49_B-Cl_46_A   |   -824.308064   |   -824.173467   |   -824.307966
bse49_B-Cl_46_AB   |   -1283.940083   |   -1283.787331   |   -1283.939764
bse49_B-Cl_47_A   |   -748.525084   |   -748.416515   |   -748.525288
bse49_B-Cl_47_AB   |   -1208.160795   |   -1208.034378   |   -1208.16089
bse49_B-Cl_48_A   |   -865.629434   |   -865.479344   |   -865.629406
bse49_B-Cl_48_AB   |   -1325.262319   |   -1325.09466   |   -1325.261966
bse49_B-Cl_49_A   |   -751.689659   |   -751.576805   |   -751.689465
bse49_B-Cl_49_AB   |   -1211.323409   |   -1211.192817   |   -1211.323018
bse49_B-Cl_4_A   |   -539.892187   |   -539.848164   |   -539.892495
bse49_B-Cl_4_AB   |   -999.527464   |   -999.465771   |   -999.527692
bse49_B-Cl_50_A   |   -786.481998   |   -786.352338   |   -786.482194
bse49_B-Cl_50_AB   |   -1246.112597   |   -1245.964545   |   -1246.112452
bse49_B-Cl_52_AB   |   -1043.38036   |   -1043.292985   |   -1043.380295
bse49_B-Cl_53_AB   |   -683.370067   |   -683.257262   |   -683.369782
bse49_B-Cl_54_A   |   -593.72094   |   -593.661558   |   -593.720129
bse49_B-Cl_54_AB   |   -1053.314727   |   -1053.239341   |   -1053.313858
bse49_B-Cl_55_A   |   -632.772105   |   -632.699951   |   -632.771709
bse49_B-Cl_55_AB   |   -1092.368743   |   -1092.280452   |   -1092.367834
bse49_B-Cl_56_A   |   -805.688858   |   -805.555489   |   -805.688966
bse49_B-Cl_56_AB   |   -1265.318913   |   -1265.167322   |   -1265.318685
bse49_B-Cl_57_AB   |   -1190.053188   |   -1189.940829   |   -1190.053358
bse49_B-Cl_58_AB   |   -1190.058173   |   -1189.945792   |   -1190.058175
bse49_B-Cl_59_AB   |   -1190.051174   |   -1189.938558   |   -1190.051209
bse49_B-Cl_5_A   |   -578.932189   |   -578.875317   |   -578.932189
bse49_B-Cl_5_AB   |   -1038.566856   |   -1038.492282   |   -1038.56687
bse49_B-Cl_60_AB   |   -1174.058169   |   -1173.948747   |   -1174.058341
bse49_B-Cl_61_AB   |   -1287.986078   |   -1287.838713   |   -1287.98601
bse49_B-Cl_62_AB   |   -1287.990801   |   -1287.843727   |   -1287.990927
bse49_B-Cl_63_AB   |   -1287.995705   |   -1287.848542   |   -1287.995908
bse49_B-Cl_64_AB   |   -1213.102084   |   -1212.980721   |   -1213.102082
bse49_B-Cl_65_AB   |   -1213.110727   |   -1212.989298   |   -1213.110951
bse49_B-Cl_66_AB   |   -1213.112387   |   -1212.990936   |   -1213.112622
bse49_B-Cl_67_AB   |   -1377.623182   |   -1377.453096   |   -1377.623023
bse49_B-Cl_68_AB   |   -1377.621005   |   -1377.450915   |   -1377.620936
bse49_B-Cl_69_AB   |   -2117.313955   |   -2117.165338   |   -2117.314294
bse49_B-Cl_6_A   |   -617.973626   |   -617.903744   |   -617.973586
bse49_B-Cl_6_AB   |   -1077.604838   |   -1077.517394   |   -1077.604787
bse49_B-Cl_70_AB   |   -1326.756861   |   -1326.605252   |   -1326.7567
bse49_B-Cl_71_A   |   -598.774363   |   -598.705742   |   -598.773971
bse49_B-Cl_71_AB   |   -1058.409061   |   -1058.323118   |   -1058.408814
bse49_B-Cl_72_A   |   -369.783556   |   -369.660705   |   -369.783506
bse49_B-Cl_72_AB   |   -829.425738   |   -829.28599   |   -829.425781
bse49_B-Cl_73_A   |   -251.973209   |   -251.894687   |   -251.973525
bse49_B-Cl_73_AB   |   -711.616465   |   -711.520785   |   -711.616477
bse49_B-Cl_74_A   |   -441.445957   |   -441.294263   |   -441.44578
bse49_B-Cl_74_AB   |   -901.086166   |   -900.917599   |   -901.086154
bse49_B-Cl_75_A   |   -756.972822   |   -756.866945   |   -756.972887
bse49_B-Cl_75_AB   |   -1216.608438   |   -1216.484867   |   -1216.608468
bse49_B-Cl_76_A   |   -616.801707   |   -616.732764   |   -616.801826
bse49_B-Cl_76_AB   |   -1076.421723   |   -1076.335529   |   -1076.421547
bse49_B-Cl_77_A   |   -715.698797   |   -715.595542   |   -715.698975
bse49_B-Cl_77_AB   |   -1175.314973   |   -1175.194743   |   -1175.314552
bse49_B-Cl_78_A   |   -655.856724   |   -655.775667   |   -655.856983
bse49_B-Cl_78_AB   |   -1115.482064   |   -1115.383671   |   -1115.481881
bse49_B-Cl_79_A   |   -271.822818   |   -271.733937   |   -271.822973
bse49_B-Cl_79_AB   |   -731.465642   |   -731.359735   |   -731.465762
bse49_B-Cl_7_A   |   -982.772032   |   -982.716036   |   -982.772096
bse49_B-Cl_7_AB   |   -1442.40574   |   -1442.331705   |   -1442.405803
bse49_B-Cl_80_A   |   -820.543282   |   -820.395889   |   -820.543459
bse49_B-Cl_80_AB   |   -1280.178035   |   -1280.012475   |   -1280.17788
bse49_B-Cl_81_A   |   -1900.627005   |   -1900.536075   |   -1900.626828
bse49_B-Cl_81_AB   |   -2360.257177   |   -2360.148245   |   -2360.25699
bse49_B-Cl_8_A   |   -1441.702532   |   -1441.629158   |   -1441.702505
bse49_B-Cl_8_AB   |   -1901.336282   |   -1901.244854   |   -1901.33612
bse49_B-Cl_9_A   |   -2151.883488   |   -2151.775703   |   -2151.88332
bse49_B-Cl_9_AB   |   -2611.512117   |   -2611.386633   |   -2611.511517
bse49_B-F_10_A   |   -711.811455   |   -711.599521   |   -711.810897
bse49_B-F_10_AB   |   -811.435498   |   -811.181696   |   -811.435345
bse49_B-F_11_A   |   -513.836543   |   -513.718673   |   -513.835662
bse49_B-F_11_AB   |   -613.459996   |   -613.300798   |   -613.460067
bse49_B-F_12_A   |   -466.097654   |   -466.027372   |   -466.09771
bse49_B-F_12_AB   |   -565.72201   |   -565.609489   |   -565.721842
bse49_B-F_13_A   |   -544.206341   |   -544.107156   |   -544.206563
bse49_B-F_13_AB   |   -643.83058   |   -643.689908   |   -643.830727
bse49_B-F_14_A   |   -622.754606   |   -622.672265   |   -622.754525
bse49_B-F_14_AB   |   -722.38285   |   -722.258892   |   -722.382865
bse49_B-F_15_A   |   -1081.685759   |   -1081.586056   |   -1081.685736
bse49_B-F_15_AB   |   -1181.313651   |   -1181.172176   |   -1181.313674
bse49_B-F_16_A   |   -1540.610783   |   -1540.493491   |   -1540.610665
bse49_B-F_16_AB   |   -1640.237547   |   -1640.07844   |   -1640.237582
bse49_B-F_17_A   |   -241.913956   |   -241.82569   |   -241.914255
bse49_B-F_17_AB   |   -341.544152   |   -341.414748   |   -341.544488
bse49_B-F_18_A   |   -202.866096   |   -202.789367   |   -202.866297
bse49_B-F_18_AB   |   -302.496564   |   -302.378531   |   -302.496682
bse49_B-F_19_A   |   -280.964054   |   -280.863828   |   -280.964465
bse49_B-F_19_AB   |   -380.594108   |   -380.453113   |   -380.594534
bse49_B-F_1_A   |   -522.344031   |   -522.273668   |   -522.344085
bse49_B-F_1_AB   |   -621.968507   |   -621.855916   |   -621.968754
bse49_B-F_20_A   |   -280.966963   |   -280.866538   |   -280.967027
bse49_B-F_20_AB   |   -380.597843   |   -380.456262   |   -380.598046
bse49_B-F_21_A   |   -241.916764   |   -241.828083   |   -241.916768
bse49_B-F_21_AB   |   -341.546891   |   -341.417227   |   -341.547078
bse49_B-F_23_A   |   -690.905541   |   -690.714659   |   -690.905114
bse49_B-F_23_AB   |   -790.531365   |   -790.298385   |   -790.53054
bse49_B-F_24_A   |   -746.975136   |   -746.765266   |   -746.975245
bse49_B-F_24_AB   |   -846.599434   |   -846.346711   |   -846.599469
bse49_B-F_25_A   |   -312.454875   |   -312.343328   |   -312.454998
bse49_B-F_25_AB   |   -412.081107   |   -411.928023   |   -412.081445
bse49_B-F_26_A   |   -351.493551   |   -351.368042   |   -351.493444
bse49_B-F_26_AB   |   -451.119895   |   -450.95289   |   -451.11989
bse49_B-F_27_A   |   -765.915353   |   -765.682992   |   -765.915166
bse49_B-F_27_AB   |   -865.544399   |   -865.27098   |   -865.544274
bse49_B-F_28_A   |   -336.448339   |   -336.324069   |   -336.448554
bse49_B-F_28_AB   |   -436.075169   |   -435.909137   |   -436.075637
bse49_B-F_29_A   |   -201.6795   |   -201.604649   |   -201.679618
bse49_B-F_29_AB   |   -301.308862   |   -301.192416   |   -301.308895
bse49_B-F_2_A   |   -561.392634   |   -561.308091   |   -561.392804
bse49_B-F_2_AB   |   -661.015681   |   -660.889236   |   -661.015843
bse49_B-F_30_A   |   -200.473119   |   -200.397022   |   -200.472621
bse49_B-F_30_AB   |   -300.100923   |   -299.982853   |   -300.100441
bse49_B-F_31_A   |   -216.529313   |   -216.45078   |   -216.529092
bse49_B-F_31_AB   |   -316.157212   |   -316.036351   |   -316.157041
bse49_B-F_32_A   |   -614.092474   |   -613.993612   |   -614.092133
bse49_B-F_32_AB   |   -713.715169   |   -713.573972   |   -713.715078
bse49_B-F_33_A   |   -292.611542   |   -292.508035   |   -292.611814
bse49_B-F_33_AB   |   -392.240556   |   -392.095866   |   -392.241083
bse49_B-F_34_A   |   -331.655086   |   -331.538623   |   -331.655166
bse49_B-F_34_AB   |   -431.284045   |   -431.12661   |   -431.284431
bse49_B-F_35_A   |   -370.696883   |   -370.567853   |   -370.696979
bse49_B-F_35_AB   |   -470.323422   |   -470.153316   |   -470.323672
bse49_B-F_36_A   |   -614.122565   |   -614.022461   |   -614.122372
bse49_B-F_36_AB   |   -713.747972   |   -713.605674   |   -713.748107
bse49_B-F_37_A   |   -635.085605   |   -634.97946   |   -635.08545
bse49_B-F_37_AB   |   -734.712082   |   -734.564767   |   -734.712519
bse49_B-F_38_A   |   -786.013103   |   -785.789488   |   -786.013356
bse49_B-F_38_AB   |   -885.637298   |   -885.370924   |   -885.63734
bse49_B-F_39_A   |   -711.116375   |   -710.929048   |   -711.116278
bse49_B-F_39_AB   |   -810.740147   |   -810.510223   |   -810.740103
bse49_B-F_3_A   |   -199.721217   |   -199.64123   |   -199.721146
bse49_B-F_3_AB   |   -299.350493   |   -299.229806   |   -299.350524
bse49_B-F_40_AB   |   -356.364997   |   -356.233571   |   -356.365157
bse49_B-F_41_AB   |   -317.305831   |   -317.186454   |   -317.305988
bse49_B-F_42_AB   |   -356.353701   |   -356.221071   |   -356.353445
bse49_B-F_43_AB   |   -395.404324   |   -395.259905   |   -395.40412
bse49_B-F_44_A   |   -291.452282   |   -291.343546   |   -291.452314
bse49_B-F_44_AB   |   -391.078656   |   -390.928515   |   -391.078818
bse49_B-F_45_A   |   -291.490506   |   -291.384253   |   -291.490092
bse49_B-F_45_AB   |   -391.116365   |   -390.968366   |   -391.116153
bse49_B-F_46_AB   |   -392.161703   |   -392.018794   |   -392.161559
bse49_B-F_47_AB   |   -431.217082   |   -431.062553   |   -431.216918
bse49_B-F_48_A   |   -464.288637   |   -464.127786   |   -464.288349
bse49_B-F_48_AB   |   -563.915215   |   -563.712859   |   -563.915025
bse49_B-F_49_A   |   -388.507928   |   -388.373477   |   -388.508126
bse49_B-F_49_AB   |   -488.137805   |   -487.962189   |   -488.137945
bse49_B-F_4_A   |   -179.871985   |   -179.80221   |   -179.87244
bse49_B-F_4_AB   |   -279.500007   |   -279.389061   |   -279.500636
bse49_B-F_50_A   |   -505.612481   |   -505.437163   |   -505.612523
bse49_B-F_50_AB   |   -605.241656   |   -605.025521   |   -605.24158
bse49_B-F_51_A   |   -430.724677   |   -430.574918   |   -430.724579
bse49_B-F_51_AB   |   -530.353524   |   -530.162976   |   -530.353362
bse49_B-F_52_A   |   -391.672101   |   -391.533415   |   -391.671983
bse49_B-F_52_AB   |   -491.301202   |   -491.121405   |   -491.300899
bse49_B-F_53_A   |   -391.690583   |   -391.554278   |   -391.690385
bse49_B-F_53_AB   |   -491.320455   |   -491.143362   |   -491.320366
bse49_B-F_54_A   |   -352.637314   |   -352.512048   |   -352.63711
bse49_B-F_54_AB   |   -452.267269   |   -452.10103   |   -452.267104
bse49_B-F_55_A   |   -426.464452   |   -426.308445   |   -426.464327
bse49_B-F_55_AB   |   -526.092882   |   -525.895844   |   -526.092883
bse49_B-F_56_AB   |   -323.359889   |   -323.22272   |   -323.359894
bse49_B-F_59_A   |   -233.693076   |   -233.609103   |   -233.6931
bse49_B-F_59_AB   |   -333.29033   |   -333.166004   |   -333.290122
bse49_B-F_5_A   |   -218.912054   |   -218.829749   |   -218.912264
bse49_B-F_5_AB   |   -318.539408   |   -318.416033   |   -318.539573
bse49_B-F_60_A   |   -272.744181   |   -272.647572   |   -272.744729
bse49_B-F_60_AB   |   -372.34474   |   -372.207693   |   -372.344436
bse49_B-F_61_A   |   -445.669179   |   -445.509213   |   -445.669033
bse49_B-F_61_AB   |   -545.299076   |   -545.098631   |   -545.299087
bse49_B-F_62_AB   |   -470.03127   |   -469.870038   |   -470.031383
bse49_B-F_63_AB   |   -470.035515   |   -469.874297   |   -470.035462
bse49_B-F_64_AB   |   -470.029009   |   -469.867325   |   -470.029146
bse49_B-F_65_AB   |   -454.035773   |   -453.877707   |   -454.035809
bse49_B-F_66_AB   |   -567.967216   |   -567.771465   |   -567.967146
bse49_B-F_67_AB   |   -567.968644   |   -567.773017   |   -567.968742
bse49_B-F_68_AB   |   -567.972334   |   -567.776656   |   -567.97238
bse49_B-F_69_AB   |   -657.601097   |   -657.382408   |   -657.600968
bse49_B-F_6_A   |   -257.953636   |   -257.858688   |   -257.953623
bse49_B-F_6_AB   |   -357.580399   |   -357.444629   |   -357.580419
bse49_B-F_70_AB   |   -657.599277   |   -657.380516   |   -657.59919
bse49_B-F_72_AB   |   -606.739847   |   -606.540583   |   -606.740331
bse49_B-F_73_A   |   -238.756724   |   -238.662686   |   -238.756342
bse49_B-F_73_AB   |   -338.385307   |   -338.250565   |   -338.385067
bse49_B-F_74_AB   |   -469.412801   |   -469.249045   |   -469.41267
bse49_B-F_75_AB   |   -351.597608   |   -351.478103   |   -351.597617
bse49_B-F_76_AB   |   -541.074767   |   -540.882284   |   -541.074518
bse49_B-F_77_A   |   -396.954931   |   -396.823404   |   -396.955078
bse49_B-F_77_AB   |   -496.585816   |   -496.413236   |   -496.586105
bse49_B-F_78_A   |   -256.773763   |   -256.68003   |   -256.774173
bse49_B-F_78_AB   |   -356.394489   |   -356.259635   |   -356.394272
bse49_B-F_79_A   |   -295.82899   |   -295.723198   |   -295.829616
bse49_B-F_79_AB   |   -395.453402   |   -395.306626   |   -395.453197
bse49_B-F_7_AB   |   -427.957339   |   -427.799422   |   -427.956788
bse49_B-F_80_AB   |   -371.450072   |   -371.320126   |   -371.450094
bse49_B-F_81_A   |   -460.525704   |   -460.351881   |   -460.525855
bse49_B-F_81_AB   |   -560.154344   |   -559.938699   |   -560.154405
bse49_B-F_8_A   |   -262.705342   |   -262.605702   |   -262.705238
bse49_B-F_8_AB   |   -362.334978   |   -362.193764   |   -362.334871
bse49_B-F_9_A   |   -361.607147   |   -361.471298   |   -361.60734
bse49_B-F_9_AB   |   -461.236102   |   -461.058496   |   -461.236244
bse49_B-P_10_A   |   -420.005443   |   -419.956898   |   -420.004964
bse49_B-P_10_AB   |   -445.863439   |   -445.804313   |   -445.863262
bse49_B-P_11_AB   |   -750.099046   |   -749.959184   |   -750.098697
bse49_B-P_12_A   |   -459.054258   |   -458.99393   |   -459.053818
bse49_B-P_12_AB   |   -634.852978   |   -634.730774   |   -634.853089
bse49_B-P_13_AB   |   -745.26566   |   -745.112757   |   -745.265195
bse49_B-P_15_AB   |   -520.834074   |   -520.749043   |   -520.834357
bse49_B-P_17_AB   |   -613.390496   |   -613.290242   |   -613.390317
bse49_B-P_18_AB   |   -519.637337   |   -519.556479   |   -519.637289
bse49_B-P_1_A   |   -459.048144   |   -458.990779   |   -459.047952
bse49_B-P_1_AB   |   -484.910058   |   -484.842082   |   -484.910288
bse49_B-P_20_AB   |   -613.390556   |   -613.290393   |   -613.390155
bse49_B-P_21_AB   |   -1435.634192   |   -1435.513531   |   -1435.634455
bse49_B-P_21_B   |   -1259.84088   |   -1259.780653   |   -1259.840424
bse49_B-P_22_A   |   -119.961086   |   -119.921087   |   -119.961282
bse49_B-P_22_AB   |   -461.947357   |   -461.888619   |   -461.947505
bse49_B-P_22_B   |   -341.892516   |   -341.874201   |   -341.892324
bse49_B-P_23_AB   |   -838.432163   |   -838.249258   |   -838.43253
bse49_B-P_24_AB   |   -760.332725   |   -760.172841   |   -760.332616
bse49_B-P_25_AB   |   -799.381065   |   -799.210055   |   -799.381365
bse49_B-P_26_A   |   -498.095413   |   -498.026628   |   -498.094716
bse49_B-P_26_AB   |   -598.925054   |   -598.819622   |   -598.92492
bse49_B-P_27_AB   |   -820.202214   |   -820.011324   |   -820.202466
bse49_B-P_28_AB   |   -519.587929   |   -519.510871   |   -519.587867
bse49_B-P_29_AB   |   -459.52488   |   -459.468358   |   -459.524884
bse49_B-P_2_AB   |   -750.095421   |   -749.955886   |   -750.095208
bse49_B-P_30_AB   |   -597.390298   |   -597.292738   |   -597.38991
bse49_B-P_31_AB   |   -710.170588   |   -710.040688   |   -710.170793
bse49_B-P_32_AB   |   -636.442825   |   -636.333896   |   -636.442928
bse49_B-P_33_AB   |   -675.524393   |   -675.402962   |   -675.524004
bse49_B-P_34_A   |   -198.040515   |   -197.974473   |   -198.04029
bse49_B-P_34_AB   |   -618.123966   |   -618.010857   |   -618.124284
bse49_B-P_35_A   |   -535.973077   |   -535.896131   |   -535.972558
bse49_B-P_35_AB   |   -561.837257   |   -561.749691   |   -561.837186
bse49_B-P_36_A   |   -496.894957   |   -496.829199   |   -496.894745
bse49_B-P_36_AB   |   -522.757173   |   -522.680842   |   -522.757172
bse49_B-P_37_A   |   -575.034246   |   -574.945673   |   -575.033961
bse49_B-P_37_AB   |   -600.895918   |   -600.796821   |   -600.895827
bse49_B-P_38_A   |   -457.844264   |   -457.788125   |   -457.843911
bse49_B-P_38_AB   |   -483.706405   |   -483.639656   |   -483.7065
bse49_B-P_39_AB   |   -763.586295   |   -763.38372   |   -763.586227
bse49_B-P_39_B   |   -539.780713   |   -539.67043   |   -539.780498
bse49_B-P_3_AB   |   -634.852431   |   -634.73218   |   -634.85245
bse49_B-P_40_AB   |   -675.522419   |   -675.403803   |   -675.522224
bse49_B-P_42_AB   |   -721.273228   |   -721.127347   |   -721.273178
bse49_B-P_43_A   |   -435.993753   |   -435.945246   |   -435.993611
bse49_B-P_43_AB   |   -461.855887   |   -461.796818   |   -461.855999
bse49_B-P_44_A   |   -380.948294   |   -380.914767   |   -380.94792
bse49_B-P_44_AB   |   -406.809435   |   -406.765241   |   -406.809602
bse49_B-P_45_AB   |   -445.871178   |   -445.817655   |   -445.871352
bse49_B-P_46_AB   |   -484.943028   |   -484.874512   |   -484.943042
bse49_B-P_47_AB   |   -633.663412   |   -633.543757   |   -633.663262
bse49_B-P_48_AB   |   -480.526016   |   -480.461228   |   -480.526299
bse49_B-P_49_A   |   -459.046537   |   -458.98935   |   -459.046121
bse49_B-P_49_AB   |   -484.907867   |   -484.840202   |   -484.907803
bse49_B-P_4_A   |   -419.997099   |   -419.951768   |   -419.996881
bse49_B-P_4_AB   |   -595.801384   |   -595.693101   |   -595.801358
bse49_B-P_50_AB   |   -367.756321   |   -367.727246   |   -367.756678
bse49_B-P_51_AB   |   -422.881813   |   -422.835218   |   -422.882249
bse49_B-P_52_A   |   -445.285987   |   -445.235689   |   -445.285398
bse49_B-P_52_AB   |   -549.291167   |   -549.205239   |   -549.290123
bse49_B-P_53_AB   |   -795.355946   |   -795.176056   |   -795.355542
bse49_B-P_54_AB   |   -558.660051   |   -558.570919   |   -558.660034
bse49_B-P_55_AB   |   -597.722468   |   -597.621091   |   -597.722055
bse49_B-P_56_A   |   -532.774658   |   -532.69628   |   -532.774511
bse49_B-P_56_AB   |   -636.773624   |   -636.66033   |   -636.773243
bse49_B-P_56_B   |   -103.902342   |   -103.867695   |   -103.902275
bse49_B-P_57_AB   |   -652.530879   |   -652.419392   |   -652.530998
bse49_B-P_59_AB   |   -747.334192   |   -747.184962   |   -747.33391
bse49_B-P_5_AB   |   -445.858862   |   -445.802927   |   -445.859067
bse49_B-P_60_AB   |   -802.390307   |   -802.224655   |   -802.389915
bse49_B-P_61_AB   |   -802.394623   |   -802.229121   |   -802.394451
bse49_B-P_62_AB   |   -950.899459   |   -950.689609   |   -950.898869
bse49_B-P_63_AB   |   -950.900285   |   -950.690531   |   -950.899766
bse49_B-P_64_AB   |   -786.383875   |   -786.223144   |   -786.383677
bse49_B-P_65_AB   |   -786.387116   |   -786.225804   |   -786.386966
bse49_B-P_66_AB   |   -556.751044   |   -556.654425   |   -556.750854
bse49_B-P_67_AB   |   -517.695555   |   -517.613185   |   -517.695453
bse49_B-P_68_AB   |   -594.606689   |   -594.49957   |   -594.606526
bse49_B-P_69_AB   |   -672.361433   |   -672.238155   |   -672.361252
bse49_B-P_70_AB   |   -481.778297   |   -481.707784   |   -481.77828
bse49_B-P_71_AB   |   -442.725777   |   -442.669839   |   -442.725931
bse49_B-P_73_AB   |   -1166.825569   |   -1166.523132   |   -1166.824904
bse49_B-P_74_AB   |   -1360.661091   |   -1360.566568   |   -1360.661416
bse49_B-P_75_AB   |   -640.594577   |   -640.450349   |   -640.595015
bse49_B-P_76_AB   |   -750.838156   |   -750.686892   |   -750.837854
bse49_B-P_77_A   |   -457.84522   |   -457.788996   |   -457.844853
bse49_B-P_77_AB   |   -633.649413   |   -633.530486   |   -633.649223
bse49_B-P_78_A   |   -622.535757   |   -622.429295   |   -622.535488
bse49_B-P_78_AB   |   -648.401368   |   -648.284495   |   -648.401469
bse49_B-P_79_AB   |   -636.464935   |   -636.355766   |   -636.464954
bse49_B-P_7_AB   |   -484.911799   |   -484.84107   |   -484.911698
bse49_B-P_80_AB   |   -597.41222   |   -597.317784   |   -597.412242
bse49_B-P_82_AB   |   -786.384898   |   -786.224411   |   -786.384838
bse49_B-P_83_AB   |   -652.510638   |   -652.397354   |   -652.510651
bse49_B-P_84_A   |   -571.825263   |   -571.734817   |   -571.825074
bse49_B-P_84_AB   |   -597.68895   |   -597.58807   |   -597.688814
bse49_B-P_86_A   |   -136.00496   |   -135.959693   |   -136.005446
bse49_B-P_86_AB   |   -477.991637   |   -477.927886   |   -477.991864
bse49_B-P_87_AB   |   -1180.235001   |   -1180.068829   |   -1180.235423
bse49_B-P_8_A   |   -839.926427   |   -839.872865   |   -839.925881
bse49_B-P_8_AB   |   -1015.717549   |   -1015.601913   |   -1015.717665
